RequestId;actualWaitTime;estimatedWaitTime;deviate
drt_1953;691.0;548.8640435147172;142.1359564852828
drt_1952;232.0;237.5945843969239;-5.594584396923892
drt_1951;75.0;80.90266069737481;-5.902660697374813
drt_1950;451.0;165.08793933168272;285.9120606683173
drt_1949;280.0;286.4631670968811;-6.4631670968810795
drt_1948;807.0;61.0;746.0
drt_1947;61.0;61.0;0.0
drt_1946;131.0;147.31826548665413;-16.318265486654127
drt_1945;29.0;29.0;0.0
drt_1944;380.0;371.61489116194934;8.385108838050655
drt_1943;197.0;191.2078238106842;5.792176189315796
drt_1942;392.0;372.49696219716134;19.503037802838662
drt_1941;575.0;566.2054174434234;8.794582556576643
drt_1940;218.0;216.40520440328692;1.5947955967130838
drt_1939;501.0;486.53043133836763;14.469568661632366
drt_1938;126.0;128.45397067112572;-2.4539706711257168
drt_1937;182.0;179.51019539911067;2.489804600889329
drt_1936;648.0;432.65001128919175;215.34998871080825
drt_1935;173.0;182.2657358041397;-9.265735804139695
drt_1934;543.0;436.3084771484573;106.69152285154269
drt_1933;348.0;353.83663107753455;-5.836631077534548
drt_1932;241.0;255.1982923536707;-14.198292353670695
drt_1975;122.0;122.8979111472363;-0.8979111472363002
drt_1974;436.0;424.4821338148431;11.51786618515689
drt_1973;150.0;133.1564968747698;16.8435031252302
drt_1972;160.0;155.2996998897288;4.7003001102712005
drt_1971;131.0;129.5669012918479;1.4330987081521016
drt_1970;61.0;61.0;0.0
drt_1969;61.0;61.0;0.0
drt_1968;472.0;480.88348725434116;-8.883487254341162
drt_1967;148.0;146.0209357220847;1.9790642779153131
drt_1966;149.0;147.0209357220847;1.9790642779153131
drt_1965;60.0;60.0;0.0
drt_1964;61.0;61.0;0.0
drt_1963;61.0;61.0;0.0
drt_1962;604.0;369.7086407442621;234.29135925573792
drt_1961;61.0;61.0;0.0
drt_1960;502.0;527.3413894743389;-25.34138947433894
drt_1959;126.0;142.0071069762089;-16.00710697620889
drt_1958;212.0;222.64987159704106;-10.649871597041056
drt_1957;61.0;61.0;0.0
drt_1956;175.0;253.0242882004386;-78.0242882004386
drt_1955;518.0;488.5678356847566;29.432164315243426
drt_1954;494.0;455.3493862053401;38.650613794659876
drt_4190;61.0;61.0;0.0
drt_4192;123.0;123.48174718775408;-0.4817471877540811
drt_4191;61.0;61.0;0.0
drt_4194;185.0;188.37319247154664;-3.373192471546645
drt_4193;184.0;183.621684389429;0.3783156105710077
drt_4196;141.0;138.35381240846618;2.646187591533817
drt_4195;174.0;171.46702968979662;2.532970310203382
drt_4198;86.0;85.66680741426535;0.3331925857346505
drt_1909;81.0;80.75513628662884;0.24486371337115997
drt_4197;93.0;91.478650802208;1.5213491977920057
drt_1908;353.0;346.07837310637115;6.921626893628854
drt_1907;589.0;434.4810025957231;154.5189974042769
drt_4199;61.0;61.0;0.0
drt_205;161.0;156.44332550686522;4.5566744931347785
drt_1906;610.0;546.4339352907809;63.56606470921906
drt_206;132.0;129.99694040085524;2.0030595991447626
drt_1905;545.0;524.9842674831743;20.015732516825665
drt_203;214.0;210.042754198701;3.9572458012989955
drt_1904;468.0;458.67619317258504;9.323806827414955
drt_204;414.0;398.73742652470537;15.26257347529463
drt_1903;470.0;498.5494527917217;-28.549452791721706
drt_201;421.0;410.7592131310994;10.240786868900614
drt_1902;122.0;123.4516232133501;-1.4516232133501035
drt_202;147.0;144.74060977496265;2.2593902250373503
drt_1901;526.0;534.5731148673622;-8.573114867362165
drt_1900;223.0;219.0931929189719;3.9068070810280915
drt_200;187.0;180.27310395870518;6.726896041294822
drt_209;129.0;125.50054070674014;3.4994592932598607
drt_207;115.0;113.48081681431358;1.5191831856864155
drt_208;139.0;135.43643868873187;3.5635613112681312
drt_216;400.0;389.8269714291564;10.173028570843599
drt_217;96.0;95.02805102110142;0.9719489788985811
drt_214;137.0;134.76468960251805;2.2353103974819533
drt_215;264.0;257.01649674546934;6.98350325453066
drt_212;173.0;168.14837053665178;4.8516294633482175
drt_213;103.0;101.51515255988124;1.484847440118756
drt_210;82.0;81.53546726033164;0.46453273966835695
drt_211;216.0;212.6121534876729;3.387846512327087
drt_1931;479.0;460.95036102052836;18.049638979471638
drt_1930;131.0;128.64751094511303;2.3524890548869735
drt_218;484.0;469.03434589691096;14.965654103089037
drt_219;160.0;156.94448995155835;3.055510048441647
drt_4170;108.0;106.54694064655632;1.4530593534436775
drt_4172;141.0;138.3817129958261;2.618287004173908
drt_220;127.0;125.39265873494878;1.6073412650512182
drt_4171;346.0;328.306767609065;17.69323239093501
drt_4174;304.0;297.02695979401324;6.973040205986763
drt_4173;170.0;166.28387598526024;3.716124014739762
drt_4176;107.0;104.73102619720885;2.2689738027911517
drt_4175;345.0;199.28632924093836;145.71367075906164
drt_4178;96.0;93.94130159374618;2.058698406253825
drt_1929;117.0;115.27997497133401;1.7200250286659866
drt_4177;74.0;73.40137526890612;0.5986247310938779
drt_227;147.0;143.59743967553004;3.4025603244699596
drt_1928;180.0;177.73262110712676;2.2673788928732392
drt_228;158.0;155.15719741551584;2.8428025844841613
drt_1927;278.0;272.0264147326816;5.973585267318413
drt_4179;454.0;447.56538023691974;6.4346197630802635
drt_225;382.0;373.4237983667772;8.576201633222809
drt_1926;403.0;209.0199415207353;193.9800584792647
drt_226;129.0;136.95412563491846;-7.954125634918455
drt_1925;509.0;523.4716532904858;-14.471653290485847
drt_223;175.0;170.31440691393436;4.685593086065637
drt_1924;712.0;555.8511311819639;156.14886881803614
drt_224;120.0;117.90050272340159;2.099497276598413
drt_1923;475.0;468.33372150561627;6.666278494383732
drt_221;328.0;323.0397227100184;4.9602772899816046
drt_1922;390.0;304.64793459159773;85.35206540840227
drt_222;85.0;83.35901312487476;1.640986875125236
drt_1921;213.0;133.13640354638846;79.86359645361154
drt_1920;536.0;432.2790450352295;103.7209549647705
drt_229;129.0;127.39829688312602;1.6017031168739777
drt_4181;273.0;264.2312517396713;8.76874826032872
drt_4180;78.0;79.23909816175001;-1.2390981617500074
drt_230;344.0;172.37370417369675;171.62629582630325
drt_4183;175.0;175.2744164914766;-0.2744164914765861
drt_231;61.0;61.0;0.0
drt_4182;290.0;186.26351970734686;103.73648029265314
drt_4185;242.0;254.16529702312982;-12.165297023129824
drt_4184;298.0;297.30050211326306;0.6994978867369355
drt_4187;200.0;196.84563500766671;3.154364992333285
drt_4186;199.0;198.58264570399479;0.41735429600521456
drt_1919;339.0;333.03148686815985;5.9685131318401545
drt_4189;61.0;61.0;0.0
drt_1918;415.0;410.8268821041311;4.173117895868927
drt_4188;61.0;61.0;0.0
drt_238;344.0;355.27283607651407;-11.272836076514068
drt_1917;41.0;41.0;0.0
drt_239;61.0;61.0;0.0
drt_1916;190.0;185.40047385969228;4.599526140307717
drt_236;110.0;107.550092847825;2.449907152175001
