departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
1530.0;32094055492-1;drtC2;751431066_0;357175.52;3936409.63;1114722522_0_r;356969.94;3936534.3;503.0;2136.0;103.0;610;610;-0.43;2430;3025.07
4852.0;32097072604-2;drtC2;1111121313_0;359437.57;3934623.24;120693319_0;361573.22;3938518.7;619.0;6253.0;782.0;5768;5768;-4.04;5752;8326.38
16554.0;42164010171-1;drtC6;50891360_0;357060.86;3931120.14;1094371372_0;352105.7;3923571.47;414.0;18369.0;1401.0;13869.69;13869.69;-9.71;17454;21821.75
20409.0;42167020982-1;drtC0;293673376_1;355535.21;3928219.25;161439471_6;350757.89;3923862.6;678.0;21873.0;786.0;9513.19;9513.19;-6.66;21309;23889.92
21630.0;42154005881-1;drtC0;44419397_1;354845.26;3925687.85;193449863_0;355552.48;3926560.38;810.0;22598.0;158.0;1810.1;1810.1;-1.27;22530;23293.32
21910.0;42182008703-1;drtC5;154659075_0_r;356225.12;3922361.38;153188668_3;361445.62;3940872.16;559.0;26333.0;3864.0;29333.87;25075.66;-17.55;22810;31817.01
22263.0;32094018271-1;drtC2;221668831_0;357914.15;3938124.42;161450365_0;349461.78;3923714.75;855.0;30731.0;7613.0;52920.34;26799.41;-18.76;23163;31058.95
23412.0;42167019861-1;drtC0;563969462_0;356798.24;3931069.31;41572721_0_r;352968.71;3927142.53;858.0;26296.0;2026.0;12283.98;6109.54;-4.28;24312;27008.05
23423.0;32094052651-1;drtC2;142377377_1;359734.98;3937366.05;252398984_0;354170.69;3939371.35;596.0;25274.0;1255.0;7483.03;7483.03;-5.24;24323;28010.33
23754.0;42128033491-1;drtC6;30972334_3;351417.83;3921822.81;821501465_0;349714.42;3927384.46;353.0;24773.0;666.0;7470.19;7470.19;-5.23;24654;26912.08
24024.0;42163009041-1;drtC0;760198977_0_r;356998.57;3930770.82;469633513_0;352516;3911433.45;408.0;31840.0;7408.0;64758.74;22552.65;-15.79;24924;31906.91
24640.0;42167021043-1;drtC0;133369729_5;355282.23;3927767.03;162098899_1;357090.87;3923496.96;567.0;27218.0;2011.0;14910.12;6584.28;-4.61;25540;28136.17
24648.0;42188012313-1;drtC1;368325967_0;356269.5;3925396.66;819100785_0_r;351124.68;3927215.7;947.0;26572.0;977.0;9001.2;7203.61;-5.04;25548;28085.21
25207.0;42163013241-1;drtC1;150512934_0_r;356057.98;3926500.51;312261923_1;346628.32;3924317.97;775.0;30232.0;4250.0;28668.02;12417.43;-8.69;26107;30154.79
25209.0;61375035592-1;drtC5;48436574_1;363754.01;3939044.31;314246438_0;347001.84;3923150.79;594.0;36080.0;10277.0;72134.16;31613.16;-22.13;26109;36142.56
25212.0;42157020271-1;drtC0;162381649_4;356018.26;3926163.47;179118576_0_r;357151.52;3922713.31;429.0;27385.0;1744.0;13701.29;4269.92;-2.99;26112;27821.85
25216.0;42128036364-1;drtC3;41946947_0;348387.16;3923135.07;27768307_0;359980.06;3930446.9;651.0;31189.0;5322.0;42148.38;18660.17;-13.06;26116;31340.64
25221.0;42124021891-1;drtC6;663490035_0_r;351764.24;3922996.11;312401179_0;349248.82;3924398.85;893.0;26973.0;859.0;6429.34;3880.05;-2.72;26121;27886.88
25234.0;42125007641-1;drtC6;172197339_6;350200.01;3925998.12;30998053_0;352031.99;3921889.67;300.0;26319.0;785.0;6413.41;6316.27;-4.42;26134;28276.55
26110.0;91535015053-1;drtC2;1175349483_0;356282;3935337.52;296110144_0;356737.65;3939813.69;877.0;27849.0;862.0;6244.69;6183.2;-4.33;27010;29788.27
26417.0;42141001802-1;drtC4;169723712_3;347247.13;3919420.28;1036419354_0;344941.73;3918168.43;454.0;27359.0;488.0;2947.97;2947.97;-2.06;27317;28597.03
26427.0;32094028814-1;drtC5;221265430_0_r;361046.5;3940417.76;137310582_0;357471.36;3933156.31;237.0;30551.0;3887.0;24063.89;9925.46;-6.95;27327;31556.45
26813.0;61377043854-1;drtC5;202926674_0;363047.94;3939458.19;153188668_3;361445.62;3940872.16;513.0;27866.0;540.0;2715.9;2715.9;-1.9;27713;29183.18
27013.0;42155003371-1;drtC6;241782318_1;354431.92;3925570.12;313512826_0_r;350462.54;3930187.09;1181.0;30874.0;2680.0;16262.8;10179.88;-7.13;27913;30984.79
27014.0;42124010693-1;drtC3;172325796_4;350701.53;3925671.25;27768307_0;359980.06;3930446.9;648.0;31189.0;3527.0;24623.91;14259.78;-9.98;27914;31604.25
27016.0;42125030543-1;drtC3;312067448_5;350261.49;3924600.09;26758105_3;351238.31;3923582.08;942.0;28698.0;740.0;3774.33;2020.72;-1.41;27916;29108.64
27022.0;42124016555-1;drtC1;41907902_7;347676.99;3922550.75;263196224_2;357235.84;3941227.76;901.0;37556.0;9633.0;79143.14;33004.59;-23.1;27922;37713.46
27025.0;42033030581-1;drtC4;550223632_1;343930.6;3915114.15;310564277_1;348865.28;3911882.44;992.0;29081.0;1064.0;7210.29;7210.29;-5.05;27925;31333.84
27322.0;42124016556-1;drtC1;41907902_7;347676.99;3922550.75;368207427_0_r;355459.77;3924176.71;601.0;31798.0;3875.0;26666.71;13402.27;-9.38;28222;32044.5
27553.0;42163004601-1;drtC6;194921161_9;353989.45;3926923.39;37078830_0_r;351948.35;3921724.38;1093.0;32028.0;3382.0;25402.54;6570.11;-4.6;28453;31337.77
27617.0;42154002043-1;drtC0;51322120_15;355060.04;3922429.34;202625098_4;351090.06;3919979.21;678.0;29191.0;896.0;8421.41;8421.41;-5.89;28517;31463.43
27628.0;42157018651-1;drtC6;55896811_10;354503.19;3926120.31;967448670_0;353803.4;3923621.95;721.0;29419.0;1070.0;5782.8;3313.2;-2.32;28528;30277.63
27644.0;42124009053-1;drtC3;161450421_0;350691.89;3924218.68;199753676_2;350332.16;3924338.01;497.0;28344.0;203.0;994.7;994.7;-0.7;28544;29261.23
27936.0;42141004484-1;drtC1;130539546_1;348754.39;3920493.88;166177967_1;349267.75;3919327.02;877.0;29104.0;291.0;1918.72;1918.72;-1.34;28836;29980.2
28216.0;32097079752-1;drtC5;940926391_1;360776.63;3939128.25;25629271_0;361170.86;3939384.51;213.0;28539.0;110.0;699.56;699.56;-0.49;29116;29736.81
28522.0;61377044003-1;drtC5;189353540_4;362451.44;3940066.49;165026204_0;362886.15;3939726.43;448.0;29063.0;93.0;698.44;698.44;-0.49;29422;29991.18
28817.0;42155002211-1;drtC3;644996847_0;354554.17;3924397.92;39086804_4;358639.83;3922952.55;1217.0;32630.0;2596.0;23617.9;5656.89;-3.96;29717;32196.69
28836.0;42154005881-3;drtC0;32927157_0;351675.86;3923129.68;44419397_1;354845.26;3925687.85;855.0;30286.0;595.0;7646.39;7646.39;-5.35;29736;31812.96
30006.0;91533019014-1;drtC5;59609058_0;356918.49;3933501.52;265021667_0_r;352711.18;3936172.93;817.0;33045.0;2222.0;16380.01;5884.13;-4.12;30906;33409.95
30615.0;32093008741-1;drtC5;222662560_3;360052.66;3932882.53;28832293_2;359122.54;3934486.9;840.0;31923.0;468.0;2443.57;2443.57;-1.71;31515;32866.82
30616.0;42128035142-1;drtC2;172339482_0;351226.73;3924100.64;35403699_1;351300.44;3922934.11;603.0;31401.0;182.0;1825.54;1825.54;-1.28;31516;32361.69
31358.0;42125010062-3;drtC2;456166106_1;352084.8;3922367.91;1117620340_0;351624.24;3918700.8;721.0;33598.0;1519.0;12783.97;5387.73;-3.77;32258;34137.78
31520.0;42124003533-1;drtC6;283052669_2;350985.12;3921747.68;32260858_1;351254.69;3923757.93;796.0;32834.0;518.0;3247.66;2721.99;-1.91;32420;33579.98
31817.0;42124001951-1;drtC6;30998164_3;351286.72;3922213.03;194758877_0;348104.98;3925395.74;725.0;33657.0;1115.0;6748.98;5910.68;-4.14;32717;35163.4
31820.0;42127032991-2;drtC2;194938919_0_r;349581.73;3924657.36;161462099_1;349407.57;3924311.88;945.0;32840.0;75.0;463.28;463.28;-0.32;32720;33238.61
31830.0;42034025893-1;drtC4;310564232_0_r;348249.28;3911762.69;526913883_0_r;346415.74;3915748.47;251.0;32792.0;711.0;5435.99;5470.03;-3.83;32730;35122.17
31870.0;42157018361-1;drtC1;162352996_0;354429.36;3924634.37;47195913_3;347102.18;3921483.7;330.0;33630.0;1430.0;14222.09;12864.76;-9.01;32770;36521.31
32413.0;42124027493-1;drtC6;194937923_4;349638.41;3924339.11;189854243_0;349481.41;3928246.54;913.0;34797.0;1471.0;11789.84;5741.17;-4.02;33313;35279.56
33014.0;42154005402-1;drtC3;162724542_1;354669.45;3923706.82;988203481_0;354092.63;3923870.64;927.0;34402.0;461.0;1675.62;762.65;-0.53;33914;34555.63
33019.0;42154010022-1;drtC3;215541452_0_r;354536.45;3923544.49;309749625_0;354725.13;3918922.95;812.0;36238.0;2407.0;15862.94;7567.26;-5.3;33919;36274.8
33068.0;42125001281-1;drtC1;1110730184_0_r;347903.06;3922858.82;582279980_0;358492.38;3934740.59;229.0;36064.0;2767.0;29678.32;26602.96;-18.62;33968;40981.83
33605.0;42124017711-1;drtC6;194917516_0;347302.9;3929169.53;130576743_2;347169.37;3918236.16;804.0;38393.0;3984.0;30653.35;14985.4;-10.49;34505;38744.5
33612.0;42142000391-1;drtC4;111353978_0;346225.4;3918400.85;691596369_0;347132.34;3919016.96;571.0;34372.0;189.0;1497.33;1497.33;-1.05;34512;35371.98
33642.0;42163008701-2;drtC3;944915695_1;354020.28;3923333.47;241782369_0;354683.15;3926492.72;671.0;35091.0;778.0;4524.6;4123.34;-2.89;34542;36698.52
34213.0;42142009371-1;drtC5;609627081_1;349647.13;3920541.82;204389774_3;349861.92;3921304.22;860.0;35272.0;199.0;1508.91;1508.91;-1.06;35113;36014.08
34239.0;42124023712-2;drtC2;25514171_0;352117.41;3923469.71;312812538_0_r;348902.86;3928483.36;660.0;37395.0;2496.0;22027.42;7025.38;-4.92;35139;37448.33
34439.0;42113011252-1;drtC4;714475666_0;344265.87;3916722.59;312067449_0_r;349016.86;3922960.88;618.0;38861.0;3804.0;30732.05;9902.51;-6.93;35339;39095.47
34813.0;42125009902-1;drtC2;146839492_0;351638.17;3919269.5;161499508_1;351315.53;3923111.5;720.0;36751.0;1218.0;9236.4;4801.37;-3.36;35713;37406.04
35119.0;42125026222-1;drtC6;312095944_0_r;348279.12;3925834.46;469638073_4;351494.65;3923121.65;319.0;37093.0;1655.0;14919.26;5953.05;-4.17;36019;38185.22
35426.0;42157019572-1;drtC2;312781529_0;353407.61;3923272.98;283052667_0;351464.51;3923382.96;679.0;36476.0;371.0;2592.93;2592.93;-1.82;36326;37689.93
36009.0;32094051732-1;drtC1;142377391_1;358822.9;3937432.2;143581824_7;360950.3;3932220.29;716.0;39816.0;3091.0;19836.1;6410.7;-4.49;36909;40016.54
36022.0;42142007692-2;drtC4;1036433877_0_r;346816.92;3918514.89;46888499_0;346875.27;3919162.49;661.0;36986.0;303.0;1733.56;903.71;-0.63;36922;37633.2
36039.0;42147014412-2;drtC4;1036419365_0;346696.95;3918284.09;384498885_0;353752.64;3924810.04;776.0;39788.0;2973.0;25411.11;13529.4;-9.47;36939;40800.58
36042.0;42125012242-1;drtC6;194915053_3;350668.88;3926800.07;369344537_0_r;351504.05;3923112.18;572.0;37167.0;553.0;4703.67;4703.67;-3.29;36942;38711.43
36618.0;42142010251-1;drtC4;166269947_4;349502.63;3920118.2;1036419348_4;346157.39;3918201.67;825.0;37935.0;492.0;4506.89;4506.89;-3.15;37518;39291.37
36619.0;42124026551-2;drtC5;311958356_0;348538.28;3924483.9;367900761_0;348815.27;3925913.38;581.0;38069.0;869.0;5366.24;2000.61;-1.4;37519;38755.34
37050.0;42124028412-1;drtC5;161462099_0_r;349456.16;3924493.03;39088094_0_r;349718;3923867.38;396.0;37570.0;124.0;933.5;933.5;-0.65;37950;38618.09
37249.0;42141005262-1;drtC6;130576745_0_r;347108.58;3918083.84;576229020_0;345267.42;3918419.27;1100.0;38862.0;513.0;2866.95;2841.64;-1.99;38149;39416.65
37816.0;42125009521-1;drtC3;641587875_0_r;351972.14;3918451.6;657457454_0_r;350056.99;3920446.89;590.0;38854.0;448.0;4225.73;4225.73;-2.96;38716;40330.14
37823.0;32097062151-1;drtC1;1092250561_0_r;358316.87;3938536.67;152468561_4;356827.77;3937767.24;614.0;38754.0;317.0;1961.86;1961.86;-1.37;38723;39942.41
38421.0;42125008721-1;drtC5;171795381_0_r;351804.76;3923794.14;469638073_0;351359.62;3923254.51;613.0;39216.0;182.0;1089.35;1089.35;-0.76;39321;40150.86
38720.0;42142011312-1;drtC6;32353334_1;343786.26;3917572.21;110026996_1;344085.77;3917911.45;600.0;39398.0;78.0;567.39;567.39;-0.4;39620;40146.25
39404.0;42124009912-2;drtC3;146798090_0;350974.13;3921162.01;112265308_1;351408.85;3919067.26;274.0;39948.0;270.0;2939.37;2939.37;-2.06;40304;41397.29
39606.0;32094033152-1;drtC1;222367861_0_r;360944.95;3934552.38;222840256_0;361378.38;3933493.93;760.0;41318.0;952.0;5316.27;1670.11;-1.17;40506;41476.43
39653.0;42155003292-2;drtC4;1169732950_0;354170.91;3924313.22;494146811_0_r;354972.68;3924923.98;849.0;40772.0;270.0;1327.99;1327.99;-0.93;40553;41490.27
40053.0;42164016071-2;drtC1;25629170_0;359266.92;3934391.23;152610482_3;355862.05;3935522.73;718.0;43236.0;2465.0;13711.09;4936.43;-3.46;40953;43073.96
40399.0;42114011242-3;drtC6;1096877032_0;342873.59;3916693.28;197515789_4;344171.97;3916828.52;319.0;41106.0;388.0;1501.25;1501.25;-1.05;41299;42184.98
40411.0;32094002633-2;drtC1;251728773_0;359368.13;3934144.61;45742911_2;359968.75;3936327.71;483.0;42005.0;1111.0;6909.56;3106.8;-2.17;41311;42978.53
40815.0;42155001872-2;drtC4;461502574_0;355586.1;3922169.56;38070730_8;354755.62;3923276.92;610.0;41687.0;262.0;1653.42;1653.42;-1.16;41715;42762.9
40848.0;42033018263-1;drtC0;310614243_0;348604.81;3912933.16;682914177_1;361720.88;3937906.49;730.0;51828.0;10250.0;70847.04;37282.36;-26.1;41748;51821.6
41430.0;42155015751-2;drtC4;1169732953_0;354224.85;3924324.62;201593519_1;355911.93;3926065.96;802.0;42698.0;466.0;3068.95;3068.95;-2.15;42330;43998.56
41481.0;42142001991-2;drtC6;32353578_0_r;344296.52;3918373.27;110008926_2;346952.69;3918132.48;326.0;42342.0;535.0;3436.38;3436.38;-2.41;42381;43875.06
