runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;3;733.67;857;857;857;750;33.33;100;525.67;5634.1;5634.1;1259.33;5.96;0;0
NA;2;5;649.2;857;857;762;659;40;100;593;6319.88;6319.88;1242.2;6.42;3;0.38
NA;3;10;602.2;1172;1172;846.25;514;70;80;618;5642.55;5642.55;1220.2;5.95;1;0.09
NA;4;14;544.14;1039;1039;717.5;480;71.43;92.86;517.93;4617.44;4617.44;1062.07;5.23;2;0.12
NA;5;22;573.45;1039;1027.6;733.5;551;59.09;86.36;666.27;5586.26;4767.12;1239.73;5.34;2;0.08
NA;6;28;551.82;1328;1260.5;668.25;504.5;75;89.29;752.11;6524.37;5617.25;1303.93;5.93;3;0.1
NA;7;27;601.52;1358;1339.6;783;500;62.96;77.78;948.07;8479.36;6136.36;1549.59;6.3;3;0.1
NA;8;24;510.62;1058;1042.75;672.25;490;75;91.67;686.5;6512.11;5998.82;1197.12;6.2;4;0.14
NA;9;27;580.67;1179;1130.6;783;500;66.67;85.19;861.52;7955.35;5897.11;1442.19;6.13;3;0.1
NA;10;28;687.57;1219;1172.65;951;645;46.43;71.43;644.96;5666.58;5117.25;1332.54;5.58;6;0.18
NA;11;35;634.77;1212;1152.8;866;578;60;80;629.11;6059.8;5698.36;1263.89;5.99;4;0.1
NA;12;41;739.32;1760;1325.3;1098.5;698;43.9;65.85;839.63;7731.89;5752.16;1578.95;6.03;5;0.11
NA;13;37;701.89;1344;1212.6;988.5;664;40.54;70.27;656.19;6123.8;5077.93;1358.08;5.56;7;0.16
NA;14;38;674.89;1325;1123.6;984.25;679.5;39.47;71.05;718.74;6345.99;4943.09;1393.63;5.47;6;0.14
NA;15;41;598.12;1325;1277.8;770.5;517;60.98;82.93;756.98;6611.62;4499.98;1355.1;5.16;5;0.11
NA;16;39;557.59;1358;1270;721;511;66.67;84.62;760.67;6132.28;4786.23;1318.26;5.36;7;0.15
NA;17;35;624.09;1270;1123.6;722;601;45.71;85.71;814.4;6993.45;5393.91;1438.49;5.78;6;0.15
NA;18;44;559.27;1262;1132.75;791.5;559;54.55;79.55;878.64;7650.53;5864.64;1437.91;6.11;4;0.08
NA;19;34;533.12;1262;1123.25;761.75;517;61.76;79.41;787.38;7079.19;6102.65;1320.5;6.28;4;0.11
NA;20;30;540.27;1243;1189.65;743.75;440;60;80;674.87;6470.03;5826.93;1215.13;6.09;5;0.14
