departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
929.0;31144040261-2;drtA2;34951902_0;387618.28;3950773.84;846599943_0_r;379628.51;3951061.49;359.0;1828.0;540.0;8648.12;8648.12;-8.05;2129;3689.15
1227.0;32043031771-2;drtA12;231404549_0;382816.61;3947017.9;38068616_1;372275;3949255.55;168.0;3426.0;2031.0;28194.53;15477.67;-12.83;2427;5492.45
1826.0;31157185231-3;drtA12;23646664_0;382611.57;3946807.88;206645191_0;374089.71;3949251.18;480.0;3090.0;784.0;12356.03;12356.03;-10.65;3026;5353.91
2461.0;31123036721-2;drtA35;286703474_1;388207.77;3949326.38;60351908_3;377284.26;3944145.31;282.0;3994.0;1251.0;14851.19;13709.65;-11.6;3661;6213.08
3032.0;31124023311-6;drtA35;41857233_0;382610.89;3947593.31;73172411_0;378114.43;3944119.95;223.0;3723.0;468.0;6601.88;6601.88;-6.62;4232;5630.37
3626.0;31192040801-6;drtA30;39393255_0;381281.3;3950240.99;34285850_0;375273.99;3954477;162.0;5043.0;1255.0;11172.33;11172.33;-9.82;4826;8486.36
4618.0;31123037701-7;drtA37;286703470_0;388328.01;3949449.87;116429945_12;379634.58;3944818.55;385.0;6039.0;1036.0;13218.5;11374.51;-9.96;5818;7812.61
5132.0;31124015231-4;drtA37;583378753_0_r;386741.43;3948400.09;115333958_1;374251.74;3944547.06;223.0;6703.0;1348.0;16713.05;15756.54;-13.03;6332;9678.68
7264.0;31132029211-2;drtA38;203035387_0;388374.38;3949967.18;115447306_0_r;380084.1;3948209.73;425.0;8430.0;741.0;11024.31;11024.31;-9.72;8464;10594.68
9838.0;31127119452-2;drtA33;286703470_0;388328.01;3949449.87;154488792_0_r;378231.58;3944222.8;399.0;11037.0;800.0;12723.47;12723.47;-10.91;11038;13366.24
16597.0;31082028811-1;drtA11;1060235876_0;394505.17;3950968.03;251308522_1;381978.89;3950605.88;1103.0;18464.0;764.0;13198.58;13198.58;-11.24;17797;19903.78
24039.0;31131017341-1;drtA20;1061981252_1;383017.82;3948573.92;41857210_0_r;382998.54;3948107.82;207.0;24373.0;127.0;881.68;881.68;-2.62;25239;25533.27
27058.0;31144039921-1;drtA31;149672905_0;383043.12;3950251.38;195279740_0;379471.66;3951105.89;93.0;27485.0;334.0;4443.5;4443.5;-5.11;28258;29256.85
28231.0;31123068543-1;drtA19;31764457_0;377449.5;3946950.5;36878873_2;376478.87;3947776.56;235.0;28712.0;246.0;1727.89;1727.89;-3.21;29431;30145.5
30518.0;31123028081-1;drtA21;330038902_0;383114.78;3946875.6;291824531_0;377442.37;3944416.43;180.0;31224.0;526.0;7485.43;7485.43;-7.24;31718;33257.59
30623.0;31154000211-2;drtA9;39436535_0_r;382873.67;3950677.56;115982450_0;386589.78;3956473.04;71.0;31433.0;739.0;8827.19;8827.19;-8.18;31823;34028.48
31210.0;31035002051-1;drtA22;69963034_3;386470.33;3947299.32;41857248_1;382861.72;3947102.07;282.0;31904.0;412.0;6227.84;6227.84;-6.36;32410;33607.99
32412.0;31144028502-1;drtA0;263009789_0_r;379450;3952304.11;215070867_0;380071.93;3948964.84;269.0;33289.0;608.0;6844.6;6844.6;-6.79;33612;35394.51
33042.0;31132019831-1;drtA22;137206077_0;381657.49;3947452.11;182823065_0;382638.94;3946930.55;292.0;33666.0;332.0;1347.74;1347.74;-2.94;34242;34831.96
33321.0;31123088582-2;drtA17;48672204_1;379978.28;3945025.94;116837753_15;380505.9;3945652.89;132.0;33634.0;181.0;1916.49;1916.49;-3.34;34521;35045.98
33334.0;31163037751-2;drtA8;544206153_0;382405.18;3949856.8;115521447_0;386044.76;3954985.09;148.0;35060.0;1578.0;18555.71;9490.26;-8.64;34534;36976.45
33667.0;61357053261-2;drtA8;533092485_5;390735.64;3951648.41;780870438_0;387903.47;3958612.71;683.0;35796.0;1446.0;18523.67;18911.67;-15.24;34867;37344.28
34248.0;61344034232-1;drtA10;47362605_0;374142.14;3941883.83;400569994_0;376012.43;3943475.35;484.0;35200.0;468.0;4540.09;4540.09;-5.18;35448;36635.24
36988.0;12431003711-2;drtA20;265033754_0;383300.44;3947683.34;62041909_0_r;388191.59;3958536;172.0;38238.0;1078.0;17562.18;17562.18;-14.29;38188;41333.51
37821.0;81087044691-2;drtA36;139506059_1;388213.03;3950370.37;159277089_0;382632.81;3948118.39;506.0;38819.0;492.0;7744.92;7744.92;-7.42;39021;40489.6
37838.0;31124060812-2;drtA35;43063458_2;376762.73;3944207.46;28980222_2;378307.73;3944219.54;179.0;38299.0;282.0;1974.11;1974.11;-3.38;39038;39836.27
38117.0;31124057271-1;drtA10;1090775099_0;375174.05;3944573.95;281754934_3;375285.01;3945445.77;203.0;38477.0;157.0;1233.42;1233.42;-2.86;39317;39767.4
38148.0;31185008541-4;drtA22;51768117_0;382466.82;3946661.86;958699794_0;384535.39;3960671.12;132.0;39459.0;1179.0;21487.96;21487.96;-17.04;39348;42825.87
42326.0;31157175882-2;drtA20;77100175_0;389626.63;3952739.18;39436437_0_r;382357.34;3950634.18;562.0;44346.0;1458.0;19928.63;9548.39;-8.68;43526;45268.32
43214.0;31157188541-1;drtA20;1089793582_0_r;387263.08;3947589.98;32125286_4;378281.61;3948684.15;341.0;44897.0;1342.0;16976.07;11541.93;-10.08;44414;46716.73
43234.0;32013085781-2;drtA20;263956785_0;388569.54;3950185.04;45766796_0;381838.16;3950161.33;657.0;44498.0;607.0;8425.43;8134.41;-7.69;44434;45873.82
43252.0;31105019571-2;drtA42;384908616_0;381664.6;3950289.77;113971673_0_r;381851.17;3944805.19;148.0;43996.0;596.0;7064.08;7064.08;-6.94;44452;46100.25
43403.0;31047056611-2;drtA4;306838996_0;382522.66;3950430.17;342481197_3;388621.57;3948184.15;139.0;44001.0;459.0;7369.57;7369.57;-7.16;44603;45955.18
43532.0;31124096391-2;drtA37;31058204_12;374023.01;3945701.14;599973915_0;374008.15;3945292.92;278.0;43930.0;120.0;701.78;701.78;-2.49;44732;45028.68
44442.0;42133033301-3;drtA29;730222250_0;382203.1;3950281.67;91732280_0_r;389412.56;3952899.82;123.0;45290.0;725.0;9941.19;9941.19;-8.96;45642;47730.39
45009.0;51092040942-2;drtA36;92712572_8;383018.45;3947171;682981121_0;388629.05;3949377.98;232.0;45662.0;421.0;7110.92;7110.58;-6.98;46209;47416.16
45024.0;31143040412-2;drtA4;41818367_3;388689.53;3950433.23;544206153_0;382405.18;3949856.8;279.0;45897.0;594.0;8329.76;8329.76;-7.83;46224;47942.76
45643.0;31124015572-2;drtA37;531915925_0;374408.31;3944175.33;170175600_0;373921.38;3945112.73;362.0;46251.0;246.0;1521.03;1521.03;-3.06;46843;47550.01
46646.0;31105017361-5;drtA42;1037780119_0_r;382475.41;3945623.6;32623099_0;381253;3945914.14;253.0;47193.0;294.0;1536.92;1536.92;-3.08;47846;48324.46
46821.0;31073038211-2;drtA17;527523537_0;383273.33;3947502.4;372443876_0;394043.25;3952623.64;484.0;48454.0;1149.0;16721.73;14942.1;-12.46;48021;50800.9
46823.0;31157245222-1;drtA31;768503475_0;377925.85;3950171.89;168894567_0;378198.87;3951213.05;326.0;47383.0;234.0;1579.11;1565.25;-3.1;48023;48665.46
46834.0;51087063991-3;drtA17;23179562_0;382408.24;3947260.49;542264756_0;389271.86;3952491.77;277.0;47941.0;830.0;11636.3;11542.66;-10.08;48034;50004.66
47751.0;31131006284-2;drtA38;31609971_3;381105.05;3948066;115447193_0;381058.75;3948279.67;221.0;48054.0;82.0;571.23;571.23;-2.4;48951;49190.09
47767.0;31123066303-2;drtA37;249108974_8;373238.12;3944430.07;249108982_1;372837.53;3945319.64;303.0;48332.0;262.0;1191.33;1191.33;-2.83;48967;49551.06
48641.0;31124102851-2;drtA42;138671944_3;382841.41;3946889.01;155148734_0_r;378207.75;3940633.14;236.0;49624.0;747.0;11639.73;11639.73;-10.15;49841;52067.73
48649.0;31157100941-3;drtA15;153989307_10_r;383229.13;3950860.46;493371700_0;373161.14;3951372.72;219.0;51127.0;2259.0;22255.02;13711.05;-11.6;49849;53107.5
48654.0;31132012451-2;drtA15;231652212_3;382723.45;3947251.59;115447518_1;379465.59;3948761.44;756.0;49945.0;535.0;7664.63;7664.63;-7.37;49854;51402.03
48656.0;32013079652-2;drtA4;1214841279_0;382535.99;3950171.37;92219077_1;389020.19;3949728.49;323.0;49531.0;552.0;8425.65;8425.65;-7.9;49856;51522.95
50116.0;31154071371-2;drtA32;1095255428_0_r;379237.05;3951940.21;35939028_2;378042.34;3948774.99;187.0;50891.0;588.0;4551.87;4551.87;-5.19;51316;52998.6
50433.0;32227025342-2;drtA9;116825381_0;383677.47;3954898.73;251311714_4;382051.44;3950264.19;435.0;51483.0;615.0;6144.5;6276.92;-6.39;51633;53159.91
50438.0;32194009102-2;drtA16;255789569_0;373293.27;3943073.81;46967058_2;372451.44;3945202.37;409.0;51219.0;372.0;3011.97;3011.97;-4.11;51638;52723.01
50440.0;31155023881-1;drtA28;104124423_0_r;374589.08;3949254.22;270493292_29;373351.44;3948221.52;314.0;51022.0;268.0;2340.44;2340.44;-3.64;51640;52422.64
50458.0;51132016851-3;drtA9;1214088493_0;382821.34;3950573.14;375676167_0;382371.21;3946850.93;890.0;51965.0;617.0;5680.63;4246.58;-4.97;51658;52905.54
51627.0;31046022021-3;drtA18;39445419_2;383157.54;3950282.82;47216158_0;373360.77;3948041.45;195.0;52656.0;834.0;11457.1;11457.1;-10.02;52827;55303.2
52221.0;31123014482-3;drtA10;81857045_4;374539.43;3944774.91;55057220_7;374898.47;3944813.96;269.0;52568.0;78.0;458.77;458.77;-2.35;53421;53646.84
52226.0;31056020551-2;drtA4;97671350_0;389146.72;3948782.73;62041909_0_r;388191.59;3958536;183.0;53177.0;768.0;11738.26;11738.26;-10.22;53426;55664.94
52230.0;31124048714-2;drtA37;116607691_0_r;373075.21;3946249.07;36961482_3;372661.11;3946649.99;292.0;52648.0;126.0;904.42;904.42;-2.63;53430;53799.61
