Hon-Atsugi,"35.43856,139.3636",,0
Ebina,"35.45355,139.3918",,2.9
Machida,"35.54471,139.4458",,11.7
Omotesandō,"35.66441,139.7117",,30.4
Kasumigaseki,"35.67223,139.7526",,4.1
Ōtemachi,"35.68692,139.7638",,2.2
Kita-Senju,"35.75002,139.8046",,9,9
