vehicleId;drivenDistance_m;occupiedDistance_m;emptyDistance_m;passengerDistanceTraveled_pm
drtA1;6784.48;6379.86;404.62;9264.71
drtA49;0;0;0;0
drtA2;17741.06;15395.59;2345.47;20589.86
drtA0;22516.29;18352.23;4164.06;18352.23
drtA9;0;0;0;0
drtA7;11512.3;6784.93;4727.37;6784.93
drtA8;20690;16779.28;3910.72;16779.28
drtA5;19053.26;15537.88;3515.37;15537.88
drtA6;0;0;0;0
drtA3;4784.38;3397.54;1386.84;3397.54
drtA4;3384.04;1725.86;1658.19;1725.86
drtA50;9561.21;7768.6;1792.61;7768.6
drtA51;5137.72;3196.31;1941.41;3196.31
drtA52;0;0;0;0
drtA53;0;0;0;0
drtA10;0;0;0;0
drtA11;3431.76;2670.26;761.5;2670.26
drtA55;0;0;0;0
drtA12;54380.13;39819.31;14560.82;47292.58
drtA56;7521.53;6937.09;584.44;6937.09
drtA13;0;0;0;0
drtA57;11759.52;9915.83;1843.7;11346.66
drtA14;0;0;0;0
drtA58;3195.96;2393.17;802.79;2393.17
drtA15;25893.62;20266.8;5626.82;20266.8
drtA59;19250.31;15984.58;3265.73;15984.58
drtA38;0;0;0;0
drtA39;2500.7;1866.65;634.05;1866.65
drtA40;0;0;0;0
drtA41;0;0;0;0
drtA42;12633.65;11323.54;1310.12;11323.54
drtA43;30186.25;24943.23;5243.02;24943.23
drtA44;8677.92;6749.55;1928.36;6749.55
drtA45;0;0;0;0
drtA46;0;0;0;0
drtA47;0;0;0;0
drtA48;19444.18;13764.35;5679.83;13764.35
drtA27;14343.39;12412.91;1930.49;12412.91
drtA28;28512.6;14161.2;14351.4;14161.2
drtA29;8839.68;6804.73;2034.95;6804.73
drtA30;8791.19;3691.78;5099.41;3691.78
drtA31;0;0;0;0
drtA32;45384.46;41718.44;3666.02;41718.44
drtA33;22460.19;18997.68;3462.51;22098.75
drtA34;10564.2;9636.12;928.08;9636.12
drtA35;24892.59;17159.25;7733.34;17159.25
drtA36;9848.2;7059.29;2788.91;7059.29
drtA37;10743.02;10498.72;244.3;23720.8
drtA16;3962.9;2750.03;1212.87;2750.03
drtA17;6299.34;4946.57;1352.77;4946.57
drtA18;3053.27;2450.47;602.8;2450.47
drtA19;51797.97;45946.38;5851.59;52509.42
drtA60;0;0;0;0
drtA61;0;0;0;0
drtA62;1548.15;826.01;722.14;826.01
drtA63;5562.91;3481.83;2081.08;3481.83
drtA20;0;0;0;0
drtA64;2986.04;2161.09;824.94;2161.09
drtA21;2665.65;1041.13;1624.52;1041.13
drtA65;0;0;0;0
drtA22;0;0;0;0
drtA66;4362.2;3598.37;763.83;3598.37
drtA23;15431.67;12945.55;2486.12;12945.55
drtA24;32850.27;29730.53;3119.74;35524.64
drtA25;0;0;0;0
drtA26;26633.58;21177.32;5456.26;21177.32
