vehicleId;drivenDistance_m;occupiedDistance_m;emptyDistance_m;passengerDistanceTraveled_pm
drtE3;0;0;0;0
drtE4;10033.52;5356.42;4677.1;5356.42
drtE2;0;0;0;0
drtE0;0;0;0;0
