runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;41;310.95;570;553.4;477;290;100;100;831.24;10424.54;9795.65;1142.2;8.86;16;0.28
NA;2;77;265.09;615;574.1;332.5;239;98.7;100;1093.03;13321.02;11181.74;1358.12;9.83;23;0.23
NA;3;96;271;668;559.9;359.75;242.5;98.96;100;896.67;10740.66;9999.51;1167.67;9.01;25;0.21
NA;4;122;272;787;559.85;368.25;241.5;98.36;100;941.74;10873.57;9845.44;1213.74;8.9;25;0.17
NA;5;143;276.33;672;560.6;368;241;97.9;100;930.5;10371.33;9024.9;1206.83;8.32;22;0.13
NA;6;145;274.05;600;566.8;366;241;99.31;100;927.54;10632.88;9220.22;1201.59;8.46;22;0.13
NA;7;163;271.45;731;536.8;368;229;99.39;100;925.88;10439.48;9231.19;1197.33;8.46;33;0.17
NA;8;175;269.71;877;567;360;216;98.29;100;854.51;9171.9;7981.64;1124.22;7.59;25;0.12
NA;9;182;278.27;783;568;384.25;228.5;98.9;100;901.82;9747.6;8499.72;1180.09;7.95;34;0.16
NA;10;198;272.54;783;582.05;351.75;219.5;97.47;100;831.14;8870.99;7998.86;1103.68;7.6;27;0.12
NA;11;205;296.77;702;567.5;422.5;252;97.07;100;876.79;9233.42;8076.84;1173.56;7.66;31;0.13
NA;12;207;276.23;688;563.2;380;231;98.07;100;905.43;9889.82;8609.67;1181.66;8.03;36;0.15
NA;13;214;296.02;1057;584.5;436;241;96.26;99.53;933.34;10448.44;9016.65;1229.36;8.32;29;0.12
NA;14;215;287.93;702;568;400;245;98.6;100;893.05;9929.35;8781.12;1180.98;8.15;34;0.14
NA;15;224;293.09;818;553.75;415.75;251;99.11;100;901.06;9494.39;8095.06;1194.15;7.67;33;0.13
NA;16;224;299.4;755;589.75;436.75;245;96.43;100;920.81;9858.37;8152.51;1220.21;7.71;33;0.13
NA;17;234;297.65;766;593;435.5;244.5;96.58;100;962.25;10299.2;8344.48;1259.9;7.84;29;0.11
NA;18;243;285.39;691;555.8;409;241;99.18;100;945.58;9922.53;8586.06;1230.97;8.01;30;0.11
NA;19;238;282.73;662;549.05;414.75;225;98.74;100;917.18;9793.76;8448.14;1199.91;7.91;30;0.11
NA;20;246;296.29;771;578;415.25;253.5;96.75;100;954.35;10151.32;8518.06;1250.64;7.97;29;0.11
