RequestId;actualWaitTime;estimatedWaitTime;deviate
drtE_32;217.0;213.10126047239464;3.8987395276053576
drtE_21;112.0;112.43127786339028;-0.43127786339027807
drtE_20;230.0;225.12822307152237;4.8717769284776296
drtE_30;688.0;494.82828004760086;193.17171995239914
drtE_0;187.0;181.1811475121067;5.8188524878933094
drtE_2;554.0;531.633601447702;22.36639855229805
drtE_19;258.0;250.92525834212574;7.074741657874256
drtE_4;585.0;583.7129589849064;1.287041015093564
drtE_6;686.0;541.7863816311619;144.21361836883807
drtE_7;451.0;429.1525396714969;21.847460328503075
drtE_14;339.0;329.65367735299515;9.346322647004854
drtE_24;434.0;417.77086234876333;16.22913765123667
drtE_9;349.0;339.8845230552033;9.115476944796683
drtE_22;131.0;131.0800172965537;-0.08001729655370582
drtE_11;399.0;386.755310986322;12.244689013677998
drtE_28;509.0;478.66600366579223;30.333996334207768
drtE_17;408.0;421.123710784952;-13.123710784951982
drtE_27;529.0;512.9641727083144;16.035827291685564
drtE_16;446.0;431.2936429098045;14.706357090195525
drtE_26;303.0;298.6518640275026;4.348135972497403
