RequestId;actualWaitTime;estimatedWaitTime;deviate
drtA_84;261.0;251.39915403115447;9.600845968845533
drtA_87;218.0;208.89592204496876;9.104077955031244
drtA_86;437.0;420.25324966611515;16.746750333884847
drtA_89;327.0;303.9816387147439;23.018361285256105
drtA_88;575.0;531.4618357444706;43.53816425552941
drtA_144;61.0;61.0;0.0
drtA_143;61.0;61.0;0.0
drtA_146;510.0;434.7611139687797;75.23888603122032
drtA_145;546.0;540.5196637237532;5.480336276246817
drtA_81;334.0;321.6883182970196;12.311681702980422
drtA_80;115.0;115.31655029460671;-0.3165502946067136
drtA_83;318.0;306.97557035074715;11.024429649252852
drtA_142;423.0;426.9245740360493;-3.9245740360493073
drtA_82;680.0;548.7167390350951;131.2832609649049
drtA_141;531.0;489.26168076229806;41.738319237701944
drtA_74;461.0;443.68630389151804;17.313696108481963
drtA_73;444.0;255.22982149298332;188.77017850701668
drtA_76;501.0;296.7173491324211;204.28265086757892
drtA_75;269.0;257.81686345033813;11.183136549661867
drtA_78;605.0;420.6589331397263;184.3410668602737
drtA_148;617.0;529.0599275516142;87.94007244838576
drtA_77;139.0;138.42035661634873;0.5796433836512733
drtA_147;377.0;378.3621153006243;-1.362115300624282
drtA_79;359.0;341.7733563470174;17.226643652982602
drtA_149;123.0;120.56054286946892;2.439457130531082
drtA_176;274.0;242.38438742079597;31.615612579204026
drtA_179;562.0;493.1931505927496;68.80684940725041
drtA_70;289.0;278.7515230017598;10.248476998240221
drtA_172;134.0;134.2828760658158;-0.28287606581579894
drtA_72;288.0;277.3125013570898;10.687498642910214
drtA_175;367.0;369.38540393160656;-2.385403931606561
drtA_71;225.0;218.44023462978657;6.559765370213427
drtA_174;392.0;386.52938107833324;5.470618921666755
drtA_170;362.0;350.18523327543517;11.814766724564834
drtA_63;379.0;368.4572673798466;10.542732620153402
drtA_62;145.0;149.1354792243219;-4.135479224321898
drtA_217;550.0;536.8392392073001;13.160760792699875
drtA_65;119.0;150.43361632541928;-31.43361632541928
drtA_64;155.0;148.38855843587953;6.611441564120469
drtA_67;292.0;286.30823866547144;5.6917613345285645
drtA_66;278.0;262.62763419395196;15.372365806048037
drtA_69;434.0;428.12743989668525;5.872560103314754
drtA_216;519.0;497.0189371222514;21.981062877748627
drtA_68;230.0;217.99371675639122;12.006283243608777
drtA_215;572.0;545.8555484237877;26.144451576212305
drtA_165;564.0;553.1151329430286;10.884867056971416
drtA_168;520.0;520.0091348556307;-0.009134855630691163
drtA_167;205.0;175.3678337616875;29.632166238312493
drtA_162;301.0;290.2378799234575;10.762120076542487
drtA_161;332.0;191.29770188609837;140.70229811390163
drtA_61;305.0;201.59633423475316;103.40366576524684
drtA_164;519.0;502.48598906127154;16.51401093872846
drtA_60;280.0;245.84797966902988;34.15202033097012
drtA_163;415.0;272.44058798922924;142.55941201077076
drtA_59;521.0;247.50585932153626;273.49414067846374
drtA_52;314.0;304.0900820981333;9.90991790186672
drtA_207;283.0;273.88109341250674;9.118906587493257
drtA_51;409.0;392.26840982341673;16.731590176583268
drtA_206;266.0;260.2466783662967;5.753321633703308
drtA_54;192.0;187.57986653290573;4.420133467094274
drtA_209;500.0;421.15496779345267;78.84503220654733
drtA_53;162.0;157.77812549611554;4.2218745038844645
drtA_56;183.0;175.6271765412239;7.372823458776111
drtA_55;269.0;263.1767101324367;5.82328986756329
drtA_202;456.0;438.1880365559482;17.8119634440518
drtA_169;549.0;524.1595523835713;24.84044761642872
drtA_58;225.0;219.0353051308848;5.964694869115192
drtA_57;292.0;275.50579982255294;16.494200177447055
