vehicleId;drivenDistance_m;occupiedDistance_m;emptyDistance_m;passengerDistanceTraveled_pm
drtE3;16697.41;6516.35;10181.06;6516.35
drtE1;41792.75;25293.62;16499.13;29821
drtE2;83914.76;52323.75;31591.01;55054.3
