runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;2;252;333;333;333;252;100;100;482.5;5024.91;5024.91;734.5;5.55;1;0.33
NA;2;4;315.5;358;358;354;323;100;100;566.75;6186.74;6186.74;882.25;6.33;4;0.5
NA;3;6;321.33;437;437;411.5;289.5;100;100;303.33;2802.79;2802.79;624.67;3.96;5;0.45
NA;4;11;367.09;521;521;465;403;100;100;342.73;2995.88;2995.88;709.82;4.1;5;0.31
NA;5;16;368.44;521;521;440;399;100;100;324.06;2743.54;2743.54;692.5;3.92;8;0.33
NA;6;22;371.55;592;589;491.25;380;100;100;437.82;3640.33;3536.97;809.36;4.48;9;0.29
NA;7;19;302.79;592;592;437;312;100;100;372.26;3364.13;3359.59;675.05;4.35;11;0.37
NA;8;17;331.24;525;525;435;355;100;100;398.94;3505.66;3500.58;730.18;4.45;11;0.39
NA;9;19;340.68;525;525;443;377;100;100;402.95;3526.52;3521.98;743.63;4.47;11;0.37
NA;10;22;340.09;664;643.15;476.5;289.5;95.45;100;417.82;3860.04;3860.04;757.91;4.71;12;0.35
NA;11;27;328.19;664;608.4;461;292;96.3;100;404.59;3664.92;3664.92;732.78;4.57;12;0.31
NA;12;33;373.55;872;764.9;502;315;90.91;100;429.67;4021.61;4017.43;803.21;4.82;13;0.28
NA;13;29;344.9;673;657;497.5;315;93.1;100;381.41;3510.31;3323.81;726.31;4.33;15;0.34
NA;14;29;360.31;714;677.5;476;370;93.1;100;334;3019.95;3019.95;694.31;4.13;15;0.34
NA;15;32;342.84;615;598.1;433;325.5;96.88;100;349.72;3187.91;2978.98;692.56;4.09;14;0.3
NA;16;32;335.94;911;645.15;421.25;333.5;96.88;96.88;470.47;3930.2;3418.9;806.41;4.4;14;0.3
NA;17;21;361.05;911;884;488.5;353;90.48;95.24;525.43;4541.49;4330.29;886.48;5.04;20;0.49
NA;18;34;318.91;872;698.75;385.25;318.5;94.12;100;489.41;4163.5;4033.06;808.32;4.83;14;0.29
NA;19;28;311.71;549;523.8;392;324.5;100;100;506.43;4548.66;4390.26;818.14;5.08;10;0.26
NA;20;24;312.46;688;661.5;417.75;296;95.83;100;501.75;4870.4;4489.19;814.21;5.15;11;0.31
