runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;13;241.77;462;462;276.5;222;100;100;302.15;1951.91;1951.91;543.92;3.38;3;0.19
NA;2;20;271.75;462;458.7;336.25;289.5;100;100;332.35;2192.97;2192.97;604.1;3.54;3;0.13
NA;3;29;223.66;445;420.5;305;202;100;100;297.14;1970.76;1932.59;520.79;3.38;5;0.15
NA;4;43;264.63;550;477.2;334;255;100;100;328.47;2272.24;2235.98;593.09;3.59;5;0.1
NA;5;41;290.95;604;506.9;368.5;262;97.56;100;379.9;2657.33;2603.29;670.85;3.84;6;0.13
NA;6;49;282.33;510;483;361;261;100;100;356.12;2525.74;2499.06;638.45;3.77;9;0.16
NA;7;54;287.54;571;502.25;361;267;100;100;333.98;2313.01;2239.99;621.52;3.59;9;0.14
NA;8;57;297.79;644;618.2;366.5;266;94.74;100;323.02;2287.24;2268.01;620.81;3.6;12;0.17
NA;9;58;287.69;644;617.1;344.25;287;94.83;100;320.88;2300.37;2280.02;608.57;3.61;12;0.17
NA;10;69;302.57;644;600;360.5;275;95.65;100;380.07;2806.44;2795.82;682.64;3.97;11;0.14
NA;11;76;305.47;651;518;371;285;97.37;100;320.87;2256.1;2250.99;626.34;3.59;12;0.14
NA;12;74;298.42;651;563.25;362.75;273;97.3;100;309.57;2238.45;2233.6;607.99;3.57;16;0.18
NA;13;79;279.54;644;464;330;262;97.47;100;310.19;2247.74;2204.16;589.73;3.55;19;0.19
NA;14;78;281.72;670;542.85;359.75;258.5;97.44;100;320.91;2425.01;2419.71;602.63;3.7;16;0.17
NA;15;77;299.42;602;581.2;357;280;98.7;100;357.14;2696.76;2691.18;656.56;3.9;13;0.14
NA;16;67;282.55;597;540;339;252;100;100;366.63;2721.92;2718.89;649.18;3.91;18;0.21
NA;17;68;287.69;630;570.55;353.5;266;98.53;100;374.76;2875.99;2873.93;662.46;4.02;13;0.16
NA;18;71;287.68;785;559.8;356;266;98.59;100;423.8;3425.86;3383.3;711.48;4.38;12;0.14
NA;19;79;302.99;785;597;376;267;96.2;100;405.76;3150.45;3086.65;708.75;4.17;13;0.14
NA;20;74;299.05;757;645;357.25;283.5;94.59;100;392.28;3063.64;3004.83;691.34;4.11;13;0.15
