runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;16;329.06;514;514;462.75;335;100;100;916.69;10176.69;9968.63;1245.75;8.99;2;0.11
NA;2;36;286.28;556;512.65;381.5;281;100;100;590.31;5698.34;5605.55;876.58;5.93;6;0.14
NA;3;48;293.62;586;540.9;403;255;100;100;681.27;6919.38;6337.04;974.9;6.44;10;0.17
NA;4;56;290.73;726;569.8;379;268.5;98.21;100;648.93;6628.19;6048.17;939.66;6.24;14;0.2
NA;5;69;295.74;613;549.5;416;264;98.55;100;615.13;6222.87;5778.02;910.87;6.05;16;0.19
NA;6;82;300.88;753;557.4;408.5;269.5;97.56;100;559.01;5432.8;5067.47;859.89;5.56;14;0.15
NA;7;85;295.44;753;556.8;409;264;97.65;100;562.53;5575.09;5254.94;857.96;5.69;15;0.15
NA;8;86;297.72;581;559.95;410.5;269.5;100;100;565.07;5530.65;5195.11;862.79;5.64;18;0.17
NA;9;89;297.76;595;559.5;418.5;261;100;100;607.26;6064.11;5265.51;905.02;5.69;19;0.18
NA;10;90;304.91;646;583.25;404.5;269;96.67;100;617.56;5977.3;5608.35;922.47;5.94;26;0.22
NA;11;90;297.31;739;585.75;390.75;254;97.78;100;534.66;4872.75;4657.69;831.97;5.28;27;0.23
NA;12;94;283.6;596;570.25;364.5;256.5;100;100;547.32;5010.8;4744.84;830.91;5.34;29;0.24
NA;13;94;291.14;598;569.5;351.75;272;100;100;576.97;5353.99;4941.52;868.11;5.47;28;0.23
NA;14;98;284.13;601;579.35;349.75;264.5;98.98;100;526.81;4748.48;4598.37;810.94;5.24;28;0.22
NA;15;91;285.59;596;568.6;355;260;100;100;540.92;4781.56;4562.71;826.52;5.21;29;0.24
NA;16;95;286.09;635;579.8;360;268;97.89;100;565.77;5143.72;5019.43;851.86;5.53;29;0.23
NA;17;87;291.03;635;549.8;389;275;97.7;100;582.8;5222.99;5242.21;873.84;5.68;22;0.2
NA;18;77;298.17;619;552;391.5;291;97.4;100;633.99;6015.93;6084.08;932.16;6.27;24;0.24
NA;19;81;272.46;554;503.2;338.5;260;100;100;531.88;4619.26;4711.32;804.33;5.32;28;0.26
NA;20;82;262.18;554;501;320.75;239.5;100;100;483.18;4190.15;4280.95;745.37;5.01;21;0.2
