departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
1826.0;31157185231-3;drtA12;23646664_0;382611.57;3946807.88;206645191_0;374089.71;3949251.18;145.0;2782.0;811.0;12356.03;12356.03;-10.65;3026;5310.05
3696.0;31123043081-2;drtA42;229361291_0;381111.87;3949361.48;659079504_0_r;378096.89;3948229.48;187.0;4075.0;192.0;3252.73;3252.73;-4.28;4896;5461.37
7264.0;31132029211-2;drtA35;203035387_0;388374.38;3949967.18;115447306_0_r;380084.1;3948209.73;354.0;8359.0;741.0;11024.31;11024.31;-9.72;8464;10539.47
9995.0;31147071801-2;drtA11;294519923_6;382582.15;3950710.64;99005537_0;381184.79;3952026.69;112.0;10382.0;275.0;2767.41;2767.41;-3.94;11195;11974.37
10817.0;31143045251-1;drtA23;115455887_0;380375.51;3950669.86;286703470_0;388328.01;3949449.87;249.0;11702.0;636.0;10064.9;10064.9;-9.05;12017;13816.3
15021.0;31124034271-1;drtA28;45856275_0;375209.58;3945406.76;291876096_7;376386.89;3943648.64;366.0;15701.0;314.0;3278.28;3278.28;-4.29;16221;17120.28
16597.0;31082028811-1;drtA23;1060235876_0;394505.17;3950968.03;251308522_1;381978.89;3950605.88;786.0;18147.0;764.0;13198.58;13198.58;-11.24;17797;19906.55
19211.0;31123088981-1;drtA1;914124927_0;380677.05;3945944.59;254992125_3;380939.69;3946030.54;175.0;19420.0;34.0;382.18;382.18;-2.35;20411;20508.26
19847.0;31127119682-1;drtA40;60351908_0;377247.79;3944273.85;23690234_0_r;386468.11;3944938.27;130.0;20836.0;859.0;14605.65;14605.65;-12.22;21047;23547.82
22524.0;31144033582-1;drtA13;115455901_0_r;379707.39;3949969.02;723201023_0;382350.75;3950341.42;205.0;23089.0;360.0;3622.34;3622.34;-4.54;23724;24757.26
23415.0;31123089361-1;drtA1;116837724_0;380594.4;3946019.49;931455735_0;382585.14;3947205.24;445.0;24065.0;205.0;2884.85;2884.85;-4.02;24615;25221.44
23417.0;31124078311-1;drtA1;27262967_0_r;379729.53;3945570.79;93185591_0;383377.67;3946037.98;235.0;24369.0;717.0;6379.86;4945.01;-5.46;24617;25848.85
23434.0;31155002783-1;drtA0;107016780_0_r;375642.13;3952067.23;334446829_1;379554.06;3945058.85;429.0;24789.0;926.0;14965.85;14965.85;-12.48;24634;27377.84
23438.0;31157100501-1;drtA42;31092616_5;376523.93;3948881.09;106626546_0;375352.37;3949995.48;364.0;24133.0;331.0;2353.07;2262.24;-3.58;24638;25555.04
24326.0;31124070413-1;drtA28;35584367_0;374564.37;3945675.52;113979302_1;382321.01;3941222.86;423.0;25821.0;1072.0;12511.2;12511.2;-10.76;25526;28710.05
25207.0;31155073602-1;drtA35;101968960_0;378017.77;3949525.37;45178116_0;379551.18;3948999.97;979.0;26475.0;289.0;2856.16;2856.16;-4;26407;27286.79
25208.0;31124051731-1;drtA3;1096443141_0_r;378427.33;3944651.32;285635971_5;377378.19;3943949.59;248.0;25703.0;247.0;1625.09;1625.09;-3.14;26408;27116.43
25209.0;31123025161-1;drtA19;196476130_0;376158.15;3946373.02;40006359_1;376598.86;3946828.48;450.0;26505.0;846.0;4731.85;911.77;-2.64;26409;26811.38
25211.0;31157122161-1;drtA35;774597498_0_r;375887.33;3948634.85;39433571_0_r;381400.05;3950868.59;517.0;27364.0;1636.0;11568.58;7883.44;-7.52;26411;28143.44
25211.0;31127132101-1;drtA34;454663070_0_r;380074.72;3946420.57;45242995_1;387817.01;3947507;212.0;26059.0;636.0;9670.42;9670.42;-8.77;26411;28156.39
