departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
926.0;31124037151-2;drtA12;182823065_0;382638.94;3946930.55;154464490_0_r;379565.65;3945041.67;174.0;1361.0;261.0;3969.5;3969.5;-2.78;1826;2862.39
1217.0;31147052413-4;drtA15;39393243_3;381157.12;3950476.01;65419351_0;380942.8;3951444.35;131.0;1508.0;160.0;1946.85;1946.85;-1.36;2117;2881.59
7264.0;31132029211-2;drtA35;203035387_0;388374.38;3949967.18;115447306_0_r;380084.1;3948209.73;354.0;8359.0;741.0;11024.31;11024.31;-7.72;8164;10539.48
21028.0;31123112021-1;drtA10;50876978_4;376663.71;3942808.87;26201523_15;378981.66;3949813.1;205.0;22201.0;968.0;14385.4;14385.4;-10.07;21928;25043.2
23415.0;31123089361-1;drtA1;116837724_0;380594.4;3946019.49;931455735_0;382585.14;3947205.24;339.0;23959.0;205.0;2884.85;2884.85;-2.02;24315;25221.58
23417.0;31124078311-1;drtA1;27262967_0_r;379729.53;3945570.79;93185591_0;383377.67;3946037.98;129.0;24263.0;717.0;6379.86;4945.01;-3.46;24317;25849.69
23420.0;31124096471-1;drtA28;270493297_10_r;373700.39;3947731.49;461225977_0;374720.94;3949691.33;187.0;23942.0;335.0;2946.24;2794.93;-1.96;24320;25481.97
24646.0;51072015521-2;drtA36;145127485_0;385338.52;3948855.71;1147401989_2;383876.95;3948127.57;226.0;25141.0;269.0;1975.57;1975.57;-1.38;25546;26279.47
25145.0;31123028242-1;drtA40;116432489_0_r;377322.02;3944485.43;845236040_0;390550.95;3954417.34;118.0;26681.0;1418.0;20242.16;20242.16;-14.17;26045;29955
26583.0;31123030981-1;drtA7;426101590_0_r;377065.03;3945354.98;24487382_0;385955.36;3947713.69;351.0;28248.0;1314.0;13993.26;11727.52;-8.21;27483;30333.26
27036.0;31123081661-1;drtA7;49688788_4;379775.78;3946507.57;23578870_1;388346.6;3949823.71;620.0;28647.0;991.0;12007.21;10971.39;-7.68;27936;30453.2
27608.0;31147068162-1;drtA15;842301441_0;380730.34;3951263.76;85568113_2;388622.92;3951808.3;121.0;28412.0;683.0;9651.93;9651.93;-6.76;28508;30678.23
