departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
23408.0;42113014912-1;drtD2;195745625_0_r;342746.67;3915015.48;1158171282_1;320553.96;3916155.32;1052.0;32600.0;8140.0;76986.66;30970.6;-23.68;24608;32318.31
24624.0;43633001181-1;drtD0;318495220_0;330646.69;3912478.15;1193916734_0;330512.21;3912967.63;791.0;25546.0;131.0;674.92;674.92;-2.47;25824;26206.68
25215.0;42118022613-1;drtD2;1187349464_0;341163.27;3914654.17;224481598_0_r;340150.99;3909922.97;394.0;26899.0;1290.0;10905.9;6683.33;-6.68;26415;28134.66
25261.0;43614000813-1;drtD2;317379237_0;337574.02;3913427.24;166177967_1;349267.75;3919327.02;1159.0;29480.0;3060.0;27675.97;17252.53;-14.08;26461;31752.5
26711.0;42117022051-1;drtD1;106352753_6;343643.37;3917019.3;106354564_2;343805.54;3916857.85;882.0;27637.0;44.0;327.61;327.61;-2.35;27911;28035.9
26736.0;42114004703-1;drtD2;283050217_0_r;338969.3;3916166.59;205054968_0_r;337905;3916235.99;1134.0;28069.0;199.0;1373.32;1373.32;-2.96;27936;28509.88
27557.0;43664001444-4;drtD0;1030242017_0;330945.68;3912899.72;205299989_0;330925.07;3911405.73;127.0;27858.0;174.0;2151.69;2151.69;-3.51;28757;29329.01
27970.0;42033022503-1;drtD1;310673059_0;350330.36;3914091.34;33998569_10;350228.61;3919883.23;1270.0;29964.0;724.0;7693.61;7693.61;-7.39;29170;31326.17
28224.0;43627002261-1;drtD0;318388491_0_r;333477.85;3913249.55;205306348_3;332491.53;3910858.85;630.0;29320.0;466.0;4610.04;4610.04;-5.23;29424;30835.73
30016.0;42113005152-1;drtD0;212259279_1;334708.61;3914971.45;546469313_0;339409.17;3916036.69;688.0;31455.0;751.0;6630.57;6630.57;-6.64;31216;33394.58
31230.0;42113005391-1;drtD0;316529854_0_r;335839.97;3915706.5;254995108_0_r;337507.44;3914481.14;852.0;32528.0;446.0;3246.23;3246.23;-4.27;32430;33737.52
32441.0;42114021423-4;drtD0;669636570_0;333754.69;3919506.96;205010410_0_r;337543.74;3916107.71;1037.0;34030.0;552.0;6275.52;6275.52;-6.39;33641;35244.63
34225.0;42113015431-2;drtD0;316046327_0_r;339230.62;3916374.08;548299686_0_r;337267.48;3916114.7;381.0;34904.0;298.0;2623.88;2623.88;-3.84;35425;36294.13
35004.0;42113021532-1;drtD0;205009608_0;337103.74;3916170.96;291756518_0_r;335051.13;3916081.92;108.0;35461.0;349.0;2847.27;2847.27;-3.99;36204;37096.4
35448.0;42063027833-2;drtD0;816195758_0_r;331895.53;3909270.03;226039289_2;332544.73;3909057.95;1026.0;36632.0;158.0;988.81;988.81;-2.69;36648;37096.69
35719.0;42147014941-2;drtD1;113004993_0_r;345412.62;3919002.4;195745632_2;347217.53;3918620.65;749.0;36756.0;288.0;2285.65;2285.65;-3.6;36919;37775.49
37233.0;42113006371-2;drtD0;317117555_2;335109.82;3917143.12;316820554_0_r;334415;3916396.37;1059.0;38486.0;194.0;1322.14;1322.14;-2.93;38433;38991.08
38725.0;42034002392-2;drtD1;196959620_8;346134.91;3916209.96;311520914_0_r;346250.56;3915800.86;597.0;39418.0;96.0;727.93;727.93;-2.51;39925;40206.6
43241.0;42113010532-2;drtD0;669636570_0;333754.69;3919506.96;200735038_6;343403;3916224.24;599.0;45299.0;1459.0;14693.48;14418.47;-12.09;44441;48672.27
46228.0;43427003891-3;drtD0;204881592_0_r;336458.2;3916061.66;711143483_0;339755.17;3915266.79;1116.0;47801.0;457.0;4890.97;4890.97;-5.42;47428;48784.75
46834.0;42118024412-5;drtD1;204759896_0_r;339266.98;3913037.96;204762275_1;339359.55;3914698.57;1161.0;48198.0;203.0;2412.64;2412.64;-3.69;48034;48625.24
48626.0;42118023261-2;drtD0;558090070_1;339134.26;3916367.06;316021084_0;339682.75;3914735.63;290.0;49346.0;430.0;2849.92;2709.65;-3.9;49826;50807.9
49284.0;42113000151-4;drtD0;33691004_1;336160.4;3916685.75;1036970552_0;336460.02;3915886.16;808.0;50362.0;270.0;1288.4;1288.4;-2.9;50484;50912.25
52218.0;42113014912-2;drtD2;1158171282_1;320553.96;3916155.32;195745625_0_r;342746.67;3915015.48;61.0;57972.0;5693.0;54062.46;31477.1;-24.03;53418;61158.83
52218.0;42113014911-2;drtD2;1158171282_1;320553.96;3916155.32;195745625_0_r;342746.67;3915015.48;61.0;57972.0;5693.0;54062.46;31477.1;-24.03;53418;61158.83
52842.0;43637001482-3;drtD2;318403969_2;331893.98;3912269.91;205206800_0;332463;3915139.18;571.0;53783.0;370.0;4325.57;4325.57;-5.03;54042;55135.85
54665.0;42113000032-3;drtD2;576229020_0;345267.42;3918419.27;106474341_1;343643.51;3917592.18;719.0;56010.0;626.0;4942.31;2327.6;-3.63;55865;56716.12
55266.0;42113018174-2;drtD2;113924437_0;346245.69;3919136.11;158381777_1;342087.22;3916255.3;339.0;57585.0;1980.0;14939.79;5620.8;-5.93;56466;58416.44
55882.0;42037039001-2;drtD2;626893500_1;347120.24;3919484.19;164813471_5;347608.54;3913414.68;817.0;58877.0;2178.0;15138.12;8238.21;-7.77;57082;60050.75
57630.0;43634000513-3;drtD0;318495210_2;330152.44;3913188.35;318403969_2;331893.98;3912269.91;895.0;58810.0;285.0;3672.62;3672.62;-4.57;58830;59654.63
58814.0;42113015371-3;drtD0;204883714_2;334788.61;3915980.63;204881585_14;336271.5;3916192.21;827.0;59898.0;257.0;1918.87;1918.87;-3.34;60014;60746.06
60343.0;42142000392-6;drtD2;46888502_5;346833.59;3918301.18;111353978_0;346225.4;3918400.85;778.0;61252.0;131.0;1011.71;1011.71;-2.71;61543;61928.4
60369.0;42114016924-2;drtD0;205031386_0;337396.04;3916119.24;212288509_0;337303.68;3915054.33;219.0;60801.0;213.0;1547.54;1547.54;-3.08;61569;62181.85
60624.0;42118023051-4;drtD0;291756521_0;335013.52;3916245.66;317366983_0_r;334814.27;3915461.73;666.0;61584.0;294.0;1110.69;1110.69;-2.78;61824;62306.12
61273.0;43614001033-2;drtD1;205176345_2;339984.27;3916465.73;318370328_1;338114.77;3910745.22;329.0;62278.0;676.0;8041.55;8041.55;-7.63;62473;64336.07
62410.0;42142006611-6;drtD2;112757199_1;344702.51;3918801.52;309894566_0;346761.77;3918238.87;296.0;63048.0;342.0;2657.12;2657.12;-3.86;63610;64617.45
64865.0;42113011211-2;drtD2;714429611_0;345580.81;3915929.12;197515789_5;344203.98;3916808.98;780.0;65921.0;276.0;2099.35;2099.35;-3.47;66065;66909.66
