runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;34;556.03;1055;1001.75;710.75;495;61.76;94.12;405.44;3425.06;3423.42;961.47;4.41;2;0.06
NA;2;53;598.06;1176;1141.8;789.5;542;62.26;83.02;405.64;3335.18;3307.33;1003.7;4.34;4;0.07
NA;3;79;669.19;1375;1079;884;644;44.3;78.48;548.23;4248.92;3423.3;1217.42;4.41;12;0.13
NA;4;91;629.54;1240;1089.4;797;649;47.25;87.91;483.47;3818.29;3301.23;1113.01;4.32;10;0.1
NA;5;97;675.28;1263;1165.1;894;673;43.3;75.26;552.62;4213.23;3177.63;1227.9;4.24;11;0.1
NA;6;114;732.55;1336;1221;951.75;757;31.58;70.18;628.08;4760.36;3537.02;1360.63;4.49;17;0.13
NA;7;105;741.35;1659;1207.4;976.5;763;36.19;64.76;751.6;5526.79;3827.91;1492.95;4.69;38;0.27
NA;8;110;754.43;1389;1214.3;1011.25;746.5;34.55;63.64;682.4;5042.65;3777.91;1436.83;4.65;34;0.24
NA;9;117;709.75;1459;1240.1;988.5;653;41.03;70.09;722.34;5400.6;3869.66;1432.09;4.72;31;0.21
NA;10;117;685.33;1277;1190.3;912.5;639;42.74;72.65;800.25;6162.47;4368.24;1485.58;5.06;36;0.24
NA;11;112;722.5;1554;1201.25;942.25;750;35.71;68.75;676.24;5292.29;4103.33;1398.74;4.88;42;0.27
NA;12;113;695.06;1357;1168;963;633;45.13;70.8;780.65;5958.04;4260.22;1475.71;4.99;36;0.24
NA;13;123;709.42;1422;1239;982;697;39.02;70.73;790.66;5989.97;4664.22;1500.08;5.27;36;0.23
NA;14;105;761.42;1583;1285.1;1041.5;741;35.24;64.76;907.72;6409.7;4493.2;1669.14;5.15;62;0.37
NA;15;125;784.78;1610;1186.7;1038;810;31.2;58.4;852.66;6442.36;4264.58;1637.44;4.99;45;0.26
NA;16;133;753.66;1420;1219.8;1003;745;32.33;66.92;848.68;6125.21;4059.4;1602.35;4.85;38;0.22
NA;17;128;757.48;1632;1362.5;991.5;717.5;32.81;67.19;804.61;5858.59;3933.21;1562.09;4.76;45;0.26
NA;18;140;754.73;1406;1170.95;996.5;779.5;33.57;62.86;806.04;5964.19;3850.99;1560.77;4.7;39;0.22
NA;19;119;740.22;1507;1234;1007;702;39.5;63.87;739.35;5347.07;3446.74;1479.57;4.42;52;0.3
NA;20;124;769.74;1641;1239;1093;771;35.48;61.29;859.8;6430.58;4406.38;1629.54;5.09;45;0.27
