vehicleId;drivenDistance_m;occupiedDistance_m;emptyDistance_m;passengerDistanceTraveled_pm
drtD2;197171.88;162677.76;34494.13;290015.04
drtD0;188470.35;75204.67;113265.68;75204.67
drtD1;58629.81;21488.98;37140.83;21488.98
