runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;1;209;209;209;209;209;100;100;906;9638.04;9638.04;1115;8.75;2;0.67
NA;2;2;388;578;578;578;388;100;100;687;7628.78;7628.78;1075;7.34;6;0.75
NA;3;6;469.33;585;585;553.5;496.5;100;100;431.67;3960.56;3960.56;901;4.77;5;0.45
NA;4;8;523.25;621;621;582;537.5;87.5;100;448.62;3974.13;3974.13;971.88;4.78;8;0.5
NA;5;13;417.15;585;585;498.5;417;100;100;390.69;3437.34;3437.34;807.85;4.41;11;0.46
NA;6;19;435.84;585;585;525;477;100;100;417.95;3557.95;3557.95;853.79;4.49;12;0.39
NA;7;16;373;585;585;495.5;408.5;100;100;407.44;3813.79;3808.4;780.44;4.67;14;0.47
NA;8;16;397.5;585;585;534.75;425;100;100;459.75;4065.11;4059.71;857.25;4.84;12;0.43
NA;9;17;404.94;585;585;531.5;433;100;100;483.88;4404.52;4399.44;888.82;5.08;13;0.43
NA;10;16;425.62;664;664;583;450;81.25;100;583.06;5422.47;4266.71;1008.69;4.99;18;0.53
NA;11;19;441.37;664;664;577;502;84.21;100;535.79;4929.4;3956.13;977.16;4.77;20;0.51
NA;12;28;428.14;711;654.3;535.5;459.5;96.43;100;444.04;4064.51;4064.51;872.18;4.85;18;0.39
NA;13;26;437.46;872;854.5;507.5;410.5;92.31;100;378.81;3594.21;3594.21;816.27;4.53;18;0.41
NA;14;23;462;1000;964.4;581;423;82.61;95.65;397.17;3624.61;3624.61;859.17;4.55;21;0.48
NA;15;30;399.1;700;663.7;533.25;371;90;100;410.1;3756.95;3400.52;809.2;4.39;16;0.35
NA;16;27;408.59;911;780.6;494;435;96.3;96.3;476.07;4142.84;3806.23;884.67;4.67;19;0.41
NA;17;19;454.16;911;911;532;422;89.47;94.74;782.58;7420.91;4945.04;1236.74;5.47;22;0.54
NA;18;28;387.43;805;706;510.25;395.5;96.43;100;610.61;5157.28;4233.85;998.04;4.97;20;0.42
NA;19;23;371.78;688;667.4;503;385;95.65;100;813.65;6973.75;4468.83;1185.43;5.14;15;0.39
NA;20;20;390.75;688;687.9;524;403.5;90;100;501.85;4559.12;4132.25;892.6;4.9;15;0.43
