departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
21.0;31056014673-4;drtE23;1203906527_0;382496.5;3950504.4;115993738_14;387583.96;3954583.87;130.0;881.0;730.0;8979.43;8979.43;-6.29;921;3269.97
30.0;31157237041-2;drtE48;306095928_0;381539.94;3950997.67;107746641_0_r;378832.3;3948876.67;150.0;591.0;411.0;5574.03;5574.03;-3.9;930;2427.61
462.0;42141001581-6;drtE19;1036419348_0_r;346388.59;3918454.74;115697949_0_r;346799.71;3919353.67;363.0;1019.0;194.0;1462.62;1462.62;-1.02;1362;2211.48
629.0;31123078241-2;drtE50;337030421_3;383491.04;3948005.95;26950361_4;379776.12;3945406.5;227.0;1220.0;364.0;5425.66;5425.66;-3.8;1529;2845.26
929.0;31144040261-2;drtE3;34951902_0;387618.28;3950773.84;846599943_0_r;379628.51;3951061.49;359.0;2298.0;1010.0;11229.9;8648.12;-6.05;1829;3666.18
1217.0;31147052413-4;drtE3;39393243_3;381157.12;3950476.01;65419351_0;380942.8;3951444.35;706.0;2083.0;160.0;1946.85;1946.85;-1.36;2117;2882.09
1223.0;31056004321-2;drtE37;48391641_0;382127.6;3947099.25;232807614_3;386658.87;3952269.87;250.0;2172.0;699.0;11456.12;11456.12;-8.02;2123;4396.78
1223.0;31157191992-5;drtE3;155224457_1;382632.83;3950367.19;263041982_1;376590.2;3950937.76;484.0;2686.0;979.0;9270.61;6894.4;-4.83;2123;3859.67
1729.0;32087036631-5;drtE5;381596408_5;368105.44;3946495.91;309531631_0;368902.41;3945128.85;652.0;2727.0;346.0;2058.9;2058.9;-1.44;2629;3933.53
1825.0;31124031991-2;drtE17;1108117724_0;387110.26;3946619.6;58799366_12;376440.11;3945362.55;270.0;3644.0;1549.0;14876.7;13514.45;-9.46;2725;6146.36
1826.0;31157185231-3;drtE17;23646664_0;382611.57;3946807.88;206645191_0;374089.71;3949251.18;740.0;4307.0;1741.0;15638.02;12356.03;-8.65;2726;5373.62
2442.0;31157208721-2;drtE40;39433614_2;381788.82;3950810.54;261623835_0;373526.27;3952935.1;109.0;3593.0;1042.0;16339.76;16339.76;-11.44;3342;6695.21
2606.0;31123057841-4;drtE17;285635971_3;377326.14;3943946.28;115545683_15;377860.22;3943853.94;463.0;3142.0;73.0;553;553;-0.39;3506;4002.93
2791.0;31092021631-5;drtE24;138582747_0;382103.91;3947668.51;995985150_0;383428.37;3940574.66;264.0;3719.0;664.0;13343.04;13343.04;-9.34;3691;5914.68
3032.0;31124023311-6;drtE30;41857233_0;382610.89;3947593.31;73172411_0;378114.43;3944119.95;243.0;3743.0;468.0;6601.88;6601.88;-4.62;3932;5614.49
3623.0;31144021421-2;drtE37;291887964_0;385429.85;3951860.39;62263078_1;381023.65;3951325.65;320.0;4466.0;523.0;6175.09;6175.09;-4.32;4523;6323.28
3696.0;31123043081-2;drtE53;229361291_0;381111.87;3949361.48;659079504_0_r;378096.89;3948229.48;187.0;4075.0;192.0;3252.73;3252.73;-2.28;4596;5467.26
4618.0;31123037701-7;drtE27;286703470_0;388328.01;3949449.87;116429945_12;379634.58;3944818.55;317.0;5624.0;689.0;11374.51;11374.51;-7.96;5518;7818.23
7308.0;42113003513-2;drtE39;316683157_1;337296.9;3917651.17;205035099_1;337676.7;3915245.08;540.0;8329.0;481.0;3602.92;3602.92;-2.52;8208;9917.29
9838.0;31127119452-2;drtE16;286703470_0;388328.01;3949449.87;154488792_0_r;378231.58;3944222.8;405.0;11043.0;800.0;12723.47;12723.47;-8.91;10738;13371.65
10817.0;31143045251-1;drtE20;115455887_0;380375.51;3950669.86;286703470_0;388328.01;3949449.87;242.0;11695.0;636.0;10062.09;10062.09;-7.04;11717;13888.28
14173.0;31157244751-1;drtE48;768749280_0;378160.28;3950161.14;93172095_0_r;384037.91;3943582.17;225.0;15354.0;956.0;13027.22;13027.22;-9.12;15073;18195.22
15317.0;31163003991-2;drtE36;196467146_0;382791.92;3950980.63;116428183_0;383902.74;3953039.3;138.0;15789.0;334.0;3020.36;3020.36;-2.11;16217;17474.63
15324.0;31205047751-3;drtE53;100811452_0;376769.1;3948645.1;102682297_0_r;379347.22;3950755.84;168.0;16101.0;609.0;4250.08;4250.08;-2.98;16224;18280.09
16237.0;32194009041-1;drtE41;246751701_0;371852.21;3945334.31;152934390_0_r;368893.53;3947079.61;177.0;17054.0;640.0;4308.33;4195.34;-2.94;17137;19237.2
16597.0;31082028811-1;drtE20;1060235876_0;394505.17;3950968.03;251308522_1;381978.89;3950605.88;786.0;18147.0;764.0;13198.58;13198.58;-9.24;17497;19892.04
17423.0;31154031411-1;drtE1;759143120_0;378248.68;3951705.06;1214841279_0;382535.99;3950171.37;168.0;18134.0;543.0;6541.87;6541.87;-4.58;18323;20161.05
17425.0;31105007361-1;drtE6;1105686870_3;381644.17;3944840.01;144846260_2;381666.29;3945688.24;349.0;17987.0;213.0;1686.77;1686.77;-1.18;18325;19221.34
19820.0;32097081953-1;drtE13;142276380_2;360503.24;3935542.12;152468560_11;355907.57;3938130.75;348.0;21115.0;947.0;6451.19;6451.19;-4.52;20720;23782
19822.0;61343041071-1;drtE6;46867241_1;382126.12;3946911.05;796887386_28;372691.98;3939697.22;258.0;20905.0;825.0;12777.66;12777.66;-8.94;20722;23357.48
20428.0;31127129601-1;drtE2;213339529_0;379867.05;3945592.4;39433614_1;381793.65;3950820.71;88.0;21042.0;526.0;7405.09;7405.09;-5.18;21328;23141.46
20725.0;31105003061-1;drtE26;133858343_0;381379.68;3946643.56;203315329_0_r;381010.63;3946099.75;211.0;21070.0;134.0;1502.36;1502.36;-1.05;21625;22303.64
20731.0;31137034541-1;drtE38;115447378_4;379838.65;3949321.94;121685346_0_r;379439.07;3947075.25;177.0;21331.0;423.0;2899.87;2899.87;-2.03;21631;23146.58
21010.0;31124078492-1;drtE50;450150326_0_r;380090.29;3945579.95;34288692_0;386342.27;3943423.48;141.0;21881.0;730.0;13812.99;13812.99;-9.67;21910;24332.26
21627.0;42155009611-1;drtE29;812728992_0;354561.28;3922964.43;192572971_1;354613.1;3922131.2;471.0;22279.0;181.0;1133.22;1133.22;-0.79;22527;23364.97
21628.0;31157168641-1;drtE3;101519854_5;377347.58;3950644.85;153989314_0;383529.57;3950084.16;205.0;22390.0;557.0;7528.09;7528.09;-5.27;22528;24408.51
21629.0;61372001982-1;drtE0;1025753263_0_r;365223.38;3940042.19;433783730_1;364940.89;3941051.46;817.0;22679.0;233.0;1519.22;1519.22;-1.06;22529;23515.01
22213.0;31132012051-1;drtE14;52881224_6;379222.15;3948881.78;39635035_0;384349.7;3950956.42;168.0;23220.0;839.0;9389.45;6829.18;-4.78;23113;24872.71
22234.0;31144020881-1;drtE14;61154754_1;381118.53;3951219.76;39635041_0_r;384463.15;3950877.97;571.0;23115.0;310.0;4379.58;4379.58;-3.07;23134;24319.22
22239.0;42118022602-1;drtE19;159517490_3;342072.79;3914351.96;205178094_4;339193.22;3916228.61;439.0;23273.0;595.0;4052.11;4052.11;-2.84;23139;25206.14
22508.0;42132022804-1;drtE21;397750618_0;358785.95;3929672.45;220004483_3;360351.4;3927186.47;182.0;23246.0;556.0;3985.28;3912.54;-2.74;23408;25309.99
22839.0;31123087221-1;drtE47;54933218_5;374190.57;3944134.59;400569942_0;377899.51;3942313.53;109.0;23610.0;662.0;5883.61;5883.61;-4.12;23739;25941.43
23351.0;31157217941-1;drtE40;108322303_0_r;375642.99;3952617.48;41252250_0;378211.3;3949963.8;318.0;24181.0;512.0;5336.8;5336.8;-3.74;24251;26031.38
23414.0;42157020661-1;drtE29;367661047_0;352824.79;3919108.08;626893500_1;347120.24;3919484.19;734.0;25214.0;1066.0;7073.86;7073.86;-4.95;24314;27147.88
23417.0;61352026141-1;drtE28;603170234_0_r;370760.6;3941763.49;176603418_1;375842.9;3941795.05;292.0;24541.0;832.0;7518.38;7518.38;-5.26;24317;27072.05
23417.0;31124078311-1;drtE27;27262967_0_r;379729.53;3945570.79;93185591_0;383377.67;3946037.98;189.0;24048.0;442.0;4945.01;4945.01;-3.46;24317;25865.54
23419.0;31144038321-1;drtE2;115461140_0_r;380548.29;3950816.82;772511269_0_r;382258.84;3945198.04;197.0;24426.0;810.0;7600.09;7163.01;-5.01;24319;26325.51
23420.0;31124096471-1;drtE17;270493297_10_r;373700.39;3947731.49;461225977_0;374720.94;3949691.33;486.0;24241.0;335.0;2946.24;2794.93;-1.96;24320;25481.56
23435.0;31131015061-1;drtE2;115447237_0;381087.58;3948831.77;286703470_0;388328.01;3949449.87;576.0;25058.0;1047.0;15374.88;9970.71;-6.98;24335;26533.96
23438.0;31157100501-1;drtE31;31092616_5;376523.93;3948881.09;106626546_0;375352.37;3949995.48;574.0;24346.0;334.0;2180.01;2156.3;-1.51;24338;25580.48
23663.0;32094012512-1;drtE0;25534245_10_r;361626.96;3940258.03;43556034_0;362306.65;3938774.13;563.0;24540.0;314.0;2042.27;2042.27;-1.43;24563;25784.89
23720.0;31017009491-1;drtE14;344748185_0_r;386528.09;3951414.24;27085402_21;382282.93;3950810.27;309.0;25715.0;1686.0;17395.5;5075.85;-3.55;24620;25958.11
23744.0;42154015582-1;drtE10;760435749_0;356380.04;3926106.14;322488351_0;345683.39;3921244.54;272.0;26923.0;2907.0;29075.11;15751.33;-11.03;24644;29480.73
24075.0;31147062022-1;drtE14;115469361_0;379154.06;3954039.42;39433626_0_r;381728.11;3950850.16;788.0;25513.0;650.0;7234.67;7178.64;-5.03;24975;27085
24310.0;31131020441-1;drtE22;282362416_0;380444.34;3948931.86;95793050_2;381695.91;3950702.23;238.0;24799.0;251.0;2841.97;2841.97;-1.99;25210;26234.82
24316.0;31147075541-1;drtE45;115461048_0_r;380969.44;3950860.22;60719572_3;381448.11;3950169.89;143.0;24617.0;158.0;1593.9;1593.9;-1.12;25216;25910.22
24320.0;31123083522-1;drtE38;454663064_0_r;379095.62;3946770.72;60266834_0;376419.33;3944965.24;168.0;25111.0;623.0;4175.07;4175.07;-2.92;25220;27287.43
24516.0;42124024131-1;drtE10;705130742_0;348514.43;3928898.54;32260794_2;351197.16;3923181.29;697.0;25925.0;712.0;7990.03;7990.03;-5.59;25416;27849.97
24611.0;61361019121-1;drtE34;971068882_0_r;366681.63;3939801.89;275432900_0;368585.76;3940554.06;231.0;25283.0;441.0;2644.72;2644.72;-1.85;25511;27150.84
24624.0;42174000654-1;drtE39;136560159_2;330007.42;3907563.27;319012637_4;329637.77;3908390.89;236.0;24992.0;132.0;1587.58;1587.58;-1.11;25524;26196.68
