vehicleId;drivenDistance_m;occupiedDistance_m;emptyDistance_m;passengerDistanceTraveled_pm
drtE3;35558.45;16218.83;19339.61;16218.83
drtE1;49529.71;28127.15;21402.56;32654.53
drtE2;93118.87;62431.12;30687.75;69605.8
