vehicleId;drivenDistance_m;occupiedDistance_m;emptyDistance_m;passengerDistanceTraveled_pm
drtC3;84505.27;45828.19;38677.07;51446.65
drtC4;84090.32;41819.22;42271.1;42606.77
drtC1;70048.14;40282.69;29765.46;43250.52
drtC2;83340.86;67749.82;15591.03;71767.33
drtC0;62884.67;46120.61;16764.06;46120.61
drtC5;37234.77;26182.57;11052.2;29143.57
drtC6;17695.06;15684.43;2010.63;15684.43
