runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;22;388.68;589;588.7;508;382;100;100;589.91;6368.36;6365.33;978.59;6.46;14;0.39
NA;2;50;380.7;597;592.15;474;402.5;100;100;715.3;7322.28;7127.12;1096;6.99;20;0.29
NA;3;69;371.03;777;578.5;474;374;98.55;100;979.42;10102.66;9863.35;1350.45;8.91;27;0.28
NA;4;72;400.67;597;583.45;484;432.5;100;100;1067.21;11089.95;10526.11;1467.88;9.37;40;0.36
NA;5;76;379.25;775;591.6;504;385.5;97.37;100;1077.46;10778.24;9957.6;1456.71;8.98;52;0.41
NA;6;92;390.74;672;583.75;517.25;387.5;95.65;100;1076.02;10980.18;10386.6;1466.76;9.28;61;0.4
NA;7;99;390.17;689;594;503;393;96.97;100;1056.01;10617.86;9794.87;1446.18;8.86;61;0.38
NA;8;100;406.58;771;602.95;525.5;408;93;100;967.98;9583.88;8894.7;1374.56;8.23;65;0.39
NA;9;102;405.84;746;599.4;532.25;414;95.1;100;1250.1;12289.86;10541.3;1655.94;9.38;78;0.43
NA;10;111;398.68;794;608.4;505;405;94.59;100;811.11;7784.5;7186.52;1209.78;7.04;87;0.44
NA;11;118;409.76;715;608.4;516.5;415;94.07;100;870.57;8624.46;7670.51;1280.33;7.37;77;0.39
NA;12;129;415.75;884;601;517;428;95.35;100;868.35;8468.97;7215.43;1284.1;7.06;74;0.36
NA;13;116;436.16;733;623.85;542.5;455;91.38;100;853.02;7863.14;6660.91;1289.18;6.67;82;0.41
NA;14;130;400.52;733;606.05;525.75;399.5;93.08;100;846.65;7981.71;7070.73;1247.16;6.97;84;0.39
NA;15;122;374.11;676;583.85;477.75;374.5;96.72;100;743.24;7144.91;6591.27;1117.35;6.63;96;0.44
NA;16;106;372.21;666;579.15;472.5;373.5;97.17;100;665.97;6205.13;5810.68;1038.18;6.08;98;0.48
NA;17;113;396.8;699;588.7;499.5;391;98.23;100;729.11;6637.04;5934.5;1125.9;6.17;83;0.42
NA;18;109;396.51;977;587.5;508;385;97.25;99.08;927.94;8444.57;7161.07;1324.46;7.03;80;0.42
NA;19;110;399.59;727;607.45;500.25;398.5;95.45;100;795.92;7362.57;6541.98;1195.51;6.59;81;0.42
NA;20;105;397.46;747;580.1;506;407;97.14;100;749.48;7080.48;6571.23;1146.93;6.6;84;0.44
