runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;3;520;569;569;569;497;100;100;469.67;4424;4424;989.67;5.1;2;0.4
NA;2;5;406.6;569;569;504;395;100;100;442.6;4558.44;4558.44;849.2;5.19;8;0.62
NA;3;13;455.77;585;585;524;456;100;100;533.85;5040.17;4716.38;989.62;5.3;6;0.32
NA;4;13;453.38;621;621;579;515;92.31;100;672.46;6420.24;5631.22;1125.85;5.94;11;0.46
NA;5;18;426.28;593;593;525;427;100;100;558.94;5307.44;4737.6;985.22;5.32;14;0.44
NA;6;24;408.33;593;591;509.25;407;100;100;560.67;5505.89;4791.56;969;5.35;18;0.43
NA;7;21;403.71;605;603.6;520;417;95.24;100;508.81;5140.03;4679.3;912.52;5.28;16;0.43
NA;8;17;413.88;585;585;524.5;417;100;100;490.76;4169.29;4006.17;904.65;4.8;21;0.55
NA;9;18;445.28;701;701;555.25;472;94.44;100;643.28;6247.23;4370.67;1088.56;5.06;24;0.57
NA;10;28;462.39;1194;967.65;582.5;459.5;85.71;96.43;618.64;5903.3;5476.27;1081.04;5.83;19;0.4
NA;11;29;478;689;667.5;574.5;481;89.66;100;597.72;5529.97;4799.41;1075.72;5.36;21;0.42
NA;12;30;463.77;1270;964.2;539.5;457.5;90;96.67;524.03;4939.23;4938.52;987.8;5.47;27;0.47
NA;13;27;484.78;872;854.8;550;469;88.89;100;596.74;5655.21;4562.74;1081.52;5.2;25;0.48
NA;14;28;435.79;829;777.25;547.25;440.5;89.29;100;451.36;4678.39;4677.63;887.14;5.28;20;0.42
NA;15;35;467.03;1323;834.2;585;468;85.71;97.14;600.17;5657.18;4052.75;1067.2;4.84;18;0.34
NA;16;29;471.07;1131;1021;572;493;86.21;93.1;572.21;5459.15;4360.93;1043.28;5.06;23;0.44
NA;17;22;433.77;911;877.85;565.5;482.5;86.36;95.45;754.14;7381.16;5496.45;1187.91;5.85;28;0.56
NA;18;25;456.6;872;867.8;537.5;444;88;100;644.24;6069.61;5520.48;1100.84;5.88;30;0.55
NA;19;29;389.45;585;570;517;429;100;100;672.34;5993.56;4666.35;1061.79;5.27;18;0.38
NA;20;30;365.1;691;632.7;461;364.5;96.67;100;521.73;4651.88;4020.38;886.83;4.82;16;0.35
