departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
620.0;31124112811-4;drtA2;653751890_0_r;386379.29;3951783.22;72453619_0;376444.98;3943671.22;310.0;2716.0;1786.0;25571.89;16080.58;-13.26;1220;4772.38
629.0;31123078241-2;drtA36;337030421_3;383491.04;3948005.95;26950361_4;379776.12;3945406.5;227.0;1386.0;530.0;6091.01;5425.66;-5.8;1229;2863.31
918.0;32037025981-4;drtA36;1067228324_4;381734.61;3946558.53;38068616_1;372275;3949255.55;248.0;4231.0;3065.0;37860.55;14026.11;-11.82;1518;4949.63
929.0;31144040261-2;drtA2;34951902_0;387618.28;3950773.84;846599943_0_r;379628.51;3951061.49;247.0;1716.0;540.0;8648.12;8648.12;-8.05;1529;3706.72
1807.0;31047053301-3;drtA13;32122784_3;377776.75;3948018.86;157415978_0_r;384451.78;3950293.08;322.0;2662.0;533.0;7857.06;7857.06;-7.5;2407;4562.88
1825.0;31124031991-2;drtA22;1108117724_0;387110.26;3946619.6;58799366_12;376440.11;3945362.55;271.0;3351.0;1255.0;13548.02;13514.57;-11.46;2425;6125.29
1826.0;31157185231-3;drtA36;23646664_0;382611.57;3946807.88;206645191_0;374089.71;3949251.18;527.0;3895.0;1542.0;18186.05;12356.82;-10.65;2426;5389.18
1840.0;31072021661-2;drtA1;144846260_1;381593.01;3945744.56;1010971915_0;393121.61;3953804.06;271.0;3170.0;1059.0;18525.26;18525.26;-14.97;2440;6147.83
2135.0;31124013131-3;drtA36;15772071_1;382686.22;3948042.03;197096928_0_r;374687.25;3945433.56;435.0;3482.0;912.0;12142.07;12142.07;-10.5;2735;5838.81
3032.0;31124023311-6;drtA12;41857233_0;382610.89;3947593.31;73172411_0;378114.43;3944119.95;233.0;3733.0;468.0;6601.88;6601.88;-6.62;3632;5631.63
3623.0;31144021421-2;drtA13;291887964_0;385429.85;3951860.39;62263078_1;381023.65;3951325.65;419.0;4566.0;524.0;6926.06;6926.06;-6.85;4223;6326.33
4243.0;31124072731-4;drtA35;23044299_1;385828.13;3949275.63;67138660_2;375173.77;3946082.53;185.0;7089.0;2661.0;31690.77;15458.97;-12.82;4843;8373.41
4618.0;31123037701-7;drtA35;286703470_0;388328.01;3949449.87;116429945_12;379634.58;3944818.55;395.0;6039.0;1026.0;13218.5;11374.51;-9.96;5218;7803.94
5132.0;31124015231-4;drtA35;583378753_0_r;386741.43;3948400.09;115333958_1;374251.74;3944547.06;233.0;6703.0;1338.0;16713.05;15756.54;-13.03;5732;9683.15
7264.0;31132029211-2;drtA37;203035387_0;388374.38;3949967.18;115447306_0_r;380084.1;3948209.73;422.0;8427.0;741.0;11024.31;11024.31;-9.72;7864;10595.61
9838.0;31127119452-2;drtA38;286703470_0;388328.01;3949449.87;154488792_0_r;378231.58;3944222.8;388.0;11026.0;800.0;12723.47;12723.47;-10.91;10438;13365.74
10817.0;31143045251-1;drtA13;115455887_0;380375.51;3950669.86;286703470_0;388328.01;3949449.87;241.0;11694.0;636.0;10064.9;10064.9;-9.05;11417;13849.79
12622.0;31157237961-2;drtA13;204077025_0;386771.67;3946889.09;107746659_5;378755.44;3948683.63;312.0;13748.0;814.0;12239.31;12239.31;-10.57;13222;16126.18
14104.0;31123075281-2;drtA16;263927513_1;372166;3944609.64;319185011_0_r;392216.81;3952526.84;157.0;15958.0;1697.0;25863.09;25769.46;-20.04;14704;20288.67
15723.0;61354045964-2;drtA0;282545121_0_r;378749;3950446.44;149603395_1;372612.43;3942279.8;353.0;17526.0;1450.0;17623.53;17597.45;-14.32;16323;21027.62
19825.0;31147076241-1;drtA27;183870032_0;380089.72;3951037.1;366094553_0;385245.25;3949480.65;189.0;20431.0;417.0;6226.2;6226.2;-6.36;20425;22251.98
20403.0;31157121751-1;drtA13;36238138_0;375651.41;3948670.87;209213591_0;383757.23;3961041.22;371.0;21911.0;1137.0;19191.54;19191.54;-15.43;21003;24932.9
20725.0;31105003061-1;drtA34;133858343_0;381379.68;3946643.56;203315329_0_r;381010.63;3946099.75;312.0;21171.0;134.0;1502.36;1502.36;-3.05;21325;22303.96
21625.0;31124031151-1;drtA22;116473709_0_r;376644.29;3945397.99;394569598_0;383810.42;3945514.32;139.0;22689.0;925.0;10324.88;10291.43;-9.2;22225;25332.79
23138.0;31124042353-1;drtA7;282318046_1;378442.93;3945521.47;109158383_2;372009.54;3948258.6;228.0;24466.0;1100.0;9744.7;9654.56;-8.76;23738;27464.08
23420.0;31137037681-1;drtA39;115482938_0_r;380705.84;3949155.96;205591679_0_r;386343.02;3943837.45;185.0;24540.0;935.0;13213.15;13213.15;-11.25;24020;27263.03
24638.0;31124080131-1;drtA3;116433244_3_r;379359.14;3945581.25;642578383_0;383401.18;3940422.95;180.0;25503.0;685.0;9595.38;9595.38;-8.72;25238;27851.11
