vehicleId;drivenDistance_m;occupiedDistance_m;emptyDistance_m;passengerDistanceTraveled_pm
drtE3;28124.63;10329.78;17794.85;10329.78
drtE1;0;0;0;0
drtE2;0;0;0;0
