departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
620.0;31124112811-4;drtA2;653751890_0_r;386379.29;3951783.22;72453619_0;376444.98;3943671.22;310.0;1980.0;1050.0;16080.58;16080.58;-13.26;1220;4780.99
9838.0;31127119452-2;drtA35;286703470_0;388328.01;3949449.87;154488792_0_r;378231.58;3944222.8;317.0;10955.0;800.0;12723.47;12723.47;-10.91;10438;13289.38
25227.0;31124027311-1;drtA35;154882436_10;378206.68;3944550.79;158180857_1;387779.33;3948302.12;154.0;26152.0;771.0;12284.6;12284.6;-10.6;25827;28705.27
26436.0;31124100291-1;drtA28;936572641_0_r;374025.18;3947408.09;116613724_1;373307.8;3946809.78;108.0;26795.0;251.0;1419.78;1419.78;-2.99;27036;28364.45
28231.0;31123068543-1;drtA19;31764457_0;377449.5;3946950.5;36878873_2;376478.87;3947776.56;235.0;28712.0;246.0;1727.89;1727.89;-3.21;28831;30145.48
29050.0;31093053471-1;drtA6;309829214_0;382326.21;3941022.21;137630421_1;383648.8;3947123.55;523.0;30348.0;775.0;12287.86;12287.86;-10.6;29650;32443.15
29409.0;31157232873-1;drtA19;33806838_0;376160.92;3948976.37;46626996_2;376398.31;3948511.18;358.0;29880.0;113.0;778.37;778.37;-2.54;30009;30924.87
30630.0;31123050221-1;drtA1;291824552_2;379349.24;3944836.78;776857042_0;389278.07;3952912.3;207.0;31804.0;967.0;15313.44;15313.44;-12.72;31230;34397.99
30937.0;31123005523-1;drtA2;42747562_0;374904.93;3943228;282583321_2;374316.66;3946402.64;346.0;31774.0;491.0;4454.36;4454.36;-5.12;31537;33353.9
31210.0;31035002051-1;drtA35;69963034_3;386470.33;3947299.32;41857248_1;382861.72;3947102.07;265.0;31887.0;412.0;6227.84;6227.84;-6.36;31810;33609.6
31814.0;31123039181-2;drtA12;144846270_1;382487.51;3945411.49;93191123_2_r;385051.69;3945637.55;204.0;32419.0;401.0;3922.09;3830.44;-4.68;32414;34135.62
33607.0;31046051462-1;drtA31;195271594_0;385516.13;3951915.02;39436592_0;382543.96;3950319.95;468.0;34517.0;442.0;4346.76;4346.76;-5.04;34207;36092.96
39643.0;31106031003-1;drtA10;52326901_1;379367.5;3942702.83;887525827_0;382043.2;3950064.17;451.0;40844.0;750.0;10377.8;10377.8;-9.26;40243;43049.81
54028.0;31046035281-5;drtA11;886233771_0;382429.58;3950742.02;102422285_0;382620.59;3952596.24;122.0;54471.0;321.0;3702.99;3702.99;-4.59;54628;56136.65
60632.0;42045018293-2;drtA34;48672202_0;380184.12;3945240.12;43537947_0;380915.4;3947017.31;220.0;61249.0;397.0;4088.22;4088.22;-4.86;61232;62989.39
