vehicleId;drivenDistance_m;occupiedDistance_m;emptyDistance_m;passengerDistanceTraveled_pm
drtD2;0;0;0;0
drtD0;30032.33;18089.73;11942.6;18089.73
drtD1;0;0;0;0
