departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
22825.0;31124072672-3;drtA7;1120315385_0;376659.64;3946131.67;42305292_0;375344.35;3946087.38;386.0;23482.0;271.0;1996.93;1996.93;-3.4;23725;24820.7
25226.0;31157247681-1;drtA0;101725282_0;377901.04;3950919.76;31765012_0_r;377915.69;3946874.85;246.0;26108.0;636.0;5189.63;5189.63;-5.63;26126;28301.18
27027.0;31154062593-1;drtA28;31092153_8;375805.51;3948956.16;35540580_2;375335.42;3949498.18;490.0;27697.0;180.0;1245.23;1154.41;-2.81;27927;28720.74
29405.0;31157099895-1;drtA13;772274023_0_r;377139.62;3948454.37;100967586_0;376916.65;3948594.23;419.0;29910.0;86.0;508.54;508.54;-2.36;30305;30852.01
31222.0;31105016582-1;drtA1;116837689_5;380888.39;3945729.52;186841844_0;381660.37;3944625.64;236.0;31735.0;277.0;1889.71;1889.71;-3.32;32122;33210.23
33622.0;31017009491-2;drtA30;27085402_21;382282.93;3950810.27;27085402_17;382225.08;3951004.35;133.0;33918.0;163.0;285.65;285.65;-2.35;34522;34973.09
34853.0;31035023902-1;drtA37;140230760_0;384145.59;3947616.11;139230380_1;383603.13;3947867.79;226.0;35210.0;131.0;1103.03;1103.03;-2.77;35753;36430.75
35128.0;31157123561-2;drtA3;282318042_0_r;379390.43;3944981.47;31855884_1;382224.36;3946719.75;257.0;35659.0;274.0;3617.13;3617.13;-4.53;36028;37067.43
41420.0;31046026161-1;drtA15;285908107_0;381065.7;3949999.24;924844760_0;382703.16;3950314.11;248.0;41821.0;153.0;2081.88;2081.88;-3.46;42320;43055.64
42654.0;31056020252-2;drtA2;128715078_1;387996.24;3951086.02;294519923_7;382530.42;3950725.42;394.0;43412.0;364.0;5887.06;5887.06;-6.12;43554;44879.19
43234.0;61358057881-4;drtA9;39436535_0_r;382873.67;3950677.56;144775070_2;382880.6;3950882.85;71.0;43425.0;120.0;931.03;931.03;-2.65;44134;44808.29
43240.0;31147080392-2;drtA39;115455976_0;379924.15;3950245.69;96707196_0;379596.54;3950344.95;253.0;43578.0;85.0;532.44;532.44;-2.37;44140;44683.36
46837.0;31124015251-2;drtA16;170179799_23;373255.19;3945277.97;279532493_0_r;373170.52;3944887.57;481.0;47384.0;66.0;470.53;470.53;-2.35;47737;48230.02
50413.0;31132027311-1;drtA42;425742243_0_r;381363.48;3949034.84;67113649_0;382200.22;3950357.52;233.0;50839.0;193.0;2339.21;2339.21;-3.64;51313;52185.28
52216.0;31131020821-1;drtA29;115447524_0_r;380847.29;3948500.52;179464521_1;380320.6;3948816.98;328.0;52671.0;127.0;867.55;727.49;-2.51;53116;53726.87
52825.0;31123016582-2;drtA7;1120315385_0;376659.64;3946131.67;174130499_0;377185.3;3946103.06;293.0;53191.0;73.0;698.9;698.9;-2.49;53725;54231.85
56118.0;31154014831-3;drtA12;120470568_0;383083.58;3946426.65;1014064190_0_r;382998.96;3946281.73;178.0;56358.0;62.0;306.17;306.17;-2.35;57018;57499.59
