departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
27057.0;42164017774-1;drtC0;1123311559_0_r;355605.15;3929145.2;91557737_0;355652.98;3928002.26;849.0;28178.0;272.0;1375.2;1375.2;-2.96;27957;28883.64
27915.0;42155006874-1;drtC0;46522156_1;354815.06;3926189.84;105146090_0_r;355180.62;3926025.61;918.0;28916.0;83.0;498;498;-2.35;28815;29358.58
28811.0;91533015902-1;drtC6;552593567_0;355749.69;3930312.86;368643568_0_r;355772.16;3930092.64;658.0;29571.0;102.0;593.26;593.26;-2.42;29711;30305.73
30613.0;42128036421-1;drtC1;194938105_0;349753.08;3924362.2;161450379_0;350129.54;3923862.3;382.0;31122.0;127.0;844.28;844.28;-2.59;31513;32196.63
30634.0;91532013832-2;drtC2;1186015777_0_r;356864.48;3934092.11;150719240_0_r;356889.88;3933795.27;492.0;31215.0;89.0;602.62;602.62;-2.42;31534;32086.69
31550.0;42141012822-1;drtC4;311753898_0;346710.48;3917149.89;526913878_0;347222.4;3915969.11;280.0;32023.0;193.0;1627.99;1627.99;-3.14;32450;33309.51
31826.0;32097069321-1;drtC2;751433737_0_r;358566.48;3936989.77;222187621_0;357533.31;3936525.02;766.0;32966.0;374.0;1823.29;1823.29;-3.28;32726;33931.48
36034.0;91532020351-1;drtC2;1201188190_0;358961.43;3932987.82;27594953_1;358476.07;3933089.87;690.0;36825.0;101.0;822.79;822.79;-2.58;36934;37547.14
40550.0;42155000211-3;drtC0;32351033_0;354470.69;3924485.48;368207437_0_r;354756.24;3923911.69;399.0;41106.0;157.0;871.69;866.2;-2.61;41450;42183.32
43647.0;42124023431-4;drtC1;32927158_1;351497.63;3923062.41;641309275_0;351099.5;3922628.27;387.0;44138.0;104.0;617.49;617.49;-2.43;44547;45161.56
45027.0;91534016642-1;drtC2;242194743_0;358279.96;3931955.83;113699047_1;358550.09;3931913.2;295.0;45387.0;65.0;375.73;375.73;-2.35;45927;46417
51352.0;42164017392-5;drtC6;105146041_0_r;355875.91;3927552.26;195709207_1;356000.09;3928960.45;533.0;52172.0;287.0;1689.91;1689.91;-3.18;52252;53395.74
59449.0;91522008861-3;drtC2;1177902293_0;356342.6;3935749.44;86914338_3;356275.17;3936133.96;546.0;60096.0;101.0;548.4;548.4;-2.38;60349;60943.91
63311.0;32094017572-3;drtC2;37229863_0_r;359202.3;3934729.97;151363630_0;359664.3;3934058.84;640.0;64091.0;140.0;963.68;963.68;-2.67;64211;64927.33
64222.0;91535004334-4;drtC2;314357693_0;356614.42;3934486.83;135306383_0;357468.31;3933058.11;614.0;65210.0;374.0;2501.64;2373.31;-3.66;65122;66430.66
64817.0;42163005081-2;drtC6;203991140_0;359513.92;3928470.02;105147115_0;357295.98;3929215.83;805.0;66044.0;422.0;3091.49;3091.49;-4.16;65717;67279.46
