vehicleId;drivenDistance_m;occupiedDistance_m;emptyDistance_m;passengerDistanceTraveled_pm
drt545;74985.59;46259.74;28725.85;55379
drt787;8143.7;7851.8;291.9;12863.24
drt34;28323.23;27203.28;1119.96;66628.46
drt304;83693.12;21770.08;61923.04;21770.08
drt546;40511.87;37930.56;2581.31;97497.3
drt788;0;0;0;0
drt31;50385.94;21424.74;28961.2;21768.01
drt305;34434.41;32172.26;2262.15;40346.41
drt547;28588.64;19382.29;9206.35;29342.73
drt789;58247.29;18481.47;39765.82;19710.3
drt32;53784.64;37557.2;16227.44;51642.52
drt306;26634.14;23708.97;2925.17;36894.14
drt548;9593.16;9240.12;353.04;18890.5
drt307;37777.75;33141.4;4636.35;51607.21
drt549;17485.22;17216.59;268.63;23676.61
drt30;0;0;0;0
drt308;47436.41;32017.73;15418.68;32017.73
drt309;38569.79;35379.53;3190.26;61920.73
drt39;28028.94;27061.09;967.85;62790.09
drt37;4458.95;4270.29;188.67;6514.45
drt38;18055.54;16528.75;1526.79;43958.17
drt35;76219.82;49569.61;26650.21;70534.83
drt36;41866.58;28827.26;13039.31;39607.49
drt570;0;0;0;0
drt70;54310.49;36311.99;17998.5;36311.99
drt571;79427.64;43338.76;36088.88;71113.18
drt330;81382.21;52822.19;28560.02;83069.58
drt572;0;0;0;0
drt331;73855.34;47034.19;26821.15;55864.87
drt573;58635.2;19057.86;39577.34;19057.86
drt332;17710.34;16726.02;984.32;20795.41
drt574;58626.73;22321.19;36305.54;23811.91
drt333;50091.98;43166.8;6925.18;56173.57
drt575;31522.43;29357.74;2164.68;38138.52
drt334;30525.51;28743.12;1782.39;55947.5
drt576;105016.66;49935.4;55081.26;53937.79
drt335;60030.94;51278.65;8752.29;111131
drt577;27901.75;26357.84;1543.91;47843.45
drt66;0;0;0;0
drt336;53933.55;26281.63;27651.92;34160.43
drt578;1733.64;1237.06;496.58;1237.06
drt67;0;0;0;0
drt337;31389.61;19457.09;11932.52;24322
drt579;0;0;0;0
drt64;15449.52;15140.61;308.92;31728.02
drt338;19212.34;15352.18;3860.15;18723.46
drt65;36690.34;13395.16;23295.17;13711.25
drt339;53678.76;40623.57;13055.19;64497.51
drt62;5735.88;3923.16;1812.72;3923.16
drt63;54742.19;3729.54;51012.65;3729.54
drt60;11471.36;9395.89;2075.47;20160.72
drt61;34167.5;32775.67;1391.82;67049.93
drt68;10115.92;8352.28;1763.64;15548.42
drt69;14715.33;14203.98;511.36;16035.8
drt5;43692.81;28420.59;15272.22;60422.63
drt4;61856.85;34293.47;27563.39;49801.44
drt3;22505.56;19677.87;2827.69;29563.33
drt2;15307.26;11799.51;3507.74;11799.51
drt1;51094.13;22635.1;28459.03;27318.09
drt0;57529.86;32970.28;24559.58;36903.94
drt560;0;0;0;0
drt561;9855.76;7967;1888.76;22029.49
drt320;47846.78;33720.31;14126.47;44257.34
drt562;35353.79;18157.56;17196.23;18157.56
drt321;15592.58;13466.93;2125.65;32974.55
drt563;95931.91;46482;49449.92;56351.63
drt322;36075.8;33464.89;2610.92;74138.34
drt564;0;0;0;0
drt323;37142.05;31990.29;5151.76;78694.13
drt565;30564.55;22007.8;8556.76;30555.09
drt324;69745.11;21169.2;48575.91;22883.35
drt566;0;0;0;0
drt55;48726.05;41217.34;7508.71;69312.24
drt325;34150.87;27579.46;6571.41;68154.93
drt567;37912.04;33539.31;4372.73;64920.83
drt56;10347.1;8349.24;1997.86;8349.24
drt326;49515.64;8584.99;40930.65;8584.99
drt568;20324.43;18544.09;1780.34;25373.12
drt53;43744.82;35218.01;8526.81;59112.93
drt327;4857.16;4269.98;587.17;4269.98
drt569;50466.47;19854.3;30612.17;24576.77
drt54;44727.02;25795.88;18931.14;28443.82
drt328;29958.86;27106.67;2852.19;56277.78
drt51;91450.96;54833.51;36617.46;94491.31
drt329;91652.04;62916.69;28735.34;76400.3
drt52;79092.77;40649.98;38442.79;41722.23
drt50;0;0;0;0
drt9;8789.7;8430.05;359.65;11064.32
drt59;10780.08;10036.88;743.2;20544.27
drt8;27905.79;26025;1880.8;53241.52
drt7;13809.97;11465.04;2344.93;25435.76
drt57;26037.57;15951.13;10086.44;17673.96
drt6;86195.9;50616.46;35579.44;94060.93
drt58;15261.97;8665.27;6596.7;8847.33
drt590;19970.68;18361.92;1608.76;30327.68
drt591;109793.22;57861.55;51931.67;61175.97
drt350;22690.28;20636.37;2053.91;23660.58
drt592;23339.82;22146.06;1193.76;60166.4
drt351;36860.85;32521.76;4339.08;42913.21
drt593;128826.91;121126.34;7700.57;234647.77
drt110;66554.44;41750.55;24803.89;57756.59
drt352;39955.5;11907.22;28048.28;17313.28
drt594;31168.46;16094.99;15073.47;16399.08
drt111;20121.28;19670.16;451.12;35073.04
drt353;25917.13;22902.59;3014.54;47919
drt595;60584.9;14124.41;46460.49;14124.41
drt112;64112.71;53767.75;10344.95;106397.58
drt354;93869.85;63324.15;30545.7;73325.52
drt596;74102.26;36674.56;37427.7;48860.32
drt113;90185.76;73638.83;16546.93;141883.87
drt355;56892.1;30354.56;26537.54;41444.14
drt597;14530.74;13000.77;1529.98;19056.15
drt114;18310.62;17595.81;714.82;36261.59
drt356;26407.35;19020.05;7387.31;35183.29
drt598;35291.36;28400.92;6890.44;47188.27
drt115;3265.94;2684.82;581.12;2684.82
drt357;5758.22;2609.09;3149.14;2609.09
drt599;58095.65;21959.38;36136.28;28900.12
drt116;31740.89;29346.4;2394.5;73966.87
drt358;2207.42;926.05;1281.37;1852.1
drt117;92743.63;43645.38;49098.25;65371.82
drt359;66431.8;31039.5;35392.3;45158.25
drt118;61820.6;17785.3;44035.3;18440.54
drt119;78765.65;75689.11;3076.54;175952.82
drt580;31550.18;29778.25;1771.93;47125.54
drt581;25746.63;24361.84;1384.79;46089.03
drt340;100574.3;24317.42;76256.88;26250.05
drt582;3407.53;3084.61;322.92;3084.61
drt341;23248.26;20052.06;3196.2;27806.12
drt583;10578.28;8716.66;1861.62;21142.1
drt100;83575.11;78007.07;5568.04;156138.72
drt342;23731.9;18314.47;5417.43;21873.45
drt584;70097.2;49640.61;20456.59;71132.64
drt101;73579.05;56839.09;16739.97;108517.07
drt343;0;0;0;0
drt585;0;0;0;0
drt102;94702.89;80172.04;14530.86;117843.04
drt344;27363.68;25110.2;2253.48;52260.43
drt586;20426.24;17594.07;2832.17;28663.95
drt103;21003.36;20265.86;737.5;23641.4
drt345;4119.11;3204.84;914.27;3204.84
drt587;35423.25;21060.12;14363.14;24011.26
drt104;79551.43;65079.34;14472.1;77685.76
drt346;71039.71;64016.86;7022.86;109643.25
drt588;15265;14006.11;1258.89;14006.11
