departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
22835.0;42062018563-1;drtE3;208840518_1;334565.65;3906423.42;137988708_1;328069.43;3914082;621.0;24383.0;927.0;12452.44;12318.18;-10.62;24035;26659.54
25285.0;42063032401-1;drtE2;705903119_0_r;332389.68;3904564.48;319125855_0;328205.15;3909030;498.0;28052.0;2269.0;16830.42;6920.89;-6.84;26485;28301.02
25308.0;42173000781-1;drtE3;319151127_0_r;327697.31;3909084.5;320558815_0;331189.84;3901873.25;602.0;29651.0;3741.0;27013.77;11393.81;-9.98;26508;30255.8
25529.0;42063032953-1;drtE2;208953557_2;334774.06;3908121.78;136559134_0;327607.59;3911013.13;969.0;28748.0;2250.0;14982.8;12050.89;-10.44;26729;29638.8
26017.0;42062005746-1;drtE1;377171176_0_r;330426.23;3895826.23;136559134_0;327607.59;3911013.13;782.0;30034.0;3235.0;28001.97;18593.07;-15.02;27217;33164.27
26418.0;42068029513-1;drtE2;319420038_0;335078.12;3908147.73;154654700_5;334093.15;3907262.08;214.0;26842.0;210.0;1699.48;1699.48;-3.19;27618;28217.31
26430.0;42063029842-1;drtE3;320206221_0;335126.04;3903932.32;137988708_1;328069.43;3914082;583.0;31487.0;4474.0;33936.63;14769.49;-12.34;27630;31455.79
27018.0;42062000643-1;drtE1;267421025_0;332889.26;3903005.28;136559134_0;327607.59;3911013.13;884.0;30034.0;2132.0;19507.71;10723.46;-9.51;28218;31471.96
27318.0;42174002433-1;drtE3;319768382_0_r;330046.39;3906948.9;267953661_0;331254.49;3902559.87;1246.0;29437.0;873.0;7232.34;7224.12;-7.06;28518;30931.05
27610.0;42062006104-1;drtE1;208933614_0;335356.32;3907104.33;137988708_1;328069.43;3914082;1320.0;30474.0;1544.0;17867.47;13257.69;-11.28;28810;31725.04
27617.0;42174003174-1;drtE2;318854630_6;327928.62;3910044.57;267953661_0;331254.49;3902559.87;822.0;31567.0;3128.0;23609.83;11251.69;-9.88;28817;32529.35
28239.0;42067026355-1;drtE3;215617186_0;331675.62;3904640.17;136559134_0;327607.59;3911013.13;668.0;31047.0;2140.0;16843.87;9221.73;-8.46;29439;31864.13
29721.0;42062020323-1;drtE2;199306646_7;334453.55;3904434.92;199306269_6;335013.29;3905115.25;757.0;30637.0;159.0;1181.61;1181.61;-2.83;30921;31394.95
30367.0;42173004182-1;drtE1;318854661_0;327787.25;3910576.05;501349034_0;331286.11;3912942.78;605.0;31353.0;381.0;5311.95;5177.69;-5.62;31567;32601.32
30614.0;42068029583-1;drtE1;136558679_0;330087.05;3909894.63;215422149_6;331217.73;3904502.2;1255.0;32466.0;597.0;7601.55;7601.55;-7.32;31814;33658.6
32759.0;43623000312-2;drtE3;107415981_0;331626.73;3910270.1;226039810_2;334692.28;3908824.7;593.0;33780.0;428.0;5261.73;5261.73;-5.68;33959;35206.56
33318.0;42174004691-1;drtE1;704104279_1;329433.44;3909286.81;333876980_0;332272.42;3902940.96;628.0;35270.0;1324.0;14266.26;8494.16;-7.95;34518;36879.06
33909.0;43624001943-1;drtE1;205296958_1;332189.32;3909729.18;107415981_0;331626.73;3910270.1;453.0;34453.0;91.0;999.91;999.91;-2.7;35109;35370.95
37827.0;42173004182-2;drtE3;501349034_0;331286.11;3912942.78;318835791_0_r;328538.19;3911582.19;673.0;38867.0;367.0;4046.21;4046.21;-4.83;39027;40093.7
38727.0;42173004862-2;drtE3;501349034_0;331286.11;3912942.78;33075851_0_r;332077.35;3912131.19;623.0;39493.0;143.0;1930.32;1930.32;-3.35;39927;40334.38
39789.0;43663002011-2;drtE3;226034817_0;332664.74;3912958.37;136560114_2;328885.21;3911468.15;253.0;40503.0;461.0;5163.37;5163.37;-5.61;40989;42315.04
45983.0;42063028272-1;drtE1;215423149_2;331314.55;3904205.64;685054827_0;325291.77;3909052.36;423.0;47569.0;1163.0;11757.58;11757.58;-10.23;47183;50349.7
46230.0;43663001212-2;drtE3;136560429_0;327576.15;3910392.19;137841221_0_r;330324.16;3910943.28;288.0;46734.0;216.0;3332.28;3332.28;-4.33;47430;48070.74
47435.0;42063030002-4;drtE2;226039844_0_r;333855.19;3903675.71;320154957_0;335730.08;3904647;567.0;48451.0;449.0;2997.33;2997.33;-4.1;48635;49959.99
48702.0;61317065391-2;drtE3;205306348_3;332491.53;3910858.85;136559566_0;326745.95;3911894.15;450.0;50771.0;1619.0;16497.19;9132.09;-8.39;49902;52098.78
49247.0;42062024241-2;drtE3;319392667_0;331119.61;3907413.99;136560571_28;330983.13;3906187.67;509.0;49915.0;159.0;2368.66;2368.66;-3.66;50447;50887.8
49840.0;42173003002-1;drtE1;319012877_0_r;327820.51;3910270.73;565842500_0_r;331838.36;3904345.91;416.0;51099.0;843.0;8604.17;8604.17;-8.02;51040;53328.49
51747.0;42062005643-4;drtE1;319768346_0_r;332029.44;3906141.71;320425688_0;332393.31;3904341.21;336.0;52580.0;497.0;2338.43;2338.43;-3.64;52947;53764.25
52275.0;42062006104-2;drtE3;137988708_1;328069.43;3914082;208933614_0;335356.32;3907104.33;524.0;53770.0;971.0;13406.78;13406.78;-11.38;53475;56322.01
53431.0;42034026332-2;drtE1;270593631_11;334119.91;3903277.74;50866291_3;340073.82;3909049.69;935.0;56068.0;1702.0;10946.23;10827.87;-9.58;54631;59526.86
53444.0;42062019522-3;drtE1;444229884_0;334032.64;3903329.18;277515907_0;332948.46;3902570.57;436.0;54057.0;177.0;1450.4;1450.4;-3.02;54644;55177.6
