vehicleId;drivenDistance_m;occupiedDistance_m;emptyDistance_m;passengerDistanceTraveled_pm
drtE3;202970.37;134324.71;68645.66;176922.34
drtE1;133571.79;95240.19;38331.59;128653.63
drtE2;98470.38;65310.47;33159.91;82576
