runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;10;693.3;1119;1119;958.5;664.5;50;70;1101.6;11084.91;11057.41;1794.9;9.74;1;0.09
NA;2;17;865.29;1119;1119;1067.5;901;17.65;47.06;988.24;9139.21;7684.09;1853.53;7.38;2;0.11
NA;3;21;812.95;1272;1256.7;1104;799;23.81;57.14;1130;10804.48;8896.91;1942.95;8.23;4;0.16
NA;4;22;809.09;1337;1307.6;1105.5;828.5;27.27;54.55;1318.73;12058.31;10060.97;2127.82;9.04;5;0.19
NA;5;24;665.33;1148;1124;1031.75;704;33.33;66.67;1677.75;15228;11947.38;2343.08;10.36;10;0.29
NA;6;31;642.77;1246;1232.8;922;697;38.71;70.97;1424.68;12847.54;10403.96;2067.45;9.28;5;0.14
NA;7;34;719.06;1287;1256.25;966;771.5;29.41;64.71;1489.26;13132.63;10162.62;2208.32;9.11;6;0.15
NA;8;41;795.73;1559;1277.3;1068;868;26.83;53.66;1650.78;14492.33;10635.55;2446.51;9.45;2;0.05
NA;9;40;716.12;1204;1183.85;1052;679;35;65;1396.2;12268.44;9727.8;2112.32;8.81;7;0.15
NA;10;46;780.11;1392;1282.8;1074.5;844.5;30.43;58.7;1463.41;13241.37;9599.71;2243.52;8.72;7;0.13
NA;11;44;767.84;1367;1209;1050.25;828.5;31.82;56.82;1610.25;14178.64;10010.09;2378.09;9.01;13;0.23
NA;12;46;719.11;1282;1268.8;999.25;661.5;36.96;65.22;1544.13;13564.74;10233.25;2263.24;9.17;13;0.22
NA;13;44;740.07;1240;1221.75;1052;746;34.09;61.36;1453.57;13264.66;10544.63;2193.64;9.38;11;0.2
NA;14;42;694.81;1332;1253.45;1026.5;690.5;40.48;66.67;1346.64;11972.59;9586.85;2041.45;8.71;15;0.26
NA;15;37;679.65;1243;1224.1;1025;794;40.54;59.46;1452.81;13273.22;11023.76;2132.46;9.72;14;0.27
NA;16;41;662.15;1435;1180.2;989;711;43.9;63.41;1366.32;11682.66;9068.33;2028.46;8.36;16;0.28
NA;17;41;638.95;1527;1199.9;967;600;48.78;65.85;1656.56;14263.41;9917.3;2295.51;8.95;15;0.27
NA;18;53;653.26;1117;1114.9;955.5;711;39.62;71.7;1377.43;12452.24;9315.35;2030.7;8.53;6;0.1
NA;19;52;676.35;1412;1307.9;977;733;38.46;69.23;1405.21;12406.44;9058.17;2081.56;8.35;10;0.16
NA;20;43;711.91;1187;1156.4;1015;800;41.86;60.47;1703.23;15106.28;10412.01;2415.14;9.29;22;0.34
