runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;37;628.22;1078;1070.8;765;598;51.35;89.19;1198.11;11368.85;10570.68;1826.32;9.42;1;0.03
NA;2;61;705.33;1209;1184.4;908;729;40.98;73.77;1380.62;12523.9;10587.7;2085.95;9.42;9;0.13
NA;3;94;714.87;1294;1172;958;723;37.23;68.09;1507.29;12718.04;9938.3;2222.16;8.97;15;0.14
NA;4;106;748.23;1334;1155.3;1015;805;33.02;64.15;1715.07;14759.56;10354.08;2463.29;9.25;26;0.2
NA;5;109;768.25;1432;1269;1030;756;33.03;61.47;1909.17;16121.48;10712.75;2677.41;9.51;37;0.25
NA;6;125;741.31;1617;1232.5;998;794;38.4;60.8;1850.86;15760.33;10270.87;2592.17;9.2;44;0.26
NA;7;138;849.69;1887;1350.4;1127.75;865.5;25.36;52.9;1926.22;15521.9;10362.12;2775.91;9.26;51;0.27
NA;8;142;796.75;1599;1298.7;1076.25;824.5;30.99;55.63;1878.39;15367.31;9749.09;2675.14;8.83;58;0.29
NA;9;138;765.45;1811;1282.95;1031;842.5;35.51;58.7;1802.51;15196.75;10149.69;2567.96;9.11;71;0.34
NA;10;156;785.91;1619;1211.05;1052.5;846.5;31.41;57.05;1847.48;14557.31;9303.23;2633.39;8.52;72;0.32
NA;11;151;819.89;1811;1309.8;1084;864;26.49;54.97;2130.23;17000.92;10152.14;2950.11;9.11;68;0.31
NA;12;138;775.14;2011;1190.35;1026.5;820.5;31.88;60.14;1866.62;15556.63;9660.88;2641.76;8.77;78;0.36
NA;13;145;783.3;2582;1234.9;1059;779;31.03;62.76;1937.12;15827.84;10185.65;2720.41;9.14;81;0.36
NA;14;144;810.08;2158;1300.75;1074.25;842;29.86;58.33;1876.35;15680.99;10480.08;2686.43;9.34;97;0.4
NA;15;147;754.51;1710;1311;1016;774;34.69;63.95;1899.05;15369.93;9774.87;2653.56;8.84;98;0.4
NA;16;158;744.08;2079;1252.55;1012.25;742;39.87;64.56;1959.82;16159.94;10340.22;2703.91;9.24;85;0.35
NA;17;154;787.81;2379;1181.25;1026.25;840;27.27;55.19;2013.21;16112.61;10087.17;2801.03;9.06;82;0.35
NA;18;151;777.33;1621;1269.6;1043;802;29.8;60.93;2108.16;16405.34;10378.49;2885.49;9.27;87;0.37
NA;19;135;827.39;1796;1295.4;1046;859;26.67;55.56;2013.98;16351;10674.46;2841.37;9.48;91;0.4
NA;20;133;780.16;2097;1222.7;1007.5;757;29.32;64.66;2125.93;17262.22;10076.15;2906.09;9.06;88;0.4
