runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;3;332.33;448;448;448;431;100;100;422;3893.79;3893.79;754.33;4.73;11;0.79
NA;2;9;401.67;591;591;463.5;431;100;100;287.11;1956.26;1942.2;688.78;3.36;15;0.62
NA;3;11;411.36;597;597;560;449;100;100;343.64;2792.44;2780.94;755;3.95;15;0.58
NA;4;11;407.27;597;597;482;449;100;100;262.27;1798.03;1798.03;669.55;3.26;20;0.65
NA;5;18;427.17;620;620;539;474;88.89;100;521.33;3950.56;3122.25;948.5;4.19;21;0.54
NA;6;9;399.22;616;616;574;419;88.89;100;409;3030.1;2429.27;808.22;3.7;28;0.76
NA;7;12;411.42;591;591;497.25;429.5;100;100;264.25;2290.23;2283.37;675.67;3.61;33;0.73
NA;8;14;407.64;650;650;550.5;424;92.86;100;252.93;1893.89;1888.01;660.57;3.33;32;0.7
NA;9;16;391.94;650;650;524.75;432;93.75;100;466.5;3875.94;3852.21;858.44;4.7;29;0.64
NA;10;18;388.17;667;667;547.5;417.5;94.44;100;610.72;4971.91;4431.42;998.89;5.1;30;0.62
NA;11;19;398.74;589;589;534;447;100;100;553.68;4044.08;3215.64;952.42;4.25;34;0.64
NA;12;14;319.29;586;586;486.75;346;100;100;469.21;3294.82;3294.82;788.5;4.31;33;0.7
NA;13;15;362.73;686;686;479;372;86.67;100;634.73;4598.48;3593.69;997.47;4.52;33;0.69
NA;14;14;307;686;686;487.75;285;92.86;100;542.43;4051.69;3359.61;849.43;4.35;37;0.73
NA;15;19;341.47;548;548;464;321;100;100;497.47;3829.21;3262.31;838.95;4.28;37;0.66
NA;16;19;350.84;617;617;449;358;94.74;100;600.11;4297.23;2942.26;950.95;4.06;35;0.65
NA;17;9;348.78;601;601;475.5;358;88.89;100;358.33;3014.22;3014.22;707.11;4.11;45;0.83
NA;18;17;414.94;585;585;513.5;432;100;100;580;4613.64;3771.32;994.94;4.64;42;0.71
NA;19;18;420.56;597;597;522.25;438.5;100;100;585.83;4758.55;3957.97;1006.39;4.77;43;0.7
NA;20;16;479.19;785;785;557.25;505.5;93.75;100;526.06;4422.83;4418.51;1005.25;5.09;39;0.71
