departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
1839.0;31124048891-2;drtB11;32908026_0;373176.99;3944915.81;50284761_2;373024.28;3947345.71;370.0;2672.0;463.0;3081.69;3067.95;-4.15;2439;4372.09
4852.0;32097072604-2;drtB13;1111121313_0;359437.57;3934623.24;120693319_0;361573.22;3938518.7;188.0;5822.0;782.0;5768;5768;-6.04;5452;8302.55
5529.0;31123028081-3;drtB1;158059312_3;381104.48;3945929.58;291824531_0;377442.37;3944416.43;229.0;6187.0;429.0;5253.57;5253.57;-5.68;6129;7932.73
23423.0;32094052651-1;drtB13;142377377_1;359734.98;3937366.05;252398984_0;354170.69;3939371.35;521.0;25100.0;1156.0;7483.03;7483.03;-7.24;24023;28009.54
23427.0;31124026835-1;drtB1;242669507_0_r;376011.11;3945607.63;43099692_0_r;362711.76;3929580.49;404.0;25947.0;2116.0;24827.59;24827.59;-19.38;24027;30930.24
24011.0;91532017322-2;drtB7;27776579_1;358797.89;3931236.55;27776574_0;359048.06;3931359.73;439.0;24521.0;71.0;491.48;491.48;-2.35;24611;25417.24
24026.0;31124040891-1;drtB2;116433126_1;378820.03;3945642.01;116429808_2;378523.18;3944928.85;100.0;24250.0;124.0;901.13;901.13;-2.63;24626;25591.37
24313.0;91534020601-1;drtB7;37708345_6;358360.75;3932790.03;49773827_0;355412.18;3931847.81;609.0;25534.0;612.0;3996.85;3996.85;-4.8;24913;27333.7
24611.0;31123077041-1;drtB11;44885120_0;373543.15;3945955.38;270493287_0_r;374098.94;3946993.99;315.0;25162.0;236.0;1515.94;1515.94;-3.06;25211;26476.96
25231.0;31124073794-1;drtB11;318936057_0;375417.64;3946684.74;296110144_0;356737.65;3939813.69;353.0;28262.0;2678.0;32174.75;32174.75;-24.52;25831;34352.34
25836.0;51174063072-1;drtB0;446611662_1;368901.41;3938620.67;246581902_1;365751.35;3943178.63;458.0;27408.0;1114.0;7878.13;7755.8;-7.43;26436;30211.95
25859.0;31123087321-1;drtB8;531915926_0;374427.01;3944049.66;234062702_3;374564.47;3943526.74;517.0;26578.0;202.0;1189.6;1189.6;-2.83;26459;27650.43
26443.0;61358056932-1;drtB4;584193528_0;368464.22;3943938.47;155156456_0;366999.95;3944349.28;391.0;27245.0;411.0;2350.34;2350.34;-3.65;27043;28855.02
26758.0;32083028362-1;drtB3;747287982_0_r;371894.4;3945993.53;252398991_0_r;345131.73;3942412.51;448.0;30463.0;3257.0;33281.09;33281.09;-25.3;27358;37676.31
27513.0;32194000364-1;drtB9;45244503_2;371960.77;3944001.73;35982222_7;371735.13;3943558.05;445.0;28087.0;129.0;783.64;783.64;-2.55;28113;29078.33
27605.0;31157121123-1;drtB6;243197263_0;376168.34;3947693.6;172523228_0;363393.57;3950389.14;561.0;29582.0;1416.0;20124.6;20124.6;-16.09;28205;33002.52
27613.0;91535011773-1;drtB7;33126463_1;357341.8;3931721.12;165545507_0_r;357863.22;3931421.74;602.0;28358.0;143.0;860.72;860.72;-2.6;28213;29230.26
28811.0;91534021033-1;drtB7;501594705_0_r;358369.25;3934171.8;45733224_6;358731.93;3933267.15;650.0;29665.0;204.0;1222.28;1222.28;-2.86;29411;30599.47
28823.0;31124027951-1;drtB16;56196251_0;377658.65;3944277.89;107852392_0;381180.29;3945670.14;114.0;29425.0;488.0;4998.18;4998.18;-5.5;29423;31324.99
29065.0;31124070913-1;drtB8;118482209_1;374108.39;3946337.68;39487987_0_r;373701.71;3947151.09;556.0;29844.0;223.0;1389.28;1389.28;-2.97;29665;30913.79
30338.0;32083023424-1;drtB4;1037784186_0_r;366998.99;3945848.86;170327873_0;365947.32;3945004.68;399.0;31178.0;441.0;1541.49;1541.49;-3.08;30938;31857.48
30619.0;91534010231-1;drtB7;192168485_0;357395.01;3935038.02;43099692_0_r;362711.76;3929580.49;288.0;31953.0;1046.0;8980.62;8980.62;-8.29;31219;34931.66
30895.0;31124075031-1;drtB8;41177899_0_r;374951.52;3946891.48;46840562_5;375307;3946931.51;393.0;31403.0;115.0;732.09;732.09;-2.51;31495;32431.85
31811.0;61352011002-1;drtB4;148322723_0;367284.59;3944669.97;148322727_0_r;367414.98;3944511.45;316.0;32648.0;521.0;2658.51;341.05;-2.35;32411;33216.5
31843.0;61354037231-2;drtB4;164825517_0_r;367783.82;3943721.8;168147996_1;367241.14;3944895.59;607.0;32806.0;356.0;1641.85;1558.93;-3.09;32443;33838.56
32416.0;31124083011-1;drtB10;220704411_0_r;379178.08;3946469.01;319533880_2;371738.22;3944457.09;261.0;33855.0;1178.0;11686.16;11686.16;-10.18;33016;37005.18
32426.0;31124075515-1;drtB8;32121978_7;374274.99;3945539.37;1161550560_0_r;373966.58;3945500.62;396.0;32910.0;88.0;578.38;578.38;-2.4;33026;33878.7
32429.0;31124087952-1;drtB16;207665255_0;380774.83;3945427.31;113971621_11_r;381350.04;3944350.79;188.0;32863.0;246.0;1635.7;1635.7;-3.14;33029;34343.2
33790.0;31123053981-1;drtB8;37803265_1;374805.38;3948464.97;28137737_1;380119.09;3947702.48;481.0;34922.0;651.0;6430.23;6430.23;-6.5;34390;36712.57
34205.0;32194001741-1;drtB10;506844410_0_r;371548.24;3944785.37;45236033_0;371149.93;3944015.2;147.0;34546.0;194.0;1239.92;1239.92;-2.87;34805;35964.9
34218.0;32097080261-1;drtB11;222123887_1;357321.3;3938388.79;498865652_0;358343.77;3939092.33;458.0;35069.0;393.0;1567.41;1567.41;-3.1;34818;36236.17
35157.0;31062006651-1;drtB8;115447369_0_r;380134.46;3948024.44;195248019_1;352992.91;3928533.84;183.0;38526.0;3186.0;41317.85;41292.41;-30.9;35757;45764.26
35416.0;61378039672-1;drtB0;203853513_4;364725.07;3942526.87;147372831_1;365130.79;3943039.79;355.0;35918.0;147.0;878.32;878.32;-2.61;36016;37049.32
36021.0;61353034941-1;drtB4;28781427_0;367258.09;3944376.91;959770718_0_r;368570.52;3942007.94;199.0;36852.0;632.0;3872.93;3802.36;-4.66;36621;39007.69
36024.0;32254010902-1;drtB0;547225269_0;365778.68;3944735.66;172811412_2;364617.85;3947908.86;564.0;37073.0;485.0;4694.7;4694.7;-5.29;36624;38648.34
36381.0;31154018631-1;drtB14;1018771105_15;375225.01;3948327.79;25304345_0_r;345618.01;3942127.94;592.0;40189.0;3216.0;38375.55;38375.55;-28.86;36981;47099.39
41467.0;31124066051-2;drtB10;249108974_8;373238.12;3944430.07;198378942_2;372255.54;3945153.62;380.0;42106.0;259.0;1744.28;1744.28;-3.22;42067;43437.29
42024.0;32093006161-1;drtB11;221503804_2;359643.37;3937783.67;108122449_2;358589.61;3935093.34;504.0;43890.0;1362.0;8536.31;3621.56;-4.54;42624;44439.92
42339.0;32097084571-2;drtB11;307286267_0;360173.22;3939429.96;221321981_6;359773.37;3939060.2;743.0;43218.0;136.0;915.73;915.73;-2.64;42939;43940.19
42615.0;61353048921-2;drtB15;203708095_0;369572.34;3942510.66;203988644_0;369191.63;3942447.69;177.0;42897.0;105.0;608.24;608.24;-2.43;43215;44122.2
42615.0;32197012831-1;drtB9;148315102_6;371667.69;3943174.09;203958097_0_r;371222.74;3944227.55;155.0;43019.0;249.0;1608.17;1608.17;-3.13;43215;44531.41
43236.0;31123060864-1;drtB2;52976786_1;377548.17;3943073.19;291824563_1;377229.33;3944561.64;412.0;43893.0;245.0;2171.83;2171.83;-3.52;43836;45155.38
44001.0;32054016741-1;drtB6;172641058_1;360605.48;3950242.55;750630133_0;379144.32;3948073.93;363.0;45957.0;1593.0;21874.31;21874.31;-17.31;44601;49836.92
45016.0;31124107991-3;drtB5;45177325_0_r;379290.38;3947643.05;115447369_0_r;380134.46;3948024.44;460.0;45630.0;154.0;1181.45;1181.45;-2.83;45616;46696.55
45982.0;32097075011-2;drtB13;152468560_11;355907.57;3938130.75;131228316_0;358240.52;3937652.9;499.0;47017.0;536.0;3494.73;3494.73;-4.45;46582;48758.34
46834.0;32097079742-2;drtB11;1050902302_0_r;359961.17;3938000.12;151049712_2;360407.3;3939164.14;523.0;47623.0;266.0;1595.3;1595.3;-3.12;47434;48810.87
46843.0;32083006942-2;drtB9;203093185_0;370989.79;3945140.37;236662453_0;370544.07;3945279.7;239.0;47189.0;107.0;686.55;686.55;-2.48;47443;48353.47
46862.0;31123018023-2;drtB10;50285057_0_r;372692.35;3947570.83;277209472_10;372320.81;3947704.6;558.0;47516.0;96.0;545.38;545.38;-2.38;47462;48341.37
50473.0;32097072643-2;drtB11;189330545_4;360318.07;3937267.7;221479001_1;361284.25;3937887.31;426.0;51112.0;213.0;1415.86;1415.86;-2.99;51073;52292.21
52212.0;31127130592-1;drtB6;48728730_0;379184.01;3946289.76;48672202_0;380184.12;3945240.12;375.0;52924.0;337.0;2347.49;2347.49;-3.64;52812;54389.1
52219.0;61374034101-5;drtB11;1003289576_0_r;363803.41;3939272.37;160781495_0_r;364895.79;3939301.64;581.0;53177.0;377.0;2446.26;2446.26;-3.71;52819;54523.68
52221.0;31123014482-3;drtB2;81857045_4;374539.43;3944774.91;55057220_7;374898.47;3944813.96;503.0;52802.0;78.0;458.77;458.77;-2.35;52821;53649.2
52222.0;61354039457-4;drtB15;155009990_0_r;368650.78;3943839.91;145239995_20;368501.69;3943773.92;381.0;52647.0;44.0;259.05;259.05;-2.35;52822;53550.36
52231.0;32083034381-1;drtB10;258996900_0_r;371579.09;3948344.28;38073489_0;373240.72;3948082.54;279.0;52911.0;401.0;2383.78;2383.78;-3.67;52831;54420.99
52232.0;32197013611-4;drtB9;252721121_0;371304.3;3945768.77;211274986_1;371621.33;3945155.91;249.0;52617.0;136.0;907.53;907.53;-2.64;52832;53832.81
54112.0;31124098952-4;drtB10;89204751_0;372868.14;3947575.25;116607687_0_r;373395.78;3948821.15;280.0;54645.0;253.0;1896.61;1896.61;-3.33;54712;56054.31
54174.0;32094038093-2;drtB3;252398991_0_r;345131.73;3942412.51;35907441_2;359456.97;3935320.87;61.0;56952.0;2717.0;17455.72;17455.72;-14.22;54774;63514.35
54380.0;61358056416-2;drtB15;146932684_0;366806.64;3943072.19;146932629_5;366438.7;3943793.77;433.0;54986.0;173.0;1061.44;1061.44;-2.74;54980;56087.25
54914.0;31127134241-2;drtB2;35034761_10;376018.02;3945933.01;454663089_0_r;378378.88;3946025.31;343.0;55591.0;334.0;2701.6;2701.6;-3.89;55514;57070.42
55810.0;32093001222-1;drtB13;448830437_0_r;358263.12;3935957.56;131202602_0;358796.02;3935713.91;569.0;56515.0;136.0;945.26;945.26;-2.66;56410;57398.62
55833.0;61374024921-2;drtB11;333794702_0_r;364744.76;3940832.05;447999548_1;365026.35;3939591.17;453.0;56598.0;312.0;1600.38;1600.38;-3.12;56433;57905.75
55833.0;31124056952-2;drtB10;49180164_3;375427.82;3944320.41;1009946395_0;375809.4;3943758.68;576.0;56552.0;143.0;1192.73;1192.73;-2.83;56433;57449.92
55857.0;32194009104-2;drtB9;152464962_1;371594.34;3945320.62;182522481_3;371939.48;3945378.19;91.0;56049.0;101.0;640.26;640.26;-2.45;56457;57350.36
57616.0;32094054712-2;drtB13;86328889_10;358045.39;3935981.98;1188545319_0;356633;3935546.19;229.0;58167.0;322.0;1889.35;1889.35;-3.32;58216;59794.06
57638.0;61371012032-1;drtB11;685080731_0_r;366018.04;3941788.35;133493628_4;368081.37;3941754.36;594.0;58696.0;464.0;3223.27;3223.27;-4.26;58238;60224.44
57709.0;32093030101-4;drtB3;251728773_0_r;359415.22;3934114.05;142122249_4;361772.37;3934567.15;332.0;58496.0;455.0;2824.24;2824.24;-3.98;58309;60234.19
58232.0;61365043902-2;drtB4;969446747_0_r;368337.04;3940580;971068879_0;366695.07;3939823.82;386.0;58985.0;367.0;2318.89;2318.89;-3.62;58832;60498.71
58866.0;32097065581-1;drtB3;142122264_6;361888.62;3935954.68;446958953_2;361603.52;3933514.19;290.0;59605.0;449.0;3107.52;3107.52;-4.18;59466;61361.19
59123.0;51093057671-7;drtB13;168350417_12;357985.5;3931801.7;500364609_0;359297.52;3930970.07;597.0;60249.0;529.0;2352.57;2352.57;-3.65;59723;61460.75
59458.0;32093052704-2;drtB3;222662516_1;361183.32;3933190;222187497_0;359735.46;3935891.89;534.0;60571.0;579.0;3827.29;3827.29;-4.68;60058;62302.32
61222.0;32083018881-4;drtB9;261054834_0;369404.15;3946173.97;152464802_0;371156.24;3946054.48;562.0;62226.0;442.0;2261.56;2261.56;-3.58;61822;63499.71
61247.0;32093053082-2;drtB3;731935910_0;360154.15;3938700.1;142377354_5;359543.12;3937068.66;463.0;62021.0;311.0;2461.47;2461.47;-3.72;61847;63372.74
62424.0;42163007061-2;drtB8;211105738_5;355403.44;3929057.3;44420933_0;356231.79;3930150.35;457.0;63162.0;281.0;1683.75;1683.75;-3.18;63024;64440.13
62568.0;91536012391-4;drtB12;158059312_3;381104.48;3945929.58;195098170_1;353358.76;3928377.26;281.0;65719.0;2870.0;37339.42;37313.98;-28.12;63168;72154.51
63017.0;31123062242-6;drtB2;116436415_0;377418.64;3945075.13;103003506_0_r;377174.13;3945058.24;372.0;63441.0;52.0;292.2;292.2;-2.35;63617;64367.02
63633.0;31124056411-3;drtB10;163396933_1;375986.09;3943934.68;368646692_1;375175.88;3943579.01;119.0;64412.0;660.0;1351.42;1351.42;-2.95;64233;65509.7
64602.0;31157118631-2;drtB10;37156420_0;374962.05;3947804.02;120321067_0;376330.21;3947306.2;484.0;65384.0;298.0;1790.8;1790.8;-3.25;65202;66660.33
64909.0;31124056411-4;drtB2;368646692_1;375175.88;3943579.01;163396933_1;375986.09;3943934.68;859.0;65933.0;165.0;1219.89;1219.89;-2.85;65509;66590.33
65951.0;32017101151-2;drtB5;115447369_0_r;380134.46;3948024.44;252398991_0_r;345131.73;3942412.51;61.0;70716.0;4704.0;47405.31;42887.1;-32.02;66551;77559.19
66318.0;32094002611-4;drtB3;753249008_0;359774.6;3936184.12;32336634_0;360181.42;3935618.5;239.0;66705.0;148.0;800.37;800.37;-2.56;66918;67951.76
66757.0;42124006273-2;drtB6;158059312_3;381104.48;3945929.58;770599761_0_r;352891.97;3928637.85;303.0;71172.0;4112.0;46549.9;38066.41;-28.65;67357;76619.95
66793.0;32042026391-6;drtB5;248599824_1;369834.09;3949410.33;27696534_0;370992.11;3947006.41;263.0;67647.0;591.0;3853.14;3853.14;-4.7;67393;69707.84
67222.0;42048026664-2;drtB6;158059312_3;381104.48;3945929.58;220210201_0_r;361863.76;3929367.5;301.0;69740.0;2217.0;28013.03;27572.09;-21.3;67822;74621.33
