runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;1;445;445;445;445;445;100;100;59;411.78;411.78;504;2.35;0;0
NA;2;1;480;480;480;480;480;100;100;777;8604.17;8604.17;1257;8.02;0;0
NA;3;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;4;2;337;613;613;613;337;50;100;1100.5;13635.17;13568.05;1437.5;11.5;0;0
NA;5;2;337;613;613;613;337;50;100;1100.5;13635.17;13568.05;1437.5;11.5;0;0
NA;6;2;706.5;792;792;792;706.5;0;100;498;6507.68;6440.55;1204.5;6.51;0;0
NA;7;4;629;792;792;749.25;616.5;25;100;544.5;6456.9;6423.33;1173.5;6.5;0;0
NA;8;3;646.67;737;737;737;621;33.33;100;362.67;4530.62;4485.87;1009.33;5.14;0;0
NA;9;3;663.33;792;792;792;621;33.33;100;362.67;4530.62;4485.87;1026;5.14;0;0
NA;10;5;553.4;691;691;666.5;602;40;100;493.4;5597.86;5571.01;1046.8;5.91;2;0.29
NA;11;4;524.5;664;664;648.5;515;50;100;353.5;3884.21;3884.21;878;4.74;2;0.33
NA;12;8;448.38;602;602;542.75;462;87.5;100;471.62;5544.48;5544.48;920;5.89;0;0
NA;13;6;623.33;1211;1211;738.5;525;83.33;83.33;403.33;5118.67;5118.67;1026.67;5.58;1;0.14
NA;14;5;599.8;1211;1211;896;485;80;80;470.2;6029.82;6029.82;1070;6.22;1;0.17
NA;15;6;549.5;621;621;613.5;565;66.67;100;539.83;6816.12;6793.74;1089.33;6.76;0;0
NA;16;6;703.5;1211;1211;833.75;629.5;33.33;83.33;569.17;6491.9;6469.53;1272.67;6.53;0;0
NA;17;7;657.57;1211;1211;723;621;42.86;85.71;508.86;5898.6;5879.42;1166.43;6.12;0;0
NA;18;9;631.11;955;955;779;621;33.33;88.89;584.56;6391.61;5734.71;1215.67;6.02;0;0
NA;19;10;704.2;1088;1088;895;638;30;80;592.1;7207.74;6616.53;1296.3;6.63;0;0
NA;20;8;668.5;1030;1030;831.5;664.5;37.5;87.5;477.38;5978.24;5944.67;1145.88;6.16;0;0
