runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;2;571;768;768;768;571;50;100;196;1288.62;1288.62;767;2.9;1;0.33
NA;2;8;479.25;838;838;712;452;75;100;377.25;3618.48;3618.48;856.5;4.53;0;0
NA;3;9;442.89;838;838;656;446;77.78;100;360.44;3307.91;3307.91;803.33;4.32;0;0
NA;4;13;408.46;726;726;520;443;84.62;100;559.92;5932.11;5904.9;968.38;6.14;0;0
NA;5;14;394.79;879;879;591;339;78.57;100;829.36;9670.16;9668.34;1224.14;8.77;0;0
NA;6;20;384.2;1076;1057.35;499.75;331.5;85;95;577.5;6474.9;6474.9;961.7;6.55;1;0.05
NA;7;18;380.72;763;763;504.75;331.5;83.33;100;426.83;4439.99;4439.99;807.56;5.12;1;0.05
NA;8;18;493.28;1133;1133;713.5;417;66.67;88.89;385.28;4147.56;4147.56;878.56;4.92;1;0.05
NA;9;21;469.52;1041;1031.6;738.5;347;66.67;90.48;451.19;4831.8;4831.8;920.71;5.39;1;0.05
NA;10;21;478.33;1168;1150.3;738.5;348;71.43;85.71;531.48;5864.84;5864.3;1009.81;6.12;5;0.19
NA;11;15;450.2;983;983;737;312;73.33;86.67;803.13;9446.1;9445.09;1253.33;8.63;6;0.29
NA;12;20;522;1167;1158.2;757.25;474.5;70;85;852.2;9568.93;9444.01;1374.2;8.63;3;0.13
NA;13;15;539.47;1167;1167;635;517;66.67;86.67;777.87;8517.16;8352.29;1317.33;7.86;4;0.21
NA;14;13;505.31;1142;1142;759;394;61.54;84.62;1245.23;14655.28;14464.81;1750.54;12.14;6;0.32
NA;15;20;470.25;926;922.75;598.5;463.5;75;95;1055.8;11986.1;11861.18;1526.05;10.31;6;0.23
NA;16;22;543.36;1210;1209.4;788.75;482;72.73;81.82;929.5;10658.74;10540.77;1472.86;9.38;2;0.08
NA;17;18;489.17;1210;1210;731.25;418.5;72.22;88.89;1047.11;12317.8;12178.66;1536.28;10.53;3;0.14
NA;18;16;343.62;926;926;451.75;353;93.75;93.75;1443.12;17271.46;17015.93;1786.75;13.91;3;0.16
NA;19;23;424.78;926;916.4;617;400;73.91;95.65;1066.39;12449.28;12271.52;1491.17;10.59;0;0
NA;20;21;476.57;1090;1073.6;698;448;66.67;90.48;1289.67;14279.6;13296.54;1766.24;11.32;1;0.05
