runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;58;341.95;731;679.3;444.25;332.5;94.83;100;194.33;1389.85;1376.85;536.28;3;10;0.15
NA;2;89;362.07;904;794;467;310;86.52;98.88;202.09;1575.71;1573.82;564.16;3.12;15;0.14
NA;3;131;385.53;904;830.6;533;327;83.21;99.24;205.25;1519.21;1461.03;590.79;3.04;11;0.08
NA;4;156;362.06;904;786.05;460;316;83.97;99.36;206.63;1524.8;1465.21;568.69;3.04;11;0.07
NA;5;173;341.52;1135;766.7;456;285;89.02;98.84;198.8;1494.35;1423.78;540.32;3.01;18;0.09
NA;6;186;336.25;886;706.8;443.25;285;87.1;100;209.34;1568.37;1450.82;545.6;3.03;19;0.09
NA;7;202;340.75;1012;754.2;454.5;277;84.65;99.01;220.12;1627.7;1502.38;560.87;3.07;18;0.08
NA;8;224;352.17;934;763.5;474.75;296;83.04;99.55;228.33;1658.9;1540.66;580.5;3.09;29;0.11
NA;9;237;380.04;1169;802.4;537.5;319;81.43;98.31;226.12;1684.84;1604.01;606.16;3.14;26;0.1
NA;10;232;380.45;1403;802.85;524;320.5;82.76;99.14;219.93;1580.61;1465.27;600.38;3.04;21;0.08
NA;11;266;386.71;1403;821.1;506.25;343;83.08;99.25;231.94;1636.86;1479.83;618.66;3.05;21;0.07
NA;12;279;398.32;1390;840;534;355;80.29;98.21;253.24;1804.47;1583.4;651.55;3.12;17;0.06
NA;13;267;392.33;1390;836.2;531;339;79.4;98.13;223.72;1596.19;1498.34;616.05;3.06;23;0.08
NA;14;275;368.45;1072;826.4;488;324;84;98.18;223.8;1617.25;1534.37;592.24;3.08;18;0.06
NA;15;280;376.32;1105;838.4;511.75;321.5;82.86;97.5;232.27;1672.09;1579.65;608.59;3.12;20;0.07
NA;16;288;396.55;1192;834.3;529;343;80.9;97.57;241.06;1731.41;1600.48;637.6;3.13;15;0.05
NA;17;272;386.35;1187;822.1;531.75;336.5;82.35;97.79;238.51;1779.48;1672.43;624.86;3.18;19;0.07
NA;18;295;394.2;1111;844.6;537;333;80;96.61;244.92;1800.68;1672.82;639.13;3.18;15;0.05
NA;19;282;378.49;1191;841.25;516.5;305;81.56;97.52;243.28;1817.81;1673.42;621.76;3.18;20;0.07
NA;20;276;380.21;1215;848.2;515;318.5;81.52;97.1;247.89;1808.14;1664.22;628.1;3.18;24;0.08
