runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;1;1
NA;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;3;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;4;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;5;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;6;3;797.33;864;864;864;794;0;100;545.33;6092.54;6092.54;1342.67;4.26;0;0
NA;7;4;581.5;794;794;779;652.5;50;100;595.5;5991.11;5991.11;1177;4.19;0;0
NA;8;5;543.2;734;734;678;571;60;100;490.2;4946.59;4946.59;1033.4;3.46;1;0.17
NA;9;5;541.4;734;734;678;571;60;100;488.4;4946.59;4946.59;1029.8;3.46;1;0.17
NA;10;4;555.75;734;734;723.25;631;50;100;617.25;5655.06;5655.06;1173;3.96;3;0.43
NA;11;4;555.75;734;734;723.25;631;50;100;617.25;5654.67;5654.67;1173;3.96;2;0.33
NA;12;2;665;864;864;864;665;50;100;617;4771.22;4771.22;1282;3.34;4;0.67
NA;13;2;877.5;891;891;891;877.5;0;100;371.5;3311.76;3311.76;1249;2.32;2;0.5
NA;14;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;3;1
NA;15;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;3;1
NA;16;1;338;338;338;338;338;100;100;550;4524.16;4524.16;888;3.17;3;0.75
NA;17;1;338;338;338;338;338;100;100;550;4524.16;4524.16;888;3.17;4;0.8
NA;18;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;3;1
NA;19;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;1;1
NA;20;1;850;850;850;850;850;0;100;456;5356.42;5356.42;1306;3.75;0;0
