departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
57630.0;43634000513-3;drtD1;318495210_2;330152.44;3913188.35;318403969_2;331893.98;3912269.91;539.0;58451.0;282.0;2673.89;2673.89;-1.87;58530;59654.15
61241.0;42113005392-2;drtD1;317117556_0_r;334039.26;3917219.2;316529854_0_r;335839.97;3915706.5;651.0;62238.0;346.0;3021.74;3021.74;-2.12;62141;63430.47
72088.0;42113001331-2;drtD1;317096884_0_r;336398.48;3917653.87;558090070_1;339134.26;3916367.06;472.0;73025.0;465.0;3658.34;3658.34;-2.56;72988;74665.89
