runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;8;421.38;887;887;621;304.5;75;100;295.88;3523.14;3523.14;717.25;2.47;1;0.11
NA;2;19;391;768;768;532;316;78.95;100;358.37;3188.1;3013.74;749.37;2.11;1;0.05
NA;3;30;374.83;832;778.65;503;315.5;86.67;100;372.67;3273.85;3165.9;747.5;2.22;3;0.09
NA;4;37;429.57;873;836.1;546.5;404;78.38;100;463.03;4273.96;4233.51;892.59;2.96;2;0.05
NA;5;42;406.74;970;682.7;544.25;421.5;88.1;97.62;557.26;5143.17;4853.52;964;3.4;3;0.07
NA;6;40;466.52;920;889.45;642.75;422;75;97.5;537.92;4886.64;4823.97;1004.45;3.38;3;0.07
NA;7;39;457.74;920;893;551;418;82.05;97.44;650.21;5817.01;5774.62;1107.95;4.04;3;0.07
NA;8;34;454;1292;999.5;587.5;398.5;79.41;94.12;698.85;6835.22;6797.59;1152.85;4.76;1;0.03
NA;9;35;441.29;920;888.8;584;396;77.14;97.14;730.49;6853.53;6805.33;1171.77;4.76;1;0.03
NA;10;38;397.82;881;719.5;495.75;386.5;84.21;100;651.55;6437.75;6433.32;1049.37;4.5;0;0
NA;11;40;433.93;992;946.75;528.75;391;80;95;597.55;5394.35;5339.01;1031.47;3.74;1;0.02
NA;12;41;458.51;1009;929;557.5;432;78.05;95.12;513.32;4360.33;4378.76;971.83;3.07;2;0.05
NA;13;44;435.75;940;832.25;527;418;84.09;97.73;491.75;4442.97;4429.89;927.5;3.1;2;0.04
NA;14;40;420.18;1062;756.9;511.5;422;87.5;97.5;509.45;4744.37;4735.46;929.62;3.31;2;0.05
NA;15;40;428.2;938;880.1;508;394;82.5;97.5;527.05;4309.23;4167.01;955.25;2.92;3;0.07
NA;16;39;474.62;938;884;703;425;71.79;97.44;473.72;4029.97;4020.98;948.33;2.81;4;0.09
NA;17;40;476.1;884;874.2;655;462.5;72.5;100;522.15;4171.42;3852.71;998.25;2.7;3;0.07
NA;18;37;416.59;783;770.4;506;385;81.08;100;511.62;4037.44;3786.39;928.22;2.65;4;0.1
NA;19;38;457.95;1153;1118.8;557.25;403.5;76.32;94.74;525.53;4386.39;4166.87;983.47;2.92;4;0.1
NA;20;26;439.81;1153;1086.5;487.5;389.5;84.62;92.31;626.62;5845.61;5722.73;1066.42;4.01;18;0.41
