runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;6;484;693;693;613.5;453.5;83.33;100;717.83;6616.91;6616.91;1201.83;4.63;1;0.14
NA;2;11;634.36;906;906;792;693;36.36;90.91;631.09;6176.29;4748.54;1265.45;3.32;0;0
NA;3;14;592.29;906;906;808;603;50;92.86;526.21;4742.54;4742.54;1118.5;3.32;0;0
NA;4;12;626.08;1005;1005;776.25;660;41.67;91.67;500.58;4623.3;4623.3;1126.67;3.24;2;0.14
NA;5;14;636;1005;1005;896;672.5;42.86;78.57;395.93;3432.9;3432.9;1031.93;2.4;4;0.22
NA;6;16;585.38;965;965;755.75;591.5;50;93.75;510.56;4591.59;3609.28;1095.94;2.53;3;0.16
NA;7;17;526.53;744;744;688;522;64.71;100;423.47;3639.05;3639.05;950;2.55;6;0.26
NA;8;12;502.42;899;899;648;524;58.33;100;585.75;5265.16;5265.16;1088.17;3.69;11;0.48
NA;9;14;549.86;983;983;691.75;581;64.29;85.71;530;4987.11;4982.99;1079.86;3.49;11;0.44
NA;10;19;486.21;964;964;608;414;73.68;89.47;642.89;5195.73;4221.73;1129.11;2.96;15;0.44
NA;11;25;473.12;964;954.7;602;415;76;92;623.32;4847.18;4098.84;1096.44;2.87;12;0.32
NA;12;27;572.7;963;930.6;739;596;51.85;96.3;506.37;4152.31;3746.22;1079.07;2.62;10;0.27
NA;13;21;556.81;963;956.7;712.5;524;57.14;90.48;504.76;3682.53;3334.31;1061.57;2.33;13;0.38
NA;14;23;587.09;976;973.4;835;524;56.52;86.96;512.3;4094.89;3949.13;1099.39;2.76;13;0.36
NA;15;21;559.95;892;891.2;825.5;477;61.9;100;549.38;4697.56;3709.51;1109.33;2.6;15;0.42
NA;16;24;575.58;976;972.75;752.5;587.5;54.17;91.67;531;4437.18;3695.8;1106.58;2.59;12;0.33
NA;17;19;584.89;870;870;785;610;47.37;100;398.95;2796.38;2796.38;983.84;1.96;12;0.39
NA;18;17;534.18;902;902;656.5;521;58.82;94.12;607.47;4591.01;3665.32;1141.65;2.57;12;0.41
NA;19;24;623.67;1003;983.5;785;640;41.67;91.67;580.67;3904.69;3585.12;1204.33;2.51;10;0.29
NA;20;27;641.26;1055;994.6;852;628;44.44;92.59;579.96;4267.16;3683.78;1221.22;2.58;9;0.25
