runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;1;1
NA;2;1;391;391;391;391;391;100;100;78;910.57;910.57;469;0.64;2;0.67
NA;3;1;391;391;391;391;391;100;100;78;910.57;910.57;469;0.64;3;0.75
NA;4;1;435;435;435;435;435;100;100;78;910.57;910.57;513;0.64;4;0.8
NA;5;1;435;435;435;435;435;100;100;78;910.57;910.57;513;0.64;3;0.75
NA;6;1;435;435;435;435;435;100;100;78;910.57;910.57;513;0.64;5;0.83
NA;7;1;435;435;435;435;435;100;100;78;910.57;910.57;513;0.64;6;0.86
NA;8;1;456;456;456;456;456;100;100;78;910.57;910.57;534;0.64;6;0.86
NA;9;1;456;456;456;456;456;100;100;78;910.57;910.57;534;0.64;6;0.86
NA;10;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;7;1
NA;11;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;8;1
NA;12;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;10;1
NA;13;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;7;1
NA;14;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;7;1
NA;15;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;5;1
NA;16;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;6;1
NA;17;2;702;932;932;932;702;50;50;405.5;3340.04;3340.04;1107.5;2.34;6;0.75
NA;18;3;554;651;651;651;539;66.67;100;364.33;3117.99;3117.99;918.33;2.18;8;0.73
NA;19;3;554;651;651;651;539;66.67;100;364.33;3117.99;3117.99;918.33;2.18;7;0.7
NA;20;3;554;651;651;651;539;66.67;100;364.33;3117.99;3117.99;918.33;2.18;8;0.73
