runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;4;359.25;416;416;412.5;366;100;100;976.5;10902.32;10902.32;1335.75;9.63;0;0
NA;2;6;355.33;482;482;422;354;100;100;1115.67;13124.45;13124.45;1471;11.19;0;0
NA;3;10;288.2;402;402;382.5;301.5;100;100;813.5;9351.84;9349.29;1101.7;8.57;2;0.17
NA;4;7;295.86;581;581;323;289;100;100;974.43;11419.21;11415.57;1270.29;10.02;3;0.3
NA;5;8;319.12;581;581;363.75;300.5;100;100;870.25;9928.62;9925.44;1189.38;8.99;2;0.2
NA;6;11;329.73;581;581;360;317;100;100;855.55;9751.76;9749.45;1185.27;8.86;2;0.15
NA;7;11;331.27;581;581;366;330;100;100;875.45;9835.1;9832.79;1206.73;8.89;3;0.21
NA;8;12;350.5;581;581;454.5;336;100;100;1096.42;12221.28;12219.16;1446.92;10.55;2;0.14
NA;9;10;370.4;590;590;462.5;341;100;100;1298.9;14655.48;14652.93;1669.3;12.26;4;0.29
NA;10;10;368.4;590;590;460.25;341;100;100;1478.9;17374.91;17371.25;1847.3;14.18;6;0.38
NA;11;9;375.89;565;565;486.5;448;100;100;1539.11;18482.1;18478.02;1915;14.97;7;0.44
NA;12;11;423.82;631;631;491;448;90.91;100;1297.55;15382.75;15379.41;1721.36;12.79;6;0.35
NA;13;10;494.4;760;760;659.75;467.5;70;100;1420.3;16899.26;16895.59;1914.7;13.85;4;0.29
NA;14;8;464.88;760;760;680.75;434.5;75;100;1722.88;20763.95;20759.37;2187.75;16.56;4;0.33
NA;15;8;425.5;746;746;553.25;434.5;87.5;100;1727.88;20751.31;20746.72;2153.38;16.55;4;0.33
NA;16;8;392.25;696;696;474.75;388.5;87.5;100;2133.62;24980.29;24960.31;2525.88;19.47;6;0.43
NA;17;10;414.9;776;776;497.75;421.5;90;100;1782.9;20256.91;20185.59;2197.8;16.13;5;0.33
NA;18;11;432.09;776;776;487;398;90.91;100;1419;15730.69;15655.32;1851.09;12.96;5;0.31
NA;19;10;390.1;776;776;436.5;392.5;90;100;1316.2;14186.72;14116.14;1706.3;11.89;4;0.29
NA;20;9;422;616;616;554.5;398;88.89;100;1089;12282.81;12265.87;1511;10.59;4;0.31
