departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
620.0;31124112811-4;drtE3;653751890_0_r;386379.29;3951783.22;72453619_0;376444.98;3943671.22;310.0;2177.0;1247.0;17030.56;16312.52;-11.42;1520;4805.32
926.0;31124037151-2;drtE3;182823065_0;382638.94;3946930.55;154464490_0_r;379565.65;3945041.67;603.0;1790.0;261.0;3969.5;3969.5;-2.78;1826;2868.45
9838.0;31127119452-2;drtE27;286703470_0;388328.01;3949449.87;154488792_0_r;378231.58;3944222.8;317.0;10955.0;800.0;12723.47;12723.47;-8.91;10738;13320.74
19825.0;31147076241-1;drtE20;183870032_0;380089.72;3951037.1;366094553_0;385245.25;3949480.65;189.0;20431.0;417.0;6223.38;6223.38;-4.36;20725;22215.85
22508.0;42132022804-1;drtE21;397750618_0;358785.95;3929672.45;220004483_3;360351.4;3927186.47;182.0;23245.0;555.0;3989.06;3916.32;-2.74;23408;25305.54
25208.0;31124051731-1;drtE27;1096443141_0_r;378427.33;3944651.32;285635971_5;377378.19;3943949.59;181.0;25747.0;358.0;1769.83;1769.83;-1.24;26108;27125.23
25232.0;31035030872-1;drtE37;92195024_0;384228.5;3944836.49;133755310_0_r;381354.05;3946750.32;278.0;25955.0;445.0;4942.96;4942.96;-3.46;26132;27623.99
25235.0;32084026051-1;drtE5;152934390_10;368605.38;3947153.08;242294451_0_r;371509.26;3945599.49;659.0;26514.0;620.0;4261.47;4148.49;-2.9;26135;28167.05
26305.0;31157239971-1;drtE38;107699623_0;378595.12;3949650.66;512244220_1;379723.61;3951169.96;167.0;26852.0;380.0;2725.54;2725.54;-1.91;27205;28483.67
27023.0;91533019531-1;drtE13;113697001_1;358570.63;3932464;85631752_4;354593.97;3934131.94;728.0;28719.0;968.0;5947.64;5947.64;-4.16;27923;30490.76
27044.0;43624000281-1;drtE39;144852367_18;332192.56;3912007.02;1203380513_0_r;332450.91;3911745.1;893.0;28123.0;186.0;498.72;498.72;-0.35;27944;28465.06
