departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
1296.0;42163002001-7;drtC0;194273801_0_r;357548.86;3928031.45;314968622_1;357666.4;3928496.09;706.0;2097.0;95.0;676.59;676.59;-0.47;2196;2770.02
1832.0;32097064442-2;drtC2;35907644_0;359310.68;3934724.5;143955822_0;358048.45;3935050.21;174.0;2320.0;314.0;1994.4;1994.4;-1.4;2732;3935.24
4852.0;32097072604-2;drtC2;1111121313_0;359437.57;3934623.24;120693319_0;361573.22;3938518.7;350.0;5984.0;782.0;5768;5768;-4.04;5752;8302.55
19822.0;42167019572-1;drtC0;205861436_2;356244.94;3929634.17;698116982_1;356769.35;3929180.92;442.0;20476.0;212.0;1515.15;1515.15;-1.06;20722;21647.57
20409.0;42167020982-1;drtC0;293673376_1;355535.21;3928219.25;161439471_6;350757.89;3923862.6;720.0;21899.0;770.0;9513.19;9513.19;-6.66;21309;23886.31
21627.0;42155009611-1;drtC5;812728992_0;354561.28;3922964.43;192572971_1;354613.1;3922131.2;471.0;22279.0;181.0;1133.22;1133.22;-0.79;22527;23363.51
24313.0;91534020601-1;drtC6;37708345_6;358360.75;3932790.03;49773827_0;355412.18;3931847.81;319.0;25432.0;800.0;3987.54;3987.54;-2.79;25213;27351.76
24613.0;42125005681-1;drtC1;189853361_0_r;349572.3;3927271.02;161450365_0;349461.78;3923714.75;303.0;26056.0;1140.0;8902.29;5423.17;-3.8;25513;27563.58
24648.0;42188012313-1;drtC5;368325967_0;356269.5;3925396.66;819100785_0_r;351124.68;3927215.7;674.0;26698.0;1376.0;11837.09;7203.61;-5.04;25548;28116.94
25216.0;42128036364-1;drtC1;41946947_0;348387.16;3923135.07;27768307_0;359980.06;3930446.9;539.0;31548.0;5793.0;41536.4;18660.17;-13.06;26116;31297.64
25217.0;42155013651-1;drtC5;315080878_0_r;357601.81;3926686.3;37037522_0;354980.83;3922017.25;541.0;29124.0;3366.0;27770.4;6756.8;-4.73;26117;29073.58
25221.0;42124021891-1;drtC0;663490035_0_r;351764.24;3922996.11;312401179_0;349248.82;3924398.85;325.0;26048.0;502.0;3880.05;3880.05;-2.72;26121;27900.2
25225.0;32097080842-1;drtC2;168118649_5;361016.02;3939654.07;53055402_2;360185.3;3940533.42;587.0;26201.0;389.0;1963.53;1963.53;-1.37;26125;27268.74
25534.0;91532019121-1;drtC6;313953430_0_r;356300.64;3933830.09;265021667_0_r;352711.18;3936172.93;492.0;28532.0;2506.0;15297.4;5413.45;-3.79;26434;28795.72
26117.0;42141001343-1;drtC4;204624964_0;347007.09;3916761.49;176173847_0;350511.48;3921486.32;215.0;29819.0;3487.0;33666.45;7578.03;-5.3;27017;29988.18
26130.0;91536008842-1;drtC6;369220771_0;357859.04;3934612.36;142435386_0;358028.21;3936132.32;474.0;27038.0;434.0;2399.21;2399.21;-1.68;27030;28406.15
26427.0;32094028814-1;drtC2;221265430_0_r;361046.5;3940417.76;137310582_0;357471.36;3933156.31;261.0;30194.0;3506.0;19870.21;9926.88;-6.95;27327;31590.51
26716.0;91533019031-1;drtC6;258243507_26;356484.59;3934270.5;85631752_4;354593.97;3934131.94;945.0;28058.0;397.0;2528.32;2528.32;-1.77;27616;29100.31
27026.0;32097070944-1;drtC2;144488658_0_r;359924.39;3938349.1;310513589_0;359403.4;3935448.46;195.0;27613.0;392.0;3309.96;3309.96;-2.32;27926;29382.49
27030.0;91533006422-1;drtC1;313499348_0;354046.33;3929817.07;200587129_0;357426.45;3924090.81;1230.0;30373.0;2113.0;14046.91;7980.52;-5.59;27930;31631.68
27030.0;42128034154-1;drtC5;215512782_0_r;352198.63;3925576.37;311904351_0_r;350734.56;3921126.89;424.0;28022.0;568.0;5865.48;5865.48;-4.11;27930;29846.53
27035.0;42142005673-1;drtC3;130576733_1;347279.2;3918152.77;186129763_0;346357.92;3917460.75;617.0;28113.0;461.0;1872.89;1522.05;-1.07;27935;28869.84
27324.0;42155015893-1;drtC4;313084877_0;355798.01;3925118.63;240756669_1;355542;3925727.96;894.0;28386.0;168.0;1047.21;1047.21;-0.73;28224;29009.75
27330.0;42142005751-1;drtC3;110008923_0_r;347029.23;3917787.84;31569019_10_r;351290.41;3921603.78;610.0;30407.0;2467.0;15604.59;7203.99;-5.04;28230;31017.96
27553.0;42163004601-1;drtC0;194921161_9;353989.45;3926923.39;37078830_0_r;351948.35;3921724.38;969.0;29661.0;1139.0;7384.15;6570.11;-4.6;28453;31325.54
27605.0;42163014303-1;drtC1;1200024789_0_r;354857.09;3928858.4;31958030_0;357520.03;3930942.38;984.0;29144.0;555.0;3683.14;3683.14;-2.58;28505;30392.43
27615.0;32097079962-1;drtC2;35907111_8;358941.26;3935053.54;489513962_0;358599.33;3939475.19;417.0;31788.0;3756.0;20690.01;6954.92;-4.87;28515;31580.12
27940.0;32093026503-1;drtC2;108019717_4;358886.12;3934822.99;25724143_2;358433.4;3935178.56;214.0;28286.0;132.0;804.21;804.21;-0.56;28840;29542.69
28219.0;32097083974-1;drtC2;315840173_0_r;357352.02;3936194.69;122006338_4;357914.82;3936470.28;539.0;28916.0;158.0;919.32;919.32;-0.64;29119;29882.07
28224.0;42163006143-1;drtC4;150513016_0;355945.87;3926789.69;105145984_0;356529.93;3927906.19;457.0;28899.0;218.0;2168.39;2168.39;-1.52;29124;30053.88
28814.0;32093055181-1;drtC2;751431700_0;356790.8;3936532.03;225227267_0_r;357188.67;3936997.68;482.0;29480.0;184.0;1171.19;1171.19;-0.82;29714;30543.97
28816.0;42141003783-1;drtC3;166128807_0;348098.58;3919880.34;113004993_0_r;345412.62;3919002.4;331.0;29518.0;371.0;3335.9;3335.9;-2.34;29716;31143.67
28836.0;42154005881-3;drtC0;32927157_0;351675.86;3923129.68;44419397_1;354845.26;3925687.85;590.0;30569.0;1143.0;11305.9;7646.39;-5.35;29736;31812.09
28844.0;91533006844-1;drtC6;527262511_0;353226.03;3932872.12;313548558_0;353577.47;3931312.66;527.0;29712.0;341.0;2556.08;2556.08;-1.79;29744;31047.59
28847.0;42157019583-1;drtC5;193816550_0_r;353561.41;3923373.61;199035435_1;353462.68;3922941.54;830.0;29746.0;69.0;758.55;758.55;-0.53;29747;30253.41
29612.0;91523007842-1;drtC6;277510959_0_r;350891.3;3932994.76;314420758_0;354771.59;3932828.27;752.0;31164.0;800.0;5712.5;5712.5;-4;30512;33170.18
30625.0;42141006943-1;drtC3;311773864_0_r;350235.21;3918265.57;422791988_0;346909.27;3924070.15;497.0;32288.0;1166.0;10538.37;10538.37;-7.38;31525;35247.5
30641.0;42155004811-1;drtC5;201268411_6;353255.37;3921517;188993865_2;354327.52;3923344.62;196.0;31154.0;317.0;3230.03;3230.03;-2.26;31541;32766.03
30723.0;91533015011-1;drtC6;166961991_3;355711.4;3931779.08;203134971_0;365024.34;3937489.24;864.0;38048.0;6461.0;37844.06;13671.46;-9.57;31623;38079.31
30958.0;91534014641-3;drtC6;368643586_1;356093.57;3931238.92;267642048_6;354631.26;3933787.21;825.0;33845.0;2062.0;11817.81;3849.12;-2.69;31858;33931.06
31527.0;42164011272-2;drtC1;569394957_1;357636.48;3929240.02;165019137_0;357456.95;3929923.86;692.0;32356.0;137.0;958.47;958.47;-0.67;32427;33137.11
31809.0;91535015103-1;drtC6;152610339_0;356047.06;3935179.84;192210042_3;356472.88;3935561.86;859.0;32796.0;128.0;930.26;930.26;-0.65;32709;33366.1
31817.0;42124001951-1;drtC4;30998164_3;351286.72;3922213.03;194758877_0;348104.98;3925395.74;320.0;33087.0;950.0;6411.62;5910.68;-4.14;32717;35176.26
31835.0;32097080121-1;drtC2;310760164_1;359077.41;3935663.92;142435395_7;359094.67;3935639.38;894.0;32762.0;33.0;261.87;261.87;-0.18;32735;33132.94
32413.0;42124027493-1;drtC4;194937923_4;349638.41;3924339.11;189854243_0;349481.41;3928246.54;343.0;33736.0;980.0;7188.05;5840.02;-4.09;33313;35293.65
