departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
24084.0;42125021921-1;drtD0;318664995_0;329697.86;3913047.31;1030242017_0;330945.68;3912899.72;986.0;25259.0;189.0;2237.89;2237.89;-1.57;24984;25838.32
27913.0;43623000913-1;drtD0;700476060_0;332367.34;3911286.09;205297992_10_r;331920.43;3911240.11;305.0;28343.0;125.0;851.57;851.57;-0.6;28813;29474.69
28819.0;42141006601-1;drtD2;32353619_3;344798.02;3918988.94;311744359_0_r;347544.96;3918865.87;690.0;30109.0;600.0;3590.32;3569.4;-2.5;29719;31300.03
28833.0;42147015181-1;drtD2;526913893_0;345660.49;3918557.93;46888488_1;346937.5;3919056.61;466.0;29913.0;614.0;3852.77;1618.66;-1.13;29733;30585.29
30631.0;42142009872-1;drtD1;753005927_0_r;349230.94;3920275.67;166269947_7;349504.92;3920214.27;116.0;30805.0;58.0;369.71;369.71;-0.26;31531;31998.41
32411.0;42117021772-1;drtD0;205182414_7;335006.57;3915333.08;1037713879_0;335117.12;3915959.99;787.0;33326.0;128.0;853.11;853.11;-0.6;33311;33992.78
35243.0;42118022681-1;drtD0;317096886_0_r;336359.72;3917661.24;205056091_1;337161.7;3917127.78;476.0;35945.0;226.0;1742.15;1742.15;-1.22;36143;37117.63
35715.0;42114005701-3;drtD0;204881563_8;335328.38;3916201.76;1032635077_2;335766.92;3916128.16;712.0;36508.0;81.0;663.05;663.05;-0.46;36615;37153.17
36029.0;42033030242-1;drtD2;202514981_0_r;347731.77;3913678.61;1032514351_0_r;343054.81;3914405.2;821.0;37663.0;813.0;5770.32;5763.15;-4.03;36929;39590.42
37351.0;42113002932-2;drtD0;690869766_0_r;339333.63;3914645.99;80141194_3;338862.69;3915598.65;691.0;38314.0;272.0;1684.44;1659.18;-1.16;38251;39310.99
38154.0;42113007591-2;drtD1;110008923_0_r;347029.23;3917787.84;204388427_2;348689.94;3919732.12;596.0;39212.0;462.0;4485.54;4485.54;-3.14;39054;40703.62
38501.0;42114015281-3;drtD0;1036970552_0;336460.02;3915886.16;316046327_0_r;339230.62;3916374.08;409.0;39285.0;375.0;3454.98;3454.98;-2.42;39401;40818.66
39660.0;42118023262-1;drtD0;316021084_0;339682.75;3914735.63;558090070_1;339134.26;3916367.06;380.0;40329.0;289.0;2617.89;2617.89;-1.83;40560;41713.89
40826.0;42114016725-2;drtD0;558090070_1;339134.26;3916367.06;316324737_0_r;337157.5;3916567.05;61.0;41210.0;323.0;2620.23;2620.23;-1.83;41726;43013.21
41417.0;42118024631-2;drtD2;311777057_0;343109.48;3915862.39;158369413_11;342366.72;3916461.54;297.0;41957.0;243.0;1679.6;1679.6;-1.18;42317;43308.35
43867.0;42118024412-4;drtD0;545892507_0;339021.44;3916766.06;204759896_0_r;339266.98;3913037.96;329.0;44624.0;428.0;4742.34;4742.34;-3.32;44767;46329.11
46805.0;42113015091-1;drtD2;1071936946_0_r;342459.15;3915253.9;1032514351_0_r;343054.81;3914405.2;332.0;47363.0;226.0;1458.02;1458.02;-1.02;47705;48661.85
48619.0;42114016524-2;drtD0;1036970551_0;338375.1;3915845.56;316233715_13;337423.03;3915386.67;483.0;49404.0;302.0;1350.16;1350.16;-0.95;49519;50335.13
49281.0;42124000791-1;drtD1;1066727336_0_r;349481.46;3920513.01;626893500_1;347120.24;3919484.19;212.0;50509.0;1016.0;7354.33;3402.56;-2.38;50181;51738.88
49282.0;42147015125-2;drtD1;113005012_0_r;346561.84;3918528.2;663147009_0_r;345689.59;3918801.82;688.0;50105.0;135.0;1061.96;1061.96;-0.74;50182;50873.16
49645.0;42113007191-6;drtD0;555644814_0_r;337681.61;3915994.39;369380897_0_r;338972.96;3913823.27;158.0;50337.0;534.0;3866.08;3797.71;-2.66;50545;52392.58
50415.0;42114003302-1;drtD0;174092532_22;338220.84;3915543.89;316473356_2;336505.43;3915563.99;660.0;51381.0;306.0;2298.71;2298.71;-1.61;51315;52513.28
50426.0;42033030863-2;drtD2;164812893_10;345677.5;3915879.78;1071936921_7;343915.59;3914756.57;569.0;51346.0;351.0;2626.13;2626.13;-1.84;51326;52658.72
50435.0;42113011312-1;drtD1;197515789_4;344171.97;3916828.52;1042747061_1;347946.04;3914021.17;868.0;52015.0;712.0;5501.87;5501.87;-3.85;51335;53762.18
51994.0;42114021401-2;drtD0;204881585_14;336271.5;3916192.21;548299682_0_r;337338.06;3916196.29;234.0;52374.0;146.0;1338.95;1338.95;-0.94;52894;53620.36
53418.0;42034013752-1;drtD2;1097836868_0_r;343397.44;3915447.66;549256867_0;339134.33;3914450.81;305.0;54501.0;778.0;5543.42;5543.42;-3.88;54318;56873.43
54023.0;42113011312-2;drtD1;1042747061_1;347946.04;3914021.17;197515789_4;344171.97;3916828.52;61.0;55127.0;1043.0;5608.08;5608.08;-3.93;54923;57390.2
54073.0;42113017433-2;drtD0;204869406_0_r;335491.28;3918945.66;317522705_0;336142.36;3919165.07;808.0;55177.0;296.0;1480.58;1480.58;-1.04;54973;55985.77
54665.0;42113000032-3;drtD1;576229020_0;345267.42;3918419.27;106474341_1;343643.51;3917592.18;908.0;55860.0;287.0;2327.6;2327.6;-1.63;55565;56716.79
55379.0;42114008803-2;drtD0;205211803_0;337953.78;3918191.85;316324739_0_r;338010.28;3916668;473.0;56136.0;284.0;2139.45;2043.01;-1.43;56279;57348.04
56710.0;42114016525-3;drtD0;316233715_13;337423.03;3915386.67;204762937_6;337244.8;3915880.71;305.0;57115.0;100.0;704.59;704.59;-0.49;57610;58203.84
57326.0;42113003071-4;drtD0;558090070_1;339134.26;3916367.06;554000986_0_r;338184.69;3915564.22;401.0;57997.0;270.0;1758.6;1758.6;-1.23;58226;59323.89
57617.0;42118023051-3;drtD2;317366983_0_r;334814.27;3915461.73;291756521_0;335013.52;3916245.66;1183.0;58964.0;164.0;1112.29;1112.29;-0.78;58517;59293.78
58840.0;42114018382-2;drtD2;317111135_1;334605.98;3916997.6;205182812_3;334662.14;3917034.52;402.0;59294.0;52.0;398.16;398.16;-0.28;59740;60193.71
59110.0;42142006612-5;drtD1;112757199_1;344702.51;3918801.52;309894566_0;346761.77;3918238.87;317.0;59753.0;326.0;2615.09;2615.09;-1.83;60010;61279.43
59441.0;42033024741-2;drtD1;200707247_1;345930.11;3915988.91;205725174_3;347248.53;3911913.83;899.0;61042.0;702.0;5319.18;5319.18;-3.72;60341;62696.82
59729.0;42114008902-4;drtD2;204883056_2;334710.08;3916166.77;316683155_0_r;337354.72;3917710.87;214.0;61199.0;1256.0;7278.73;4591.66;-3.21;60629;62597.36
60061.0;42113017372-5;drtD2;204883009_1;335450.53;3916699.19;317097021_0_r;335752.12;3919091.56;103.0;60702.0;538.0;3162.19;3162.19;-2.21;60961;62472.14
