departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
28.0;31046018121-3;drtA30;105306203_4;380940.79;3952839.08;39445426_0;383199.87;3950428.9;369.0;915.0;518.0;4848.49;4848.49;-3.39;928;2396.67
926.0;31124037151-2;drtA12;182823065_0;382638.94;3946930.55;154464490_0_r;379565.65;3945041.67;174.0;1361.0;261.0;3969.5;3969.5;-2.78;1826;2879
1807.0;31047053301-3;drtA13;32122784_3;377776.75;3948018.86;157415978_0_r;384451.78;3950293.08;322.0;2662.0;533.0;7857.06;7857.06;-5.5;2707;4548.6
1826.0;31157185231-3;drtA37;23646664_0;382611.57;3946807.88;206645191_0;374089.71;3949251.18;154.0;2780.0;800.0;12356.03;12356.03;-8.65;2726;5363.04
3032.0;31124023311-6;drtA38;41857233_0;382610.89;3947593.31;73172411_0;378114.43;3944119.95;245.0;3803.0;526.0;6601.88;6601.88;-4.62;3932;5629.13
3696.0;31123043081-2;drtA42;229361291_0;381111.87;3949361.48;659079504_0_r;378096.89;3948229.48;187.0;4075.0;192.0;3252.73;3252.73;-2.28;4596;5464.75
6810.0;31123014444-2;drtA10;283689352_10_r;377950.17;3941985.9;115256957_0_r;374445.32;3944966.1;382.0;7777.0;585.0;6846.48;6846.48;-4.79;7710;9684.9
7264.0;31132029211-2;drtA35;203035387_0;388374.38;3949967.18;115447306_0_r;380084.1;3948209.73;354.0;8359.0;741.0;11024.31;11024.31;-7.72;8164;10539.48
7813.0;31157141361-6;drtA37;85151425_0;374829.38;3949001.13;38066383_0;375307.91;3949264.51;202.0;8192.0;177.0;1076.81;1076.81;-0.75;8713;9522.41
8108.0;31132005711-6;drtA33;165837945_3;381826.1;3946711.42;115447310_1;381137.24;3948182.09;246.0;8617.0;263.0;2658.37;2658.37;-1.86;9008;10056.85
8423.0;31143010411-2;drtA23;115447399_0;380532.66;3950154.64;105735641_2;379115.12;3953628.83;167.0;9167.0;577.0;4737.04;4737.04;-3.32;9323;11277.28
9838.0;31127119452-2;drtA21;286703470_0;388328.01;3949449.87;154488792_0_r;378231.58;3944222.8;405.0;11043.0;800.0;12723.47;12723.47;-8.91;10738;13373.38
16526.0;31046036801-1;drtA31;39500986_0_r;383804.85;3949586.05;58206779_0;379592.63;3952032.71;200.0;17212.0;486.0;5919.32;5919.32;-4.14;17426;19077.73
18021.0;31157238031-1;drtA42;34948237_11;378672.88;3948752.54;216272689_8;375693.06;3950515.08;187.0;18803.0;595.0;7347.2;7347.2;-5.14;18921;20936.82
21028.0;31123112021-1;drtA38;50876978_4;376663.71;3942808.87;26201523_15;378981.66;3949813.1;324.0;22330.0;978.0;14385.4;14385.4;-10.07;21928;25040.11
21932.0;31105007001-1;drtA6;107830732_0;382006.08;3945073.87;216480472_0;381880.51;3950561.9;279.0;22663.0;452.0;8226.43;8226.43;-5.76;22832;24488.45
22234.0;31144020881-1;drtA15;61154754_1;381118.53;3951219.76;39635041_0_r;384463.15;3950877.97;178.0;22722.0;310.0;4379.58;4379.58;-3.07;23134;24337.19
22538.0;31132022751-1;drtA36;41857312_1;383464.42;3948888.44;691874813_0_r;388903.3;3949444.84;216.0;23235.0;481.0;7431.12;7431.12;-5.2;23438;25149.41
23351.0;31157217941-1;drtA0;108322303_0_r;375642.99;3952617.48;41252250_0;378211.3;3949963.8;496.0;24355.0;508.0;5142.75;5142.75;-3.6;24251;26027.44
23417.0;31124078311-1;drtA1;27262967_0_r;379729.53;3945570.79;93185591_0;383377.67;3946037.98;131.0;23984.0;436.0;4945.01;4945.01;-3.46;24317;25848.12
23720.0;31017009491-1;drtA15;344748185_0_r;386528.09;3951414.24;27085402_21;382282.93;3950810.27;279.0;24346.0;347.0;5075.85;5075.85;-3.55;24620;25948.71
24346.0;31123024841-2;drtA7;162572148_0_r;377482.03;3945575.34;61565692_3;376279.88;3946031.6;302.0;24898.0;250.0;1545.32;1545.32;-1.08;25246;26284.27
25145.0;31123028242-1;drtA40;116432489_0_r;377322.02;3944485.43;845236040_0;390550.95;3954417.34;118.0;27127.0;1864.0;22050.01;20242.16;-14.17;26045;29965.51
25208.0;31157088323-1;drtA42;108322320_5;376083.03;3952664.58;52890726_3;380650.4;3951304.68;496.0;26830.0;1126.0;9543.58;5966.25;-4.18;26108;27855.79
25220.0;31123067823-2;drtA35;165936709_0_r;376873.9;3947808.39;1137814260_0;377076.75;3946744.79;360.0;25841.0;261.0;1450.93;1450.93;-1.02;26120;27090.38
25225.0;31024019053-1;drtA1;336829719_1;383623.55;3945845.92;48672202_0;380184.12;3945240.12;197.0;25778.0;356.0;5006.66;5006.66;-3.5;26125;27461.79
25226.0;31157247681-1;drtA42;101725282_0;377901.04;3950919.76;31765012_0_r;377915.69;3946874.85;904.0;27902.0;1772.0;14089.2;5189.63;-3.63;26126;28277.95
25233.0;31035023491-1;drtA40;92339155_0_r;383791.91;3947668.61;147801989_0;388058.41;3949106.36;741.0;26569.0;595.0;6092.55;6092.55;-4.26;26133;27593.78
26123.0;31154001693-1;drtA42;100402315_5;377124.24;3951945.1;41252656_2;378485.09;3950139.56;316.0;27263.0;824.0;8091.16;3108.64;-2.18;27023;28476.83
26411.0;31037038911-1;drtA22;23334782_6;384947.12;3944327.84;138917012_0;382639.37;3947540.77;304.0;27296.0;581.0;5138.38;5138.38;-3.6;27311;28948.78
26419.0;31157260651-1;drtA0;770110265_0;378284.88;3949175.96;308337925_18;378038.96;3950589.88;229.0;26942.0;294.0;2082.91;2082.91;-1.46;27319;28461.73
26583.0;31123030981-1;drtA7;426101590_0_r;377065.03;3945354.98;24487382_0;385955.36;3947713.69;258.0;28676.0;1835.0;17343.63;11737.91;-8.22;27483;30343.54
27007.0;31046037031-1;drtA4;454587406_0;383882.37;3949531.76;437268124_0;387340.34;3951533.04;821.0;28903.0;1075.0;12837.07;5618.98;-3.93;27907;29421.2
27011.0;31157140843-1;drtA37;38066383_0;375307.91;3949264.51;85151530_0;374733.59;3949069.25;61.0;27214.0;142.0;938.89;938.89;-0.66;27911;28617.05
27014.0;31123048181-1;drtA5;747279310_0_r;372980.86;3946584.61;249143431_0_r;374219.1;3947354.73;291.0;27651.0;346.0;2201.35;2201.35;-1.54;27914;29223.93
27015.0;31127118193-1;drtA21;155148727_6;377690.56;3940049.28;170179799_23;373255.19;3945277.97;647.0;28521.0;859.0;8632.14;8632.14;-6.04;27915;30705.06
27020.0;31131021022-1;drtA4;483194270_0_r;380285.91;3948848.67;492442417_0_r;389236.3;3947699.22;243.0;29895.0;2632.0;26141.42;10805.23;-7.56;27920;30419.44
27022.0;31124025911-1;drtA35;36095023_2;375757.79;3945872.77;116479881_0;374639.83;3944090.6;336.0;27737.0;379.0;2905.91;2905.91;-2.03;27922;29350.4
