runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;8;548.75;850;850;758;568.5;50;100;426.12;4482.51;4482.51;974.88;3.14;1;0.11
NA;2;11;488.18;931;931;658;420;72.73;81.82;567.64;6097.28;4922.47;1055.82;3.45;7;0.39
NA;3;19;536;927;927;653;539;57.89;94.74;361;3724.76;3720.22;897;2.6;0;0
NA;4;18;525.11;920;920;642;524;72.22;88.89;410.83;3966.45;3956.87;935.94;2.77;3;0.14
NA;5;23;472.78;802;799.8;728;491;69.57;100;509.57;4272.69;3824.59;982.35;2.68;3;0.12
NA;6;33;531.67;967;924.3;691.5;515;66.67;93.94;652.7;5282.94;3867.88;1184.36;2.71;3;0.08
NA;7;36;488.33;875;854.6;718;437;69.44;100;744.28;6577.43;3967.5;1232.61;2.78;4;0.1
NA;8;35;553.83;886;883.6;743;562;54.29;100;541.66;4439.73;3493.23;1095.49;2.45;3;0.08
NA;9;33;542.88;973;938.7;684.5;605;48.48;93.94;449.24;4041.76;3668.08;992.12;2.57;4;0.11
NA;10;37;485.03;840;800.4;654.5;486;62.16;100;389.76;3586.07;3586.07;874.78;2.51;1;0.03
NA;11;34;499.65;890;887;675.5;488;67.65;100;481.12;3771.25;3405.1;980.76;2.38;3;0.08
NA;12;44;496.18;870;845.25;730;456.5;65.91;100;452.27;3687.43;2924.81;948.45;2.05;5;0.1
NA;13;47;493.43;1446;842.8;594;463;76.6;97.87;503.34;4374.04;3142.36;996.77;2.2;5;0.1
NA;14;48;482.33;1368;1004.9;577.5;457.5;77.08;95.83;440.71;3970.66;3173.47;923.04;2.22;2;0.04
NA;15;45;516.71;1139;907.3;655;499;64.44;95.56;432.22;3726.44;3354.11;948.93;2.35;3;0.06
NA;16;46;530.26;1139;937.35;710.25;514.5;63.04;93.48;433.2;3895.56;3241.58;963.46;2.27;2;0.04
NA;17;46;454.02;925;845.25;589.5;433;76.09;97.83;428.91;3595.55;3093.69;882.93;2.17;4;0.08
NA;18;41;525.71;1202;1020.9;729;463;68.29;85.37;383.46;3475.13;3127.46;909.17;2.19;7;0.15
NA;19;39;489.87;987;955;725;435;64.1;92.31;387.69;3811.97;3338.84;877.56;2.34;3;0.07
NA;20;37;598.46;1082;1080.2;807.5;586;51.35;86.49;566.57;5013.34;3892.46;1165.03;2.72;7;0.16
