departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
325.0;31123060542-2;drtB5;1120315385_0;376659.64;3946131.67;1201855974_0_r;377768.87;3943235.48;386.0;1169.0;458.0;4341.53;4308.07;-3.02;1225;2800.04
626.0;91533016341-6;drtB7;39168328_1;358162.01;3933128.02;27242845_0;357872.72;3932305.24;218.0;1050.0;206.0;1341.31;1341.31;-0.94;1526;2392.11
1701.0;32083000661-2;drtB14;1064039460_0;379509.8;3947181.13;85780852_0_r;367455.28;3946624.41;310.0;3353.0;1342.0;15258.58;15258.58;-10.68;2601;6471.49
3119.0;31127117301-2;drtB6;46615542_1;376526.45;3947632.7;67152951_1;376394.24;3946538.15;492.0;3807.0;196.0;1339.42;1339.42;-0.94;4019;4879.77
19833.0;31123046941-1;drtB6;32543981_0;377744.57;3946705.57;105267263_0_r;374826.7;3948209.83;290.0;20609.0;486.0;4276.07;4276.07;-2.99;20733;22333.32
21629.0;61372001982-1;drtB0;1025753263_0_r;365223.38;3940042.19;433783730_1;364940.89;3941051.46;817.0;22679.0;233.0;1519.22;1519.22;-1.06;22529;23508.09
21911.0;61351002401-1;drtB15;960208899_0_r;368139.16;3942047.86;102891245_0;371687.79;3940860.32;474.0;23179.0;794.0;5121.68;5121.68;-3.59;22811;25392.89
22817.0;31124058791-1;drtB5;32405575_10;378898.16;3942489.27;227214245_0;379817.03;3945305.9;368.0;23612.0;427.0;3949.76;3949.76;-2.76;23717;25282.11
23427.0;31124026835-1;drtB16;242669507_0_r;376011.11;3945607.63;43099692_0_r;362711.76;3929580.49;495.0;26060.0;2138.0;24827.78;24827.78;-17.38;24327;30865.09
24331.0;31124064491-1;drtB8;850339813_2;375991.7;3942751.16;41957073_7;379018.88;3944880.35;214.0;24897.0;352.0;4254.47;4254.47;-2.98;25231;26491.98
25208.0;31124051731-1;drtB8;1096443141_0_r;378427.33;3944651.32;285635971_5;377378.19;3943949.59;190.0;25645.0;247.0;1625.09;1625.09;-1.14;26108;27116.23
25224.0;61367057252-1;drtB15;56750470_8;371648.13;3939767.86;32405569_2;376760.57;3943723.78;318.0;26263.0;721.0;7830.83;7830.83;-5.48;26124;28293.19
25235.0;32084026051-1;drtB14;152934390_10;368605.38;3947153.08;242294451_0_r;371509.26;3945599.49;312.0;26168.0;621.0;4257.99;4145.01;-2.9;26135;28160.27
25821.0;32083020242-1;drtB3;258995493_0;371272.35;3947325.56;892350869_0_r;372086.79;3947875.11;302.0;26317.0;194.0;1270.44;1270.44;-0.89;26721;27553.42
26110.0;91535015053-1;drtB13;1175349483_0;356282;3935337.52;296110144_0;356737.65;3939813.69;493.0;29282.0;2679.0;15462.53;6184.53;-4.33;27010;29797.48
