Line_ID
1207989553_0
1050429744_0_r
1171473109_0
1020015421_0_r
1038832072_0_r
1050386699_1_r
1038832070_0_r
1056758130_0_r
1036834629_0_r
107415986_4
1008157296_0_r
1151902500_0
