Line_ID
1014436843_1_r
1066727316_3_r
112331954_0
1066727336_0_r
1066727336_0
112190421_11
1069570414_2_r
1069570414_3_r
1069570415_3_r
1071922391_0_r
112186281_0
1066694378_0_r
1110730162_0
1110730177_0
1066694401_0_r
1068907447_0_r
1071248344_0_r
1077132524_0_r
1068927173_2_r
1079386032_0_r
1006093273_0_r
1021168487_0_r
128364775_0_r
1058347326_0
1051094073_0_r
1010030973_0_r
1067553352_0_r
1203960813_0
1092590228_0
1067535170_0_r
1110603087_0
105152240_3_r
1021049212_1_r
1136567481_0
1134488589_0
1196371745_0_r
1064243952_0_r
1120910097_0
1191532545_0_r
1025034568_0_r
1042809991_0_r
1106178951_0
108019717_3_r
1062270978_0_r
1042104466_0_r
1062158769_0_r
