Line_ID
1033168010_3_r
1032764200_1
1207989553_0
1032763194_0_r
317096902_0
1071936999_0_r
1014436843_1_r
1066727316_3_r
1066727336_0_r
1066727336_0
1069570414_2_r
1069570414_3_r
1069570415_3_r
