Line_ID
105152240_3_r
1021049212_1_r
1136567481_0
1070035952_6_r
1064795282_0_r
1041544995_0_r
1034341378_0_r
103739663_0_r
1038202000_0_r
103739682_1
1001916138_1_r
1019033715_0_r
101198842_6_r
1019035901_1_r
1056361786_0_r
1005688217_0_r
1025753263_0_r
102956873_0_r
103420700_0_r
103012250_5_r
1066146077_0_r
103284803_2_r
1079437071_0_r
1080866761_1_r
102891343_0_r
115272164_0
1051249855_0_r
1051249855_0
1067085761_0_r
1197008004_0
1011462757_0_r
1006944283_0_r
1120054990_0
1037018728_0_r
1062355813_1_r
1062355811_0_r
107761746_11_r
108019717_3_r
108019717_3
1062270978_0_r
100007223_0_r
1042104466_0_r
1014264475_2_r
1062158769_0_r
1062158769_0
1000927444_2_r
1064307157_0_r
1026198156_0_r
1009294955_0_r
1018722148_0_r
1052284262_0_r
1058225548_0_r
1006629236_1_r
105000674_4_r
104996165_0_r
1124754745_0
1065600806_0
1057507170_0
1167516186_0
1103735493_0
1039597963_0_r
1039597963_0
1039597964_0_r
1120551620_0
115256967_0
1065275106_0_r
1029297464_0_r
1123145688_0
1123145690_0
1069477585_0_r
1137814250_0
1016233122_0_r
1016230032_0_r
1069477584_1_r
1120551623_2
109248279_0
1137814255_0
1126629427_0
1009946395_0_r
1001752272_0
1041880163_0_r
