vehicleId;drivenDistance_m;occupiedDistance_m;emptyDistance_m;passengerDistanceTraveled_pm
drtE3;156338.62;105508.7;50829.91;149403.24
drtE1;179242.36;109105.39;70136.96;152060.91
drtE2;293220.75;186862.64;106358.11;247227.97
