departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
23408.0;42113014912-1;drtD2;195745625_0_r;342746.67;3915015.48;1158171282_1;320553.96;3916155.32;1052.0;32618.0;8158.0;73297.13;30970.6;-23.68;24608;32319.63
23408.0;42113014911-1;drtD2;195745625_0_r;342746.67;3915015.48;1158171282_1;320553.96;3916155.32;1052.0;32618.0;8158.0;73297.13;30970.6;-23.68;24608;32319.63
24624.0;43633001181-1;drtD0;318495220_0;330646.69;3912478.15;1193916734_0;330512.21;3912967.63;791.0;25546.0;131.0;674.92;674.92;-2.47;25824;26206.68
25215.0;42118022613-1;drtD2;1187349464_0;341163.27;3914654.17;224481598_0_r;340150.99;3909922.97;394.0;26768.0;1159.0;12585.72;6683.33;-6.68;26415;28134.66
25241.0;43614001033-1;drtD2;318370328_1;338114.77;3910745.22;205176345_2;339984.27;3916465.73;1154.0;27503.0;1108.0;13560.67;7823.24;-7.48;26441;28292.4
26736.0;42114004703-1;drtD2;283050217_0_r;338969.3;3916166.59;205054968_0_r;337905;3916235.99;1085.0;28020.0;199.0;1373.32;1373.32;-2.96;27936;28509.97
27051.0;42033013603-1;drtD1;197513467_0;343859.94;3915640.75;1036419360_0;345453.96;3918063.18;1047.0;28723.0;625.0;4160.63;4160.63;-4.91;28251;29896
28213.0;42114008902-1;drtD2;316683155_0_r;337354.72;3917710.87;486969152_0;343485.13;3916765.11;523.0;29778.0;1042.0;8970.49;8695.48;-8.09;29413;32404.78
28224.0;43627002261-1;drtD0;318388491_0_r;333477.85;3913249.55;205306348_3;332491.53;3910858.85;430.0;29164.0;510.0;4610.04;4610.04;-5.23;29424;30850.52
29429.0;42114002863-1;drtD1;283050215_0;338813.8;3916238.81;781929733_0;339941.32;3915948.98;931.0;30574.0;214.0;1370.07;1370.07;-2.96;30629;31254.06
30016.0;42113005152-1;drtD0;212259279_1;334708.61;3914971.45;546469313_0;339409.17;3916036.69;688.0;31455.0;751.0;6630.57;6630.57;-6.64;31216;33393.49
31230.0;42113005391-1;drtD0;316529854_0_r;335839.97;3915706.5;254995108_0_r;337507.44;3914481.14;852.0;32528.0;446.0;3246.23;3246.23;-4.27;32430;33737.52
32441.0;42113009712-2;drtD1;205033793_3;338566.78;3916065.64;283050201_0;338571.73;3916462.46;333.0;32859.0;85.0;574.07;574.07;-2.4;33641;33889.7
