time	STAY	DRIVE	STOP
00:00	3.0	0.0	0.0
00:05	3.0	0.0	0.0
00:10	3.0	0.0	0.0
00:15	3.0	0.0	0.0
00:20	3.0	0.0	0.0
00:25	3.0	0.0	0.0
00:30	3.0	0.0	0.0
00:35	3.0	0.0	0.0
00:40	3.0	0.0	0.0
00:45	3.0	0.0	0.0
00:50	3.0	0.0	0.0
00:55	3.0	0.0	0.0
01:00	3.0	0.0	0.0
01:05	3.0	0.0	0.0
01:10	3.0	0.0	0.0
01:15	3.0	0.0	0.0
01:20	3.0	0.0	0.0
01:25	3.0	0.0	0.0
01:30	3.0	0.0	0.0
01:35	3.0	0.0	0.0
01:40	3.0	0.0	0.0
01:45	3.0	0.0	0.0
01:50	3.0	0.0	0.0
01:55	3.0	0.0	0.0
02:00	3.0	0.0	0.0
02:05	3.0	0.0	0.0
02:10	3.0	0.0	0.0
02:15	3.0	0.0	0.0
02:20	3.0	0.0	0.0
02:25	3.0	0.0	0.0
02:30	3.0	0.0	0.0
02:35	3.0	0.0	0.0
02:40	3.0	0.0	0.0
02:45	3.0	0.0	0.0
02:50	3.0	0.0	0.0
02:55	3.0	0.0	0.0
03:00	3.0	0.0	0.0
03:05	3.0	0.0	0.0
03:10	3.0	0.0	0.0
03:15	3.0	0.0	0.0
03:20	3.0	0.0	0.0
03:25	3.0	0.0	0.0
03:30	3.0	0.0	0.0
03:35	3.0	0.0	0.0
03:40	3.0	0.0	0.0
03:45	3.0	0.0	0.0
03:50	3.0	0.0	0.0
03:55	3.0	0.0	0.0
04:00	3.0	0.0	0.0
04:05	3.0	0.0	0.0
04:10	3.0	0.0	0.0
04:15	3.0	0.0	0.0
04:20	3.0	0.0	0.0
04:25	3.0	0.0	0.0
04:30	3.0	0.0	0.0
04:35	3.0	0.0	0.0
04:40	3.0	0.0	0.0
04:45	3.0	0.0	0.0
04:50	3.0	0.0	0.0
04:55	3.0	0.0	0.0
05:00	3.0	0.0	0.0
05:05	3.0	0.0	0.0
05:10	3.0	0.0	0.0
05:15	3.0	0.0	0.0
05:20	3.0	0.0	0.0
05:25	3.0	0.0	0.0
05:30	3.0	0.0	0.0
05:35	3.0	0.0	0.0
05:40	3.0	0.0	0.0
05:45	3.0	0.0	0.0
05:50	3.0	0.0	0.0
05:55	3.0	0.0	0.0
06:00	3.0	0.0	0.0
06:05	3.0	0.0	0.0
06:10	3.0	0.0	0.0
06:15	3.0	0.0	0.0
06:20	3.0	0.0	0.0
06:25	3.0	0.0	0.0
06:30	3.0	0.0	0.0
06:35	3.0	0.0	0.0
06:40	3.0	0.0	0.0
06:45	3.0	0.0	0.0
06:50	3.0	0.0	0.0
06:55	3.0	0.0	0.0
07:00	3.0	0.0	0.0
07:05	3.0	0.0	0.0
07:10	3.0	0.0	0.0
07:15	3.0	0.0	0.0
07:20	3.0	0.0	0.0
07:25	3.0	0.0	0.0
07:30	3.0	0.0	0.0
07:35	3.0	0.0	0.0
07:40	3.0	0.0	0.0
07:45	3.0	0.0	0.0
07:50	3.0	0.0	0.0
07:55	3.0	0.0	0.0
08:00	3.0	0.0	0.0
08:05	3.0	0.0	0.0
08:10	3.0	0.0	0.0
08:15	3.0	0.0	0.0
08:20	3.0	0.0	0.0
08:25	3.0	0.0	0.0
08:30	3.0	0.0	0.0
08:35	3.0	0.0	0.0
08:40	3.0	0.0	0.0
08:45	3.0	0.0	0.0
08:50	3.0	0.0	0.0
08:55	3.0	0.0	0.0
09:00	3.0	0.0	0.0
09:05	3.0	0.0	0.0
09:10	3.0	0.0	0.0
09:15	3.0	0.0	0.0
09:20	3.0	0.0	0.0
09:25	3.0	0.0	0.0
09:30	3.0	0.0	0.0
09:35	3.0	0.0	0.0
09:40	3.0	0.0	0.0
09:45	3.0	0.0	0.0
09:50	3.0	0.0	0.0
09:55	3.0	0.0	0.0
10:00	3.0	0.0	0.0
10:05	3.0	0.0	0.0
10:10	3.0	0.0	0.0
10:15	3.0	0.0	0.0
10:20	3.0	0.0	0.0
10:25	3.0	0.0	0.0
10:30	3.0	0.0	0.0
10:35	3.0	0.0	0.0
10:40	3.0	0.0	0.0
10:45	3.0	0.0	0.0
10:50	3.0	0.0	0.0
10:55	3.0	0.0	0.0
11:00	3.0	0.0	0.0
11:05	3.0	0.0	0.0
11:10	3.0	0.0	0.0
11:15	3.0	0.0	0.0
11:20	3.0	0.0	0.0
11:25	3.0	0.0	0.0
11:30	3.0	0.0	0.0
11:35	3.0	0.0	0.0
11:40	3.0	0.0	0.0
11:45	3.0	0.0	0.0
11:50	3.0	0.0	0.0
11:55	3.0	0.0	0.0
12:00	2.14	0.86	0.0
12:05	2.0	0.8	0.2
12:10	2.0	1.0	0.0
12:15	2.0	1.0	0.0
12:20	2.0	1.0	0.0
12:25	2.0	1.0	0.0
12:30	2.02	0.78	0.2
12:35	3.0	0.0	0.0
12:40	3.0	0.0	0.0
12:45	3.0	0.0	0.0
12:50	3.0	0.0	0.0
12:55	3.0	0.0	0.0
13:00	3.0	0.0	0.0
13:05	3.0	0.0	0.0
13:10	3.0	0.0	0.0
13:15	3.0	0.0	0.0
13:20	3.0	0.0	0.0
13:25	3.0	0.0	0.0
13:30	3.0	0.0	0.0
13:35	3.0	0.0	0.0
13:40	3.0	0.0	0.0
13:45	3.0	0.0	0.0
13:50	3.0	0.0	0.0
13:55	3.0	0.0	0.0
14:00	3.0	0.0	0.0
14:05	3.0	0.0	0.0
14:10	3.0	0.0	0.0
14:15	3.0	0.0	0.0
14:20	3.0	0.0	0.0
14:25	3.0	0.0	0.0
14:30	3.0	0.0	0.0
14:35	3.0	0.0	0.0
14:40	3.0	0.0	0.0
