runId;iteration;rides;wait_average;wait_max;wait_p95;wait_p75;wait_median;percentage_WT_below_10;percentage_WT_below_15;inVehicleTravelTime_mean;distance_m_mean;directDistance_m_mean;totalTravelTime_mean;fareAllReferences_mean;rejections;rejectionRate
NA;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0;0;NaN
NA;1;2;230;233;233;233;230;100;100;176.5;2315.07;2315.07;406.5;3.62;0;0
NA;2;6;254.5;403;403;321.25;248;100;100;308.67;3843.26;3843.26;563.17;4.69;1;0.14
NA;3;11;282.18;492;492;335;263;100;100;385.18;5472.89;5472.89;667.36;5.83;1;0.08
NA;4;9;316.56;492;492;408.5;294;100;100;347.56;3983.58;3983.58;664.11;4.79;1;0.1
NA;5;10;282.3;492;492;361;260.5;100;100;488.7;5538.55;5538.55;771;5.88;1;0.09
NA;6;11;273.55;492;492;346;235;100;100;345.73;3685.55;3685.55;619.27;4.58;1;0.08
NA;7;11;303.45;492;492;423;284;100;100;304.64;3226.16;3226.16;608.09;4.26;1;0.08
NA;8;15;252.87;492;492;307;233;100;100;381;4476.34;4476.34;633.87;5.13;1;0.06
NA;9;10;264.4;492;492;371.25;244.5;100;100;302.7;3828.86;3828.86;567.1;4.68;1;0.09
NA;10;7;281.43;492;492;426;282;100;100;344.43;4369.86;4369.86;625.86;5.06;1;0.12
NA;11;6;215.33;423;423;357;172;100;100;486.83;7269.74;7269.74;702.17;7.09;0;0
NA;12;8;298.25;539;539;382;272;100;100;380.5;5291.23;5291.23;678.75;5.7;0;0
NA;13;7;410.43;609;609;545;406;85.71;100;541.29;7313.72;7313.72;951.71;7.12;0;0
NA;14;10;259.6;588;588;347.5;214;100;100;303.4;3985.76;3985.76;563;4.86;0;0
NA;15;10;285.8;618;618;390.25;222.5;90;100;445.3;5886.56;5886.56;731.1;6.17;0;0
NA;16;17;314.29;695;695;442;305;94.12;100;395.88;5451.52;5451.52;710.18;5.84;1;0.06
NA;17;20;239.8;526;522.55;329;199;100;100;534.2;7319.62;7009.59;774;6.92;1;0.05
NA;18;17;231.35;526;526;304;227;100;100;457.59;6209.54;6209.54;688.94;6.37;1;0.06
NA;19;13;228.31;374;374;325;235;100;100;356.38;4618.84;4618.84;584.69;5.24;1;0.07
NA;20;11;254.45;374;374;357;265;100;100;360.73;4395.98;4394.72;615.18;5.09;1;0.08
