departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
27033.0;32097072743-1;drtC2;144486666_1;359636.16;3933645.69;59919273_6;359852.17;3934647.78;487.0;27726.0;206.0;1352.82;1352.82;-2.95;27633;28825.06
31224.0;91533020441-1;drtC6;131924837_1;358905.3;3933216.8;1182828131_0_r;358206.83;3934008.13;365.0;31762.0;173.0;1630.4;1630.4;-3.14;31824;32930.29
35719.0;42147014941-2;drtC4;113004993_0_r;345412.62;3919002.4;195745632_2;347217.53;3918620.65;507.0;36514.0;288.0;2285.65;2285.65;-3.6;36319;37775.49
43592.0;42125022821-2;drtC3;697066505_0;351343.44;3923398.37;34916619_1;351240.82;3923299.28;480.0;44159.0;87.0;511.96;511.96;-2.36;44192;45046.56
58126.0;91535014413-3;drtC6;36989092_0;359256.42;3933467.14;1186642369_0;358711.29;3933491.56;281.0;58523.0;116.0;763.56;763.56;-2.53;58726;59648.88
67573.0;91535015202-3;drtC6;23298041_30;355240.15;3935461.19;108280260_4;356792.83;3935482.36;548.0;68357.0;236.0;2036.97;2036.97;-3.43;68173;69471.31
