time	STAY	DRIVE	STOP
00:00	7.0	0.0	0.0
00:05	7.0	0.0	0.0
00:10	7.0	0.0	0.0
00:15	7.0	0.0	0.0
00:20	7.0	0.0	0.0
00:25	7.0	0.0	0.0
00:30	7.0	0.0	0.0
00:35	7.0	0.0	0.0
00:40	7.0	0.0	0.0
00:45	7.0	0.0	0.0
00:50	7.0	0.0	0.0
00:55	7.0	0.0	0.0
01:00	7.0	0.0	0.0
01:05	7.0	0.0	0.0
01:10	7.0	0.0	0.0
01:15	7.0	0.0	0.0
01:20	7.0	0.0	0.0
01:25	7.0	0.0	0.0
01:30	7.0	0.0	0.0
01:35	7.0	0.0	0.0
01:40	7.0	0.0	0.0
01:45	7.0	0.0	0.0
01:50	7.0	0.0	0.0
01:55	7.0	0.0	0.0
02:00	7.0	0.0	0.0
02:05	7.0	0.0	0.0
02:10	7.0	0.0	0.0
02:15	7.0	0.0	0.0
02:20	7.0	0.0	0.0
02:25	7.0	0.0	0.0
02:30	7.0	0.0	0.0
02:35	7.0	0.0	0.0
02:40	7.0	0.0	0.0
02:45	7.0	0.0	0.0
02:50	7.0	0.0	0.0
02:55	7.0	0.0	0.0
03:00	7.0	0.0	0.0
03:05	7.0	0.0	0.0
03:10	7.0	0.0	0.0
03:15	7.0	0.0	0.0
03:20	7.0	0.0	0.0
03:25	7.0	0.0	0.0
03:30	7.0	0.0	0.0
03:35	7.0	0.0	0.0
03:40	7.0	0.0	0.0
03:45	7.0	0.0	0.0
03:50	7.0	0.0	0.0
03:55	7.0	0.0	0.0
04:00	7.0	0.0	0.0
04:05	7.0	0.0	0.0
04:10	7.0	0.0	0.0
04:15	7.0	0.0	0.0
04:20	7.0	0.0	0.0
04:25	7.0	0.0	0.0
04:30	7.0	0.0	0.0
04:35	7.0	0.0	0.0
04:40	7.0	0.0	0.0
04:45	7.0	0.0	0.0
04:50	7.0	0.0	0.0
04:55	7.0	0.0	0.0
05:00	7.0	0.0	0.0
05:05	7.0	0.0	0.0
05:10	7.0	0.0	0.0
05:15	7.0	0.0	0.0
05:20	7.0	0.0	0.0
05:25	7.0	0.0	0.0
05:30	7.0	0.0	0.0
05:35	7.0	0.0	0.0
05:40	7.0	0.0	0.0
05:45	7.0	0.0	0.0
05:50	7.0	0.0	0.0
05:55	7.0	0.0	0.0
06:00	7.0	0.0	0.0
06:05	7.0	0.0	0.0
06:10	7.0	0.0	0.0
06:15	7.0	0.0	0.0
06:20	7.0	0.0	0.0
06:25	7.0	0.0	0.0
06:30	7.0	0.0	0.0
06:35	7.0	0.0	0.0
06:40	7.0	0.0	0.0
06:45	7.0	0.0	0.0
06:50	7.0	0.0	0.0
06:55	7.0	0.0	0.0
07:00	7.0	0.0	0.0
07:05	7.0	0.0	0.0
07:10	7.0	0.0	0.0
07:15	7.0	0.0	0.0
07:20	7.0	0.0	0.0
07:25	7.0	0.0	0.0
07:30	6.113333333333333	0.8866666666666667	0.0
07:35	6.0	0.8	0.2
07:40	6.38	0.42	0.2
07:45	7.0	0.0	0.0
07:50	7.0	0.0	0.0
07:55	7.0	0.0	0.0
08:00	7.0	0.0	0.0
08:05	7.0	0.0	0.0
08:10	7.0	0.0	0.0
08:15	7.0	0.0	0.0
08:20	7.0	0.0	0.0
08:25	7.0	0.0	0.0
08:30	7.0	0.0	0.0
08:35	7.0	0.0	0.0
08:40	6.083333333333333	0.9166666666666666	0.0
08:45	6.0	0.6733333333333333	0.32666666666666666
08:50	6.926666666666667	0.0	0.07333333333333333
08:55	7.0	0.0	0.0
09:00	7.0	0.0	0.0
09:05	7.0	0.0	0.0
09:10	7.0	0.0	0.0
09:15	7.0	0.0	0.0
09:20	7.0	0.0	0.0
09:25	7.0	0.0	0.0
09:30	7.0	0.0	0.0
09:35	7.0	0.0	0.0
09:40	7.0	0.0	0.0
09:45	7.0	0.0	0.0
09:50	7.0	0.0	0.0
09:55	6.066666666666666	0.9333333333333333	0.0
10:00	6.0	0.8	0.2
10:05	6.086666666666667	0.7133333333333334	0.2
10:10	7.0	0.0	0.0
10:15	7.0	0.0	0.0
10:20	7.0	0.0	0.0
10:25	7.0	0.0	0.0
10:30	7.0	0.0	0.0
10:35	7.0	0.0	0.0
10:40	7.0	0.0	0.0
10:45	7.0	0.0	0.0
10:50	7.0	0.0	0.0
10:55	7.0	0.0	0.0
11:00	7.0	0.0	0.0
11:05	7.0	0.0	0.0
11:10	7.0	0.0	0.0
11:15	7.0	0.0	0.0
11:20	7.0	0.0	0.0
11:25	7.0	0.0	0.0
11:30	7.0	0.0	0.0
11:35	7.0	0.0	0.0
11:40	7.0	0.0	0.0
11:45	7.0	0.0	0.0
11:50	7.0	0.0	0.0
11:55	7.0	0.0	0.0
12:00	7.0	0.0	0.0
12:05	6.31	0.69	0.0
12:10	6.0	0.8	0.2
12:15	6.6033333333333335	0.19666666666666666	0.2
12:20	7.0	0.0	0.0
12:25	7.0	0.0	0.0
12:30	7.0	0.0	0.0
12:35	7.0	0.0	0.0
12:40	7.0	0.0	0.0
12:45	7.0	0.0	0.0
12:50	7.0	0.0	0.0
12:55	7.0	0.0	0.0
13:00	7.0	0.0	0.0
13:05	7.0	0.0	0.0
