vehicleId;drivenDistance_m;occupiedDistance_m;emptyDistance_m;passengerDistanceTraveled_pm
drtC3;4540.59;511.96;4028.62;511.96
drtC4;5895.31;2285.65;3609.66;2285.65
drtC1;0;0;0;0
drtC2;3045.55;1352.82;1692.73;1352.82
drtC0;0;0;0;0
drtC5;0;0;0;0
drtC6;13566.5;4430.92;9135.58;4430.92
